0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,92,0,92,0,0,92,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,37,0,0,0,37,159,0,0,37,0,159,0,159,37,37,159,37,0,37,37,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,178,0,178,0,0,178,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,183,0,183,0,0,183,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,194,0,194,0,0,194,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,179,0,179,0,0,179,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,139,0,139,0,0,139,0,0,0,0,53,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,171,0,171,0,0,171,0,0,0,0,83,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,101,0,101,0,0,101,0,0,0,0,127,0,0,0,0
0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,53,0,0,0,53,104,0,0,53,0,104,0,104,53,53,104,53,0,53,53,138,0,0,0,0
0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,42,0,0,0,42,87,0,0,42,0,87,0,87,42,42,87,42,0,42,42,163,0,0,0,0
0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,47,0,0,0,47,277,0,0,47,0,277,0,277,47,47,277,47,0,47,47,184,0,0,0,0
0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,42,0,0,0,42,337,0,0,42,0,337,0,337,42,42,337,42,0,42,42,243,0,0,0,0
0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,45,0,0,0,45,297,0,0,45,0,297,0,297,45,45,297,45,0,45,45,270,0,0,0,0
0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,36,0,0,0,36,345,0,0,36,0,345,0,345,36,36,345,36,0,36,36,230,0,0,0,0
0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,37,0,0,0,37,558,0,0,37,0,558,0,558,37,37,558,37,0,37,37,558,0,0,0,0
0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,58,0,0,0,58,364,0,0,58,0,364,0,364,58,58,364,58,0,58,58,364,0,0,0,0
0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,68,0,0,0,68,220,0,0,68,0,220,0,220,68,68,220,68,0,68,68,220,0,0,0,0
0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,53,0,0,0,53,230,0,0,53,0,230,0,230,53,53,230,53,0,53,53,230,0,0,0,0
25,25,25,25,25,25,25,49,25,25,25,25,25,25,25,25,25,25,49,25,25,25,49,345,25,25,49,25,345,25,345,49,49,345,49,25,49,49,345,0,0,0,0
28,28,28,28,28,28,28,47,28,28,28,28,28,28,28,28,28,28,47,28,28,28,47,332,28,28,47,28,332,28,332,47,47,332,47,28,47,47,332,0,0,0,0
0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,51,0,0,0,51,346,0,0,51,0,346,0,346,51,51,346,51,0,51,51,346,0,0,0,0
0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,66,0,0,0,66,540,0,0,66,0,540,0,540,66,66,540,66,0,66,66,540,0,0,0,0
0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,81,0,0,0,81,435,0,0,81,0,435,0,435,81,81,435,81,0,81,81,435,0,0,0,0
24,24,24,24,24,24,24,79,24,24,24,24,24,24,24,24,24,24,79,24,24,24,79,491,24,24,79,24,491,24,491,79,79,491,79,24,79,79,491,0,0,0,0
0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,87,0,0,0,87,463,0,0,87,0,463,0,463,87,87,463,87,0,87,87,463,0,0,0,0
0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,107,0,0,0,107,312,0,0,107,0,312,0,312,107,107,312,107,0,107,107,312,0,0,0,0
21,21,21,21,21,21,21,123,21,21,21,21,21,21,21,21,21,21,123,21,21,21,123,479,21,21,123,21,479,21,479,123,123,479,123,21,123,123,479,0,0,0,0
0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,118,0,0,0,118,448,0,0,118,0,448,0,448,118,118,448,118,0,118,118,448,0,0,0,0
28,28,28,28,28,28,28,147,28,28,28,28,28,28,28,28,28,28,147,28,28,28,147,469,28,28,147,28,469,28,469,147,147,469,147,28,147,147,469,0,0,0,0
22,22,22,22,22,22,22,158,22,22,22,22,22,22,22,22,22,22,158,22,22,22,158,499,22,22,158,22,499,22,499,158,158,499,158,22,158,158,499,0,0,0,0
27,27,27,27,27,27,27,151,27,27,27,27,27,27,27,27,27,27,151,27,27,27,151,508,27,27,151,27,508,27,508,151,151,508,151,27,151,151,508,0,0,0,0
0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,175,0,0,0,175,521,0,0,175,0,521,0,521,175,175,521,175,0,175,175,521,0,0,0,0
22,22,22,22,22,22,22,146,22,22,22,22,22,22,22,22,22,22,146,22,22,22,146,464,22,22,146,22,464,22,464,146,146,464,146,22,146,146,464,0,0,0,0
30,30,30,30,30,30,30,121,30,30,30,30,30,30,30,30,30,30,121,30,30,30,121,523,30,30,121,30,523,30,523,121,121,523,121,30,121,121,523,0,0,0,0
61,61,61,61,61,61,61,145,61,61,61,61,61,61,61,61,61,61,145,61,61,61,145,508,61,61,145,61,508,61,508,145,145,508,145,61,145,145,508,0,0,0,0
46,46,46,46,46,46,46,97,46,46,46,46,46,46,46,46,46,46,97,46,46,46,97,470,46,46,97,46,470,46,470,97,97,470,97,46,97,97,470,0,0,0,0
48,48,48,48,48,48,48,95,48,48,48,48,48,48,48,48,48,48,95,48,48,48,95,557,48,48,95,48,557,48,557,95,95,557,95,48,95,95,557,0,0,0,0
64,64,64,64,64,64,64,81,64,64,64,64,64,64,64,64,64,64,81,64,64,64,81,548,64,64,81,64,548,64,548,81,81,548,81,64,81,81,548,0,0,0,0
55,55,55,55,55,55,55,100,55,55,55,55,55,55,55,55,55,55,100,55,55,55,100,676,55,55,100,55,676,55,676,100,100,676,100,55,100,100,676,0,0,0,0
43,43,43,43,43,43,43,65,43,43,43,43,43,43,43,43,43,43,65,43,43,43,65,631,43,43,65,43,631,43,631,65,65,631,65,43,65,65,631,0,0,0,0
47,47,47,47,47,47,47,67,47,47,47,47,47,47,47,47,47,47,67,47,47,47,67,655,47,47,67,47,655,47,655,67,67,655,67,47,67,67,655,0,0,0,0
64,64,64,64,64,64,64,62,64,64,64,64,64,64,64,64,64,64,62,64,64,64,62,669,64,64,62,64,669,64,669,62,62,669,62,64,62,62,669,0,0,0,0
63,63,63,63,63,63,63,59,63,63,63,63,63,63,63,63,63,63,59,63,63,63,59,730,63,63,59,63,730,63,730,59,59,730,59,63,59,59,730,0,0,0,0
45,45,45,45,45,45,45,49,45,45,45,45,45,45,45,45,45,45,49,45,45,45,49,728,45,45,49,45,728,45,728,49,49,728,49,45,49,49,728,0,0,0,0
62,62,62,62,62,62,62,64,62,62,62,62,62,62,62,62,62,62,64,62,62,62,64,746,62,62,64,62,746,62,746,64,64,746,64,62,64,64,746,0,0,0,0
54,54,54,54,54,54,54,72,54,54,54,54,54,54,54,54,54,54,72,54,54,54,72,840,54,54,72,54,840,54,840,72,72,840,72,54,72,72,840,0,0,0,0
51,51,51,51,51,51,51,53,51,51,51,51,51,51,51,51,51,51,53,51,51,51,53,836,51,51,53,51,836,51,836,53,53,836,53,51,53,53,836,0,0,0,0
48,48,48,48,48,48,48,74,48,48,48,48,48,48,48,48,48,48,74,48,48,48,74,878,48,48,74,48,878,48,878,74,74,878,74,48,74,74,878,20,0,0,0
44,44,44,44,44,44,44,47,44,44,44,44,44,44,44,44,44,44,47,44,44,44,47,772,44,44,47,44,772,44,772,47,47,772,47,44,47,47,772,0,0,0,0
35,35,35,35,35,35,35,56,35,35,35,35,35,35,35,35,35,35,56,35,35,35,56,740,35,35,56,35,740,35,740,56,56,740,56,35,56,56,740,0,0,0,0
32,32,32,32,32,32,32,70,32,32,32,32,32,32,32,32,32,32,70,32,32,32,70,815,32,32,70,32,815,32,815,70,70,815,70,32,70,70,815,0,0,0,0
42,42,42,42,42,42,42,47,42,42,42,42,42,42,42,42,42,42,47,42,42,42,47,322,42,42,47,42,322,42,322,47,47,322,47,42,47,47,322,0,0,0,0
45,45,45,45,45,45,45,34,45,45,45,45,45,45,45,45,45,45,34,45,45,45,34,705,45,45,34,45,705,45,705,34,34,705,34,45,34,34,705,0,0,0,0
51,51,51,51,51,51,51,45,51,51,51,51,51,51,51,51,51,51,45,51,51,51,45,319,51,51,45,51,319,51,319,45,45,319,45,51,45,45,319,0,30,0,0
45,45,45,45,45,45,45,38,45,45,45,45,45,45,45,45,45,45,38,45,45,45,38,657,45,45,38,45,657,45,657,38,38,657,38,45,38,38,657,0,42,0,0
55,55,55,55,55,55,55,40,55,55,55,55,55,55,55,55,55,55,40,55,55,55,40,694,55,55,40,55,694,55,694,40,40,694,40,55,40,40,694,0,32,0,0
49,49,49,49,49,49,49,34,49,49,49,49,49,49,49,49,49,49,34,49,49,49,34,322,49,49,34,49,322,49,322,34,34,322,34,49,34,34,322,0,33,0,0
70,70,70,70,70,70,70,44,70,70,70,70,70,70,70,70,70,70,44,70,70,70,44,737,70,70,44,70,737,70,737,44,44,737,44,70,44,44,737,0,24,0,0
52,52,52,52,52,52,52,0,52,52,52,52,52,52,52,52,52,52,0,52,52,52,0,712,52,52,0,52,712,52,712,0,0,712,0,52,0,0,712,0,33,0,0
43,43,43,43,43,43,43,30,43,43,43,43,43,43,43,43,43,43,30,43,43,43,30,762,43,43,30,43,762,43,762,30,30,762,30,43,30,30,762,0,28,0,0
38,38,38,38,38,38,38,0,38,38,38,38,38,38,38,38,38,38,0,38,38,38,0,764,38,38,0,38,764,38,764,0,0,764,0,38,0,0,764,0,20,0,0
43,43,43,43,43,43,43,0,43,43,43,43,43,43,43,43,43,43,0,43,43,43,0,847,43,43,0,43,847,43,847,0,0,847,0,43,0,0,847,0,29,0,0
43,43,43,43,43,43,43,0,43,43,43,43,43,43,43,43,43,43,0,43,43,43,0,762,43,43,0,43,762,43,762,0,0,762,0,43,0,0,762,0,43,0,0
38,38,38,38,38,38,38,0,38,38,38,38,38,38,38,38,38,38,0,38,38,38,0,722,38,38,0,38,722,38,722,0,0,722,0,38,0,0,722,0,40,0,0
63,63,63,63,63,63,63,0,63,63,63,63,63,63,63,63,63,63,0,63,63,63,0,658,63,63,0,63,658,63,658,0,0,658,0,63,0,0,658,0,40,0,0
55,55,55,55,55,55,55,0,55,55,55,55,55,55,55,55,55,55,0,55,55,55,0,598,55,55,0,55,598,55,598,0,0,598,0,55,0,0,598,0,39,0,0
58,58,58,58,58,58,58,0,58,58,58,58,58,58,58,58,58,58,0,58,58,58,0,558,58,58,0,58,558,58,558,0,0,558,0,58,0,0,558,0,64,0,0
46,46,46,46,46,46,46,0,46,46,46,46,46,46,46,46,46,46,0,46,46,46,0,566,46,46,0,46,566,46,566,0,0,566,0,46,0,0,566,0,44,0,0
70,70,70,70,70,70,70,0,70,70,70,70,70,70,70,70,70,70,0,70,70,70,0,529,70,70,0,70,529,70,529,0,0,529,0,70,0,0,529,0,35,0,0
62,62,62,62,62,62,62,0,62,62,62,62,62,62,62,62,62,62,0,62,62,62,0,591,62,62,0,62,591,62,591,0,0,591,0,62,0,0,591,0,24,21,0
62,62,62,62,62,62,62,0,62,62,62,62,62,62,62,62,62,62,0,62,62,62,0,551,62,62,0,62,551,62,551,0,0,551,0,62,0,0,551,0,20,0,0
66,66,66,66,66,66,66,0,66,66,66,66,66,66,66,66,66,66,0,66,66,66,0,263,66,66,0,66,263,66,263,0,0,263,0,66,0,0,263,0,25,27,0
62,62,62,62,62,62,62,0,62,62,62,62,62,62,62,62,62,62,0,62,62,62,0,527,62,62,0,62,527,62,527,0,0,527,0,62,0,0,527,0,25,26,0
54,54,54,54,54,54,54,0,54,54,54,54,54,54,54,54,54,54,0,54,54,54,0,556,54,54,0,54,556,54,556,0,0,556,0,54,0,0,556,0,31,23,0
65,65,65,65,65,65,65,0,65,65,65,65,65,65,65,65,65,65,0,65,65,65,0,319,65,65,0,65,319,65,319,0,0,319,0,65,0,0,319,0,27,28,0
56,56,56,56,56,56,56,0,56,56,56,56,56,56,56,56,56,56,0,56,56,56,0,379,56,56,0,56,379,56,379,0,0,379,0,56,0,0,379,0,26,0,0
45,45,45,45,45,45,45,0,45,45,45,45,45,45,45,45,45,45,0,45,45,45,0,636,45,45,0,45,636,45,636,0,0,636,0,45,0,0,636,0,23,27,0
41,41,41,41,41,41,41,0,41,41,41,41,41,41,41,41,41,41,0,41,41,41,0,381,41,41,0,41,381,41,381,0,0,381,0,41,0,0,381,0,0,0,0
27,27,27,27,27,27,27,0,27,27,27,27,27,27,27,27,27,27,0,27,27,27,0,465,27,27,0,27,465,27,465,0,0,465,0,27,0,0,465,0,37,25,0
26,26,26,26,26,26,26,0,26,26,26,26,26,26,26,26,26,26,0,26,26,26,0,506,26,26,0,26,506,26,506,0,0,506,0,26,0,0,506,0,20,23,0
25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,0,25,25,25,0,668,25,25,0,25,668,25,668,0,0,668,0,25,0,0,668,0,0,0,0
27,27,27,27,27,27,27,0,27,27,27,27,27,27,27,27,27,27,0,27,27,27,0,453,27,27,0,27,453,27,453,0,0,453,0,27,0,0,453,0,0,0,0
23,23,23,23,23,23,23,0,23,23,23,23,23,23,23,23,23,23,0,23,23,23,0,486,23,23,0,23,486,23,486,0,0,486,0,23,0,0,486,0,0,0,0
21,21,21,21,21,21,21,0,21,21,21,21,21,21,21,21,21,21,0,21,21,21,0,463,21,21,0,21,463,21,463,0,0,463,0,21,0,0,463,0,21,21,0
22,22,22,22,22,22,22,0,22,22,22,22,22,22,22,22,22,22,0,22,22,22,0,415,22,22,0,22,415,22,415,0,0,415,0,22,0,0,415,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,408,0,408,0,0,408,0,0,0,0,408,0,0,0,0
29,29,29,29,29,29,29,0,29,29,29,29,29,29,29,29,29,29,0,29,29,29,0,415,29,29,0,29,415,29,415,0,0,415,0,29,0,0,415,0,20,20,0
28,28,28,28,28,28,28,0,28,28,28,28,28,28,28,28,28,28,0,28,28,28,0,460,28,28,0,28,460,28,460,0,0,460,0,28,0,0,460,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,449,0,449,0,0,449,0,0,0,0,449,0,20,20,0
23,23,23,23,23,23,23,0,23,23,23,23,23,23,23,23,23,23,0,23,23,23,0,486,23,23,0,23,486,23,486,0,0,486,0,23,0,0,486,0,25,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,399,0,399,0,0,399,0,0,0,0,399,0,38,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,500,0,500,0,0,500,0,0,0,0,500,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,463,0,463,0,0,463,0,0,0,0,463,0,25,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,0,0,442,0,442,0,0,442,0,0,0,0,442,0,26,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,425,0,425,0,0,425,0,0,0,0,425,0,0,0,0
24,24,24,24,24,24,24,0,24,24,24,24,24,24,24,24,24,24,0,24,24,24,0,331,24,24,0,24,331,24,331,0,0,331,0,24,0,0,331,0,22,22,0
33,33,33,33,33,33,33,0,33,33,33,33,33,33,33,33,33,33,0,33,33,33,0,346,33,33,0,33,346,33,346,0,0,346,0,33,0,0,346,0,20,20,0
37,37,37,37,37,37,37,0,37,37,37,37,37,37,37,37,37,37,0,37,37,37,0,374,37,37,0,37,374,37,374,0,0,374,0,37,0,0,374,0,21,21,0
42,42,42,42,42,42,42,0,42,42,42,42,42,42,42,42,42,42,0,42,42,42,0,325,42,42,0,42,325,42,325,0,0,325,0,42,0,0,325,0,0,0,0
52,52,52,52,52,52,52,0,52,52,52,52,52,52,52,52,52,52,0,52,52,52,0,410,52,52,0,52,410,52,410,0,0,410,0,52,0,0,410,0,0,0,0
37,37,37,37,37,37,37,0,37,37,37,37,37,37,37,37,37,37,0,37,37,37,0,477,37,37,0,37,477,37,477,0,0,477,0,37,0,0,477,0,0,0,0
21,21,21,21,21,21,21,0,21,21,21,21,21,21,21,21,21,21,0,21,21,21,0,488,21,21,0,21,488,21,488,0,0,488,0,21,0,0,488,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,506,0,506,0,0,506,0,0,0,0,506,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0,0,0,553,0,553,0,0,553,0,0,0,0,553,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,546,0,546,0,0,546,0,0,0,0,546,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,0,0,0,514,0,514,0,0,514,0,0,0,0,514,0,38,38,0
33,33,33,33,33,33,33,0,33,33,33,33,33,33,33,33,33,33,0,33,33,33,0,472,33,33,0,33,472,33,472,0,0,472,0,33,0,0,472,0,36,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,487,0,487,0,0,487,0,0,0,0,487,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,0,0,0,0,570,0,570,0,0,570,0,0,0,0,570,0,0,0,0
22,22,22,22,22,22,22,0,22,22,22,22,22,22,22,22,22,22,0,22,22,22,0,527,22,22,0,22,527,22,527,0,0,527,0,22,0,0,527,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,460,0,460,0,0,460,0,0,0,0,460,0,32,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,496,0,496,0,0,496,0,0,0,0,496,0,29,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,0,0,0,498,0,498,0,0,498,0,0,0,0,498,0,32,32,0
43,43,43,43,43,43,43,0,43,43,43,43,43,43,43,43,43,43,0,43,43,43,0,482,43,43,0,43,482,43,482,0,0,482,0,43,0,0,482,0,25,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,529,0,529,0,0,529,0,0,0,0,529,0,22,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,545,0,545,0,0,545,0,0,0,0,545,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,0,0,0,459,0,459,0,0,459,0,0,0,0,459,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,394,0,394,0,0,394,0,0,0,0,394,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,387,0,387,0,0,387,0,0,0,0,387,0,0,0,0
23,23,23,23,23,23,23,0,23,23,23,23,23,23,23,23,23,23,0,23,23,23,0,312,23,23,0,23,312,23,312,0,0,312,0,23,0,0,312,0,0,0,0
40,40,40,40,40,40,40,0,40,40,40,40,40,40,40,40,40,40,0,40,40,40,0,277,40,40,0,40,277,40,277,0,0,277,0,40,0,0,277,0,0,0,0
20,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,0,20,20,20,0,283,20,20,0,20,283,20,283,0,0,283,0,20,0,0,283,0,0,0,0
22,22,22,22,22,22,22,0,22,22,22,22,22,22,22,22,22,22,0,22,22,22,0,237,22,22,0,22,237,22,237,0,0,237,0,22,0,0,237,0,0,0,0
20,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,0,20,20,20,0,273,20,20,0,20,273,20,273,0,0,273,0,20,0,0,273,0,0,0,0
35,35,35,35,35,35,35,0,35,35,35,35,35,35,35,35,35,35,0,35,35,35,0,217,35,35,0,35,217,35,217,0,0,217,0,35,0,0,217,0,0,0,0
29,29,29,29,29,29,29,0,29,29,29,29,29,29,29,29,29,29,0,29,29,29,0,211,29,29,0,29,211,29,211,0,0,211,0,29,0,0,211,0,0,0,0
38,38,38,38,38,38,38,0,38,38,38,38,38,38,38,38,38,38,0,38,38,38,0,211,38,38,0,38,211,38,211,0,0,211,0,38,0,0,211,0,0,0,0
27,27,27,27,27,27,27,0,27,27,27,27,27,27,27,27,27,27,0,27,27,27,0,191,27,27,0,27,191,27,191,0,0,191,0,27,0,0,191,0,0,0,0
32,32,32,32,32,32,32,0,32,32,32,32,32,32,32,32,32,32,0,32,32,32,0,202,32,32,0,32,202,32,202,0,0,202,0,32,0,0,202,0,0,0,0
47,47,47,47,47,47,47,0,47,47,47,47,47,47,47,47,47,47,0,47,47,47,0,166,47,47,0,47,166,47,166,0,0,166,0,47,0,0,166,0,0,0,0
42,42,42,42,42,42,42,0,42,42,42,42,42,42,42,42,42,42,0,42,42,42,0,151,42,42,0,42,151,42,151,0,0,151,0,42,0,0,151,0,0,0,0
46,46,46,46,46,46,46,0,46,46,46,46,46,46,46,46,46,46,0,46,46,46,0,95,46,46,0,46,95,46,95,0,0,95,0,46,0,0,95,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,79,0,79,0,0,79,0,0,0,0,79,0,0,0,0
29,29,29,29,29,29,29,0,29,29,29,29,29,29,29,29,29,29,0,29,29,29,0,92,29,29,0,29,92,29,92,0,0,92,0,29,0,0,92,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,96,0,96,0,0,96,0,0,0,0,96,0,0,0,0
24,24,24,24,24,24,24,0,24,24,24,24,24,24,24,24,24,24,0,24,24,24,0,120,24,24,0,24,120,24,120,0,0,120,0,24,0,0,120,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,133,0,133,0,0,133,0,0,0,0,133,0,0,0,0
24,24,24,24,24,24,24,0,24,24,24,24,24,24,24,24,24,24,0,24,24,24,0,127,24,24,0,24,127,24,127,0,0,127,0,24,0,0,127,0,0,0,0
25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,0,25,25,25,0,155,25,25,0,25,155,25,155,0,0,155,0,25,0,0,155,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,128,0,128,0,0,128,0,0,0,0,128,0,0,0,0
25,25,25,25,25,25,25,0,25,25,25,25,25,25,25,25,25,25,0,25,25,25,0,132,25,25,0,25,132,25,132,0,0,132,0,25,0,0,132,25,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,149,0,149,0,0,149,0,0,0,0,149,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,167,0,167,0,0,167,0,0,0,0,167,0,0,0,0
21,21,21,21,21,21,21,0,21,21,21,21,21,21,21,21,21,21,0,21,21,21,0,140,21,21,0,21,140,21,140,0,0,140,0,21,0,0,140,21,0,0,0
28,28,28,28,28,28,28,0,28,28,28,28,28,28,28,28,28,28,0,28,28,28,0,142,28,28,0,28,142,28,142,0,0,142,0,28,0,0,142,28,0,0,0
20,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,0,20,20,20,0,120,20,20,0,20,120,20,120,0,0,120,0,20,0,0,120,20,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,113,0,113,0,0,113,0,0,0,0,113,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,73,0,73,0,0,73,0,0,0,0,73,0,0,0,0
26,26,26,26,26,26,26,0,26,26,26,26,26,26,26,26,26,26,0,26,26,26,0,51,26,26,0,26,51,26,51,0,0,51,0,26,0,0,51,26,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,44,0,44,0,0,44,0,0,0,0,44,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,43,0,43,0,0,43,0,0,0,0,43,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,29,29,29,29,29,0,29,29,29,29,29,29,29,29,29,29,0,29,29,29,0,0,29,29,0,29,0,29,0,0,0,0,0,29,0,0,0,29,0,0,0
28,28,28,28,28,28,28,0,28,28,28,28,28,28,28,28,28,28,0,28,28,28,0,0,28,28,0,28,0,28,0,0,0,0,0,28,0,0,0,28,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,22,22,22,22,22,0,22,22,22,22,22,22,22,22,22,22,0,22,22,22,0,0,22,22,0,22,0,22,0,0,0,0,0,22,0,0,0,22,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
