28,28,0,0
0,0,25,0
0,0,0,0
0,0,0,0
0,0,29,0
0,0,0,0
0,0,21,0
0,0,20,0
0,0,18,0
0,0,39,0
0,0,27,0
0,0,27,0
0,0,37,0
0,0,65,0
0,0,58,0
0,0,77,0
0,0,62,0
0,0,45,0
0,0,55,0
0,0,32,0
0,0,64,0
0,0,46,0
0,0,149,0
0,0,113,0
0,0,227,0
0,0,198,0
0,0,239,0
0,0,259,0
0,0,234,0
0,0,256,0
0,0,177,0
0,0,50,0
0,0,121,0
0,0,84,0
0,0,38,0
0,0,50,0
0,0,27,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,21,0
0,0,0,0
0,0,24,29
0,0,30,35
0,0,0,28
0,0,0,0
0,0,0,27
0,0,0,44
0,0,0,54
0,0,0,50
0,0,0,59
0,0,0,45
0,0,0,50
0,0,0,33
0,0,0,34
0,0,0,36
0,0,0,60
0,0,0,33
0,0,0,43
0,0,0,26
0,0,0,41
0,0,0,52
0,0,0,67
0,0,0,22
0,0,0,20
0,0,0,34
0,0,21,35
0,0,63,33
0,0,70,71
0,0,89,138
0,0,103,124
0,0,109,149
0,0,117,124
0,0,106,79
0,0,116,69
0,0,130,75
0,0,107,55
0,0,97,49
0,0,96,57
0,0,92,50
0,0,80,30
0,0,58,20
0,0,74,22
0,0,69,25
0,0,84,41
20,20,99,31
0,0,105,35
0,0,82,25
0,0,57,0
0,0,78,0
0,0,62,0
0,0,45,0
0,0,42,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,25,33
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,33
0,0,0,45
0,0,0,51
0,0,0,75
0,0,0,51
0,0,0,31
0,0,0,32
0,0,30,41
0,0,20,29
0,0,38,0
0,0,28,41
0,0,34,57
0,0,22,27
0,0,0,35
0,0,24,55
0,0,28,0
0,0,20,26
0,0,25,28
0,0,0,46
0,0,26,44
0,0,22,48
0,0,49,0
0,0,57,0
0,0,45,0
0,0,79,0
0,0,57,0
0,0,71,0
0,0,59,0
0,0,56,23
0,0,26,38
0,0,0,0
0,0,36,0
0,0,23,0
0,0,20,0
0,0,38,0
0,0,0,0
0,0,0,0
0,0,21,0
0,0,0,0
0,0,0,0
0,0,22,0
0,0,22,0
0,0,0,0
0,0,37,0
0,0,25,0
0,0,58,0
0,0,47,0
0,0,50,0
0,0,49,0
0,0,34,0
0,0,40,0
30,30,29,0
20,20,22,0
0,0,44,0
0,0,56,0
0,0,66,0
0,0,54,0
0,0,62,0
0,0,37,0
0,0,58,0
0,0,24,0
0,0,52,0
0,0,61,0
0,0,64,0
0,0,31,0
0,0,52,0
0,0,24,0
0,0,27,0
0,0,31,0
0,0,34,0
0,0,56,0
0,0,32,0
0,0,59,0
0,0,46,0
0,0,53,0
0,0,48,0
0,0,76,0
0,0,103,0
0,0,93,0
0,0,83,0
0,0,119,0
0,0,112,0
0,0,86,0
0,0,115,0
0,0,88,0
0,0,132,0
0,0,96,0
0,0,98,0
0,0,95,0
0,0,60,0
0,0,51,0
0,0,48,0
0,0,74,0
0,0,62,0
0,0,45,0
0,0,47,0
0,0,48,0
0,0,74,0
0,0,22,0
0,0,39,0
0,0,46,0
0,0,22,0
0,0,75,0
0,0,61,0
0,0,33,0
0,0,90,0
0,0,110,0
0,0,73,0
0,0,89,0
0,0,113,0
0,0,101,0
0,0,110,0
0,0,82,0
0,0,86,0
0,0,75,0
0,0,73,0
0,0,62,0
0,0,86,0
0,0,76,0
0,0,67,0
0,0,74,0
0,0,50,0
0,0,36,0
0,0,36,0
0,0,33,0
0,0,41,0
0,0,43,0
0,0,35,0
0,0,0,0
0,0,30,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,21,0
0,0,43,0
0,0,0,0
0,0,37,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,22,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,26,0
0,0,0,0
0,0,23,0
0,0,23,0
0,0,33,0
0,0,0,0
0,0,21,0
0,0,29,0
0,0,0,0
0,0,0,0
0,0,26,0
0,0,38,0
0,0,0,0
0,0,27,0
0,0,0,0
0,0,28,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
