0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
2371,0,2371,0,2371,0,0,0,2371,2371,0,2371,0,0,0,0,2371,0,0,0,54,2371,0,2371,2371,0,2371,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,0,2415,0,2415,0,0,0,2415,2415,0,2415,0,0,0,0,2415,0,0,0,55,2415,0,2415,2415,0,2415,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,0,2254,0,2254,21,21,0,2254,2254,0,2254,21,0,21,21,2254,21,21,21,38,2254,21,2254,2254,21,2254,0,21,21,21,21,21,21,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,0,2246,0,2246,0,0,0,2246,2246,0,2246,0,0,0,0,2246,0,0,0,29,2246,0,2246,2246,0,2246,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,0,1782,0,1782,0,0,0,1782,1782,0,1782,0,0,0,0,1782,0,0,0,0,1782,0,1782,1782,0,1782,0,0,0,0,0,0,0,212,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,0,1337,0,1337,0,0,0,1337,1337,0,1337,0,0,0,0,1337,0,0,0,25,1337,0,1337,1337,0,1337,0,0,0,0,0,0,0,154,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,0,1935,0,1935,0,0,0,1935,1935,0,1935,0,0,0,0,1935,0,0,0,34,1935,0,1935,1935,0,1935,0,0,0,0,0,0,0,197,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,0,1812,0,1812,0,0,0,1812,1812,0,1812,0,0,0,0,1812,0,0,0,40,1812,0,1812,1812,0,1812,0,0,0,0,0,0,0,205,1812,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,0,1716,0,1716,0,0,0,1716,1716,0,1716,0,0,0,0,1716,0,0,0,0,1716,0,1716,1716,0,1716,0,0,0,0,0,0,0,231,1716,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,0,1649,0,1649,0,0,0,1649,1649,0,1649,0,0,0,0,1649,0,0,0,0,1649,0,1649,1649,0,1649,21,0,0,0,0,0,0,300,1649,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,0,1831,0,1831,0,0,0,1831,1831,0,1831,0,0,0,0,1831,0,0,0,0,1831,0,1831,1831,0,1831,20,0,0,0,0,0,0,312,1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,0,1825,0,1825,0,0,0,1825,1825,0,1825,0,0,0,0,1825,0,0,0,24,1825,0,1825,1825,0,1825,0,0,0,0,0,0,0,316,1825,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,0,1631,0,1631,0,0,0,1631,1631,0,1631,0,0,0,0,1631,0,0,0,55,1631,0,1631,1631,0,1631,0,0,0,0,0,0,0,334,1631,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,0,1640,0,1640,0,0,0,1640,1640,0,1640,0,0,0,0,1640,0,0,0,75,1640,0,1640,1640,0,1640,0,0,0,0,0,0,0,297,1640,297,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,0,1603,0,1603,0,0,0,1603,1603,0,1603,0,0,0,0,1603,0,0,0,34,1603,0,1603,1603,0,1603,20,0,0,0,0,0,0,319,1603,319,147,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,0,1708,0,1708,0,0,0,1708,1708,0,1708,0,0,0,0,1708,0,0,0,34,1708,0,1708,1708,0,1708,0,0,0,0,0,0,0,259,1708,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,0,1860,0,1860,0,0,0,1860,1860,0,1860,0,0,0,0,1860,0,0,0,0,1860,0,1860,1860,0,1860,29,0,0,0,0,0,0,357,1860,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,0,1819,0,1819,0,0,0,1819,1819,0,1819,0,0,0,0,1819,0,0,0,22,1819,0,1819,1819,0,1819,0,0,0,0,0,0,0,308,1819,308,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,0,1878,0,1878,0,0,0,1878,1878,0,1878,0,0,0,0,1878,0,0,0,28,1878,0,1878,1878,0,1878,0,0,0,0,0,0,0,309,1878,309,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,0,1843,0,1843,0,0,0,1843,1843,0,1843,0,0,0,0,1843,0,0,0,36,1843,0,1843,1843,0,1843,29,0,0,0,0,0,0,349,1843,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,0,1727,0,1727,0,0,0,1727,1727,0,1727,0,0,0,0,1727,0,0,0,20,1727,0,1727,1727,0,1727,20,0,0,0,0,0,0,324,1727,324,0,0,0,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,0,1798,0,1798,0,0,0,1798,1798,0,1798,0,0,0,0,1798,0,0,0,21,1798,0,1798,1798,0,1798,0,0,0,0,0,0,0,338,1798,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,0,1583,0,1583,0,0,0,1583,1583,0,1583,0,0,0,0,1583,0,0,0,21,1583,0,1583,1583,0,1583,0,0,0,0,0,0,0,274,1583,274,142,0,0,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,0,1570,0,1570,0,0,0,1570,1570,0,1570,0,0,0,0,1570,0,0,0,0,1570,0,1570,1570,0,1570,36,0,0,0,0,0,0,301,1570,301,82,0,0,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,0,1491,0,1491,0,0,0,1491,1491,0,1491,0,0,0,0,1491,0,0,0,0,1491,0,1491,1491,0,1491,34,0,0,0,0,0,0,282,1491,282,60,0,0,34,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,0,1631,0,1631,0,0,0,1631,1631,0,1631,0,0,0,0,1631,0,0,0,0,1631,0,1631,1631,0,1631,42,0,0,0,0,0,0,311,1631,311,0,0,0,42,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,0,1356,0,1356,0,0,0,1356,1356,0,1356,0,0,0,0,1356,0,0,0,23,1356,0,1356,1356,0,1356,23,0,0,0,0,0,0,360,1356,360,52,0,0,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,0,1352,0,1352,0,0,0,1352,1352,0,1352,0,0,0,0,1352,0,0,0,0,1352,0,1352,1352,0,1352,40,0,0,0,0,0,0,318,1352,318,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,0,1151,0,1151,0,0,0,1151,1151,0,1151,0,0,0,0,1151,0,0,0,0,1151,0,1151,1151,0,1151,45,0,0,0,0,0,0,393,1151,393,117,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,0,646,0,646,0,0,0,646,646,0,646,0,0,0,0,646,0,0,0,0,646,0,646,646,0,646,32,0,0,0,0,0,0,286,646,286,127,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,0,907,0,907,0,0,0,907,907,0,907,0,0,0,0,907,0,0,0,0,907,0,907,907,0,907,31,0,0,0,0,0,0,309,907,309,333,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,0,879,0,879,0,0,0,879,879,0,879,0,0,0,0,879,0,0,0,0,879,0,879,879,0,879,27,0,0,0,0,0,0,290,879,290,54,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,0,691,0,691,0,0,0,691,691,0,691,0,0,0,0,691,0,0,0,0,691,0,691,691,0,691,71,0,0,0,0,0,0,217,691,217,124,0,0,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,0,959,0,959,0,0,0,959,959,0,959,0,0,0,0,959,0,0,0,0,959,0,959,959,0,959,74,0,0,0,0,0,0,215,959,215,0,0,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,0,523,0,523,0,0,0,523,523,0,523,0,0,0,0,523,0,0,0,21,523,0,523,523,0,523,64,0,0,0,0,0,0,206,523,206,70,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,0,707,0,707,0,0,0,707,707,0,707,0,0,0,0,707,0,0,0,20,707,0,707,707,0,707,78,0,0,0,0,0,0,272,707,272,146,0,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,0,667,0,667,0,0,0,667,667,0,667,0,0,0,0,667,0,0,0,21,667,0,667,667,0,667,88,0,0,0,0,0,0,216,667,216,108,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,0,631,0,631,0,0,0,631,631,0,631,0,0,0,0,631,0,0,0,37,631,0,631,631,0,631,72,0,0,0,0,0,0,199,631,199,17,0,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,0,922,0,922,0,0,0,922,922,0,922,0,0,0,0,922,0,0,0,29,922,0,922,922,0,922,69,0,0,0,0,0,0,243,922,243,87,0,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,0,635,0,635,0,0,0,635,635,0,635,0,0,0,0,635,0,0,0,22,635,0,635,635,0,635,121,0,0,0,0,0,0,224,635,224,34,0,0,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,0,796,0,796,0,0,0,796,796,0,796,0,0,0,0,796,0,0,0,23,796,0,796,796,0,796,127,0,0,0,0,0,0,220,796,220,21,0,0,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,0,1098,0,1098,0,0,0,1098,1098,0,1098,0,0,0,0,1098,0,0,0,33,1098,0,1098,1098,0,1098,123,0,0,0,0,0,0,226,1098,226,0,0,0,123,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,0,788,0,788,0,0,0,788,788,0,788,0,0,0,0,788,0,0,0,0,788,0,788,788,0,788,191,0,0,0,0,0,0,210,788,210,258,0,0,191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,0,1025,0,1025,0,0,0,1025,1025,0,1025,0,0,0,0,1025,0,0,0,26,1025,0,1025,1025,0,1025,115,0,0,0,0,0,0,199,1025,199,1025,0,0,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,0,629,0,629,0,0,0,629,629,0,629,0,0,0,0,629,0,0,0,26,629,0,629,629,0,629,125,0,0,0,0,0,0,172,629,172,629,0,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,0,1011,0,1011,0,0,0,1011,1011,0,1011,0,0,0,0,1011,0,0,0,21,1011,0,1011,1011,0,1011,108,0,0,0,0,0,0,143,1011,143,1011,0,21,108,108,24,0,0,0,0,0,0,0,0,0,0,0,0,0
935,0,935,0,935,0,0,0,935,935,0,935,0,0,0,0,935,0,0,0,23,935,0,935,935,0,935,114,0,0,0,0,0,0,173,935,173,935,0,23,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0,119,0,119,0,0,0,119,119,0,119,0,0,0,0,119,0,0,0,28,119,0,119,119,0,119,89,0,0,0,0,0,0,144,119,144,119,0,28,89,89,193,23,0,0,0,0,0,0,0,0,0,0,0,0
86,0,86,0,86,0,0,0,86,86,0,86,0,0,0,0,86,0,0,0,32,86,0,86,86,0,86,102,0,0,0,0,0,0,156,86,156,86,0,32,102,102,230,21,0,0,0,0,0,0,0,0,0,0,0,0
269,0,269,0,269,0,0,0,269,269,0,269,0,0,0,0,269,0,0,0,23,269,0,269,269,0,269,66,0,0,0,0,0,0,168,269,168,269,0,23,66,66,269,34,88,0,0,0,0,0,0,0,0,0,0,0
171,0,171,0,171,0,0,0,171,171,0,171,0,0,0,0,171,0,0,0,0,171,0,171,171,0,171,61,0,0,0,0,0,0,207,171,207,171,0,0,61,61,171,35,807,0,0,0,0,0,0,0,0,0,0,0
207,0,207,0,207,0,0,0,207,207,0,207,0,0,0,0,207,0,0,0,33,207,0,207,207,0,207,112,0,0,0,0,0,0,170,207,170,207,0,33,112,112,207,37,807,0,0,0,0,0,0,0,0,0,0,0
146,0,146,0,146,0,0,0,146,146,0,146,0,0,0,0,146,0,0,0,31,146,0,146,146,0,146,70,0,0,0,0,0,0,185,146,185,146,0,31,70,70,146,33,635,0,0,0,0,0,0,0,0,0,0,0
129,0,129,0,129,0,0,0,129,129,0,129,0,0,0,0,129,0,0,0,30,129,0,129,129,0,129,100,0,0,0,0,0,0,189,129,189,129,0,30,100,100,129,39,741,0,0,0,0,0,0,0,0,0,0,0
132,0,132,0,132,0,0,0,132,132,0,132,0,0,0,0,132,0,0,0,21,132,0,132,132,0,132,104,0,0,0,0,0,0,190,132,190,132,0,21,104,104,132,21,764,0,0,0,0,0,0,0,0,0,0,0
117,0,117,0,117,0,0,0,117,117,0,117,0,0,0,0,117,0,0,0,0,117,0,117,117,0,117,127,0,0,0,0,0,0,184,117,184,117,0,0,127,127,117,0,725,46,0,0,0,0,0,0,0,0,0,0
118,0,118,0,118,0,0,0,118,118,0,118,0,0,0,0,118,0,0,0,21,118,0,118,118,0,118,142,0,0,0,0,0,0,186,118,186,118,0,21,142,142,118,21,815,30,0,0,0,0,0,0,0,0,0,0
91,0,91,0,91,0,0,0,91,91,0,91,0,0,0,0,91,0,0,0,26,91,0,91,91,0,91,119,0,0,0,0,0,0,210,91,210,91,0,26,119,119,91,26,938,39,0,0,0,0,0,0,0,0,0,0
176,0,176,0,176,0,0,0,176,176,0,176,0,0,0,0,176,0,0,0,36,176,0,176,176,0,176,92,0,0,0,0,0,0,213,176,213,176,0,36,92,92,176,36,942,22,0,0,0,0,0,0,0,0,0,0
82,21,82,21,82,0,0,0,82,82,0,82,0,0,0,0,82,0,0,0,0,82,0,82,82,0,82,149,0,0,0,0,0,0,251,82,251,82,0,0,149,149,82,0,903,26,0,0,0,0,0,0,0,0,0,0
179,23,179,23,179,0,0,0,179,179,0,179,0,0,0,0,179,0,0,0,0,179,0,179,179,0,179,135,0,0,0,0,0,0,322,179,322,179,0,0,135,135,179,0,901,23,0,0,0,0,0,0,0,0,0,0
89,28,89,28,89,0,0,0,89,89,0,89,0,0,0,0,89,0,0,0,43,89,0,89,89,0,89,129,0,0,0,0,0,0,353,89,353,89,0,43,129,129,89,43,883,28,0,0,0,0,0,0,0,0,0,0
47,37,47,37,47,0,0,0,47,47,0,47,0,0,0,0,47,0,0,0,34,47,0,47,47,0,47,167,0,0,0,0,0,0,379,47,379,47,0,34,167,167,47,34,781,37,0,0,0,0,0,0,0,0,0,0
63,43,63,43,63,0,0,0,63,63,0,63,0,0,0,0,63,0,0,0,23,63,0,63,63,0,63,136,0,0,0,0,0,0,364,63,364,63,0,23,136,136,63,23,631,43,0,0,0,0,0,0,0,0,0,0
67,0,67,0,67,0,0,0,67,67,0,67,0,0,0,0,67,0,0,0,34,67,0,67,67,0,67,116,0,0,0,0,0,0,367,67,367,67,0,34,116,116,67,34,662,0,0,0,0,0,0,0,0,0,0,0
101,37,101,37,101,0,0,0,101,101,0,101,0,0,0,0,101,0,0,0,35,101,0,101,101,0,101,130,0,0,0,0,0,0,336,101,336,101,0,35,130,130,101,35,663,37,0,0,0,0,0,0,0,0,0,0
66,0,66,0,66,0,0,0,66,66,0,66,0,0,0,0,66,0,0,0,56,66,0,66,66,0,66,59,0,0,0,0,0,0,345,66,345,66,0,56,59,59,66,56,675,0,0,0,0,0,0,0,0,0,0,0
75,31,75,31,75,0,0,0,75,75,0,75,0,0,0,0,75,0,0,0,59,75,0,75,75,0,75,86,0,0,0,0,0,0,388,75,388,75,0,59,86,86,75,59,669,31,0,0,0,0,0,0,0,0,0,0
71,26,71,26,71,0,0,0,71,71,0,71,0,0,0,0,71,0,0,0,42,71,0,71,71,0,71,73,0,0,0,0,0,0,414,71,414,71,0,42,73,73,71,42,514,26,0,0,0,0,0,0,0,0,0,0
77,31,77,31,77,0,0,0,77,77,0,77,0,0,0,0,77,0,0,0,66,77,0,77,77,0,77,94,0,0,0,0,0,0,512,77,512,77,0,66,94,94,77,66,377,31,0,0,0,0,0,0,0,0,0,0
72,32,72,32,72,0,0,0,72,72,0,72,0,0,0,0,72,0,0,0,61,72,0,72,72,0,72,58,0,0,0,0,0,0,372,72,372,72,0,61,58,58,72,61,410,32,0,0,0,0,0,0,0,0,0,0
148,29,148,29,148,0,0,0,148,148,0,148,0,0,0,0,148,0,0,0,68,148,0,148,148,0,148,83,0,0,0,0,0,0,465,148,465,148,0,68,83,83,148,68,449,29,0,0,0,0,0,0,0,0,0,0
76,24,76,24,76,0,0,0,76,76,0,76,0,0,0,0,76,0,0,0,81,76,0,76,76,0,76,42,0,0,0,0,0,0,446,76,446,76,0,81,42,42,76,81,446,24,0,0,0,0,0,0,0,0,0,0
54,119,54,119,54,0,0,0,54,54,0,54,0,0,0,0,54,0,0,0,119,54,0,54,54,0,54,46,0,0,0,0,0,0,490,54,490,54,0,119,46,46,54,119,406,119,0,0,0,0,0,0,0,0,0,0
56,81,56,81,56,0,0,0,56,56,0,56,0,0,0,0,56,0,0,0,81,56,0,56,56,0,56,36,0,0,0,0,0,0,517,56,517,56,0,81,36,36,56,81,339,81,0,0,0,0,0,0,0,0,0,0
89,59,89,59,89,0,0,0,89,89,0,89,0,0,0,0,89,0,0,0,59,89,0,89,89,0,89,42,0,0,0,0,0,0,600,89,600,89,0,59,42,42,89,59,364,59,0,0,0,0,0,0,0,0,0,0
38,40,38,40,38,0,0,0,38,38,0,38,0,0,0,0,38,0,0,0,40,38,0,38,38,0,38,44,0,0,0,0,0,0,471,38,471,38,0,40,44,44,38,40,360,40,0,0,0,0,0,0,0,0,0,0
52,39,52,39,52,0,0,0,52,52,0,52,0,0,0,0,52,0,0,0,39,52,0,52,52,0,52,38,0,0,0,0,0,0,573,52,573,52,0,39,38,38,52,39,334,39,0,0,0,0,0,0,0,0,0,0
40,45,40,45,40,0,0,0,40,40,0,40,0,0,0,0,40,0,0,0,45,40,0,40,40,0,40,44,0,0,0,0,0,0,573,40,573,40,0,45,44,44,40,45,365,45,0,0,0,0,0,0,0,0,0,0
47,23,47,23,47,0,0,0,47,47,0,47,0,0,0,0,47,0,0,0,23,47,0,47,47,0,47,53,0,0,0,0,0,0,571,47,571,47,0,23,53,53,47,23,279,23,0,0,0,0,0,0,0,0,0,0
27,43,27,43,27,0,0,0,27,27,0,27,0,0,0,0,27,0,0,0,43,27,0,27,27,0,27,47,0,0,0,0,0,0,633,27,633,27,0,43,47,47,27,43,318,43,0,0,0,0,0,0,0,0,0,0
45,40,45,40,45,0,0,0,45,45,0,45,0,0,0,0,45,0,0,0,40,45,0,45,45,0,45,69,0,0,0,0,0,0,857,45,857,45,0,40,69,69,45,40,308,40,50,0,0,0,0,0,0,0,0,0
41,46,41,46,41,0,0,0,41,41,0,41,0,0,0,0,41,0,0,0,46,41,0,41,41,0,41,69,0,0,0,0,0,0,886,41,886,41,0,46,69,69,41,46,288,46,52,0,0,0,0,0,0,0,0,0
38,52,38,52,38,0,0,0,38,38,0,38,0,0,0,0,38,0,0,0,52,38,0,38,38,0,38,24,0,0,0,0,0,0,892,38,892,38,0,52,24,24,38,52,282,52,65,0,0,0,0,0,0,0,0,0
44,36,44,36,44,0,0,0,44,44,0,44,0,0,0,0,44,0,0,0,36,44,0,44,44,0,44,80,0,0,0,0,0,0,850,44,850,44,0,36,80,80,44,36,316,36,59,0,0,0,0,0,0,0,0,0
28,35,28,35,28,0,0,0,28,28,0,28,0,0,0,0,28,0,0,0,35,28,0,28,28,0,28,63,0,0,0,0,0,0,877,28,877,28,0,35,63,63,28,35,341,35,62,0,0,0,0,0,0,0,0,0
35,38,35,38,35,0,0,0,35,35,0,35,0,0,0,0,35,0,0,0,38,35,0,35,35,0,35,74,0,0,0,0,0,0,881,35,881,35,0,38,74,74,35,38,327,38,87,0,0,0,0,0,0,0,0,0
26,35,26,35,26,0,0,0,26,26,0,26,0,0,0,0,26,0,0,0,35,26,0,26,26,0,26,59,0,0,0,0,0,0,766,26,766,26,0,35,59,59,26,35,273,35,86,0,0,0,0,0,0,0,0,0
305,22,305,22,305,0,0,0,305,305,0,305,0,0,0,0,305,0,0,0,22,305,0,305,305,0,305,61,0,0,0,0,0,0,739,305,739,305,0,22,61,61,305,22,305,22,58,0,0,0,0,0,0,0,0,0
252,29,252,29,252,0,0,0,252,252,0,252,0,0,0,0,252,0,0,0,29,252,0,252,252,0,252,61,0,0,0,0,0,0,722,252,722,252,0,29,61,61,252,29,252,29,47,34,0,0,0,0,0,0,0,0
213,0,213,0,213,0,0,0,213,213,0,213,0,0,0,0,213,0,0,0,0,213,0,213,213,0,213,76,0,0,0,0,0,0,676,213,676,213,0,0,76,76,213,0,213,0,50,34,0,0,0,0,0,0,0,0
148,0,148,0,148,0,0,0,148,148,0,148,0,0,0,0,148,0,0,0,0,148,0,148,148,0,148,0,0,0,0,0,0,0,387,148,387,148,0,0,0,0,148,0,148,0,20,37,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,45,0,45,0,0,0,45,45,0,45,0,0,0,0,45,0,0,0,0,45,0,45,45,0,45,40,0,0,0,0,0,0,426,45,426,45,0,0,40,40,45,0,45,0,0,20,0,0,0,0,0,0,0,0
56,0,56,0,56,0,0,0,56,56,0,56,0,0,0,0,56,0,0,0,0,56,0,56,56,0,56,63,0,0,0,0,0,0,670,56,670,56,0,0,63,63,56,0,56,0,22,48,0,0,0,0,0,0,0,0
62,0,62,0,62,0,0,0,62,62,0,62,0,0,0,0,62,0,0,0,0,62,0,62,62,0,62,84,0,0,0,0,0,0,702,62,702,62,0,0,84,84,62,0,62,0,0,56,33,0,0,0,0,0,0,0
36,0,36,0,36,0,0,0,36,36,0,36,0,0,0,0,36,0,0,0,0,36,0,36,36,0,36,70,0,0,0,0,0,0,745,36,745,36,0,0,70,70,36,0,36,0,23,36,0,0,0,0,0,0,0,0
33,0,33,0,33,0,0,0,33,33,0,33,0,0,0,0,33,0,0,0,0,33,0,33,33,0,33,69,0,0,0,0,0,0,526,33,526,33,0,0,69,69,33,0,33,0,0,33,0,0,0,0,0,0,0,0
29,0,29,0,29,0,0,0,29,29,0,29,0,0,0,0,29,0,0,0,0,29,0,29,29,0,29,58,0,0,0,0,0,0,549,29,549,29,0,0,58,58,29,0,29,0,0,29,36,0,0,0,0,0,0,0
496,0,496,0,496,0,0,0,496,496,0,496,0,0,0,0,496,0,0,0,0,496,0,496,496,0,496,64,0,0,0,0,0,0,496,496,496,496,0,0,64,64,496,0,496,0,0,496,496,0,0,0,0,0,0,0
503,0,503,0,503,0,0,0,503,503,0,503,0,0,0,0,503,0,0,0,0,503,0,503,503,0,503,67,0,0,0,0,0,0,503,503,503,503,0,0,67,67,503,0,503,0,0,503,503,20,21,0,0,0,0,0
528,0,528,0,528,0,0,0,528,528,0,528,0,0,0,0,528,0,0,0,0,528,0,528,528,0,528,63,0,0,0,0,0,0,528,528,528,528,0,0,63,63,528,0,528,0,0,528,528,94,0,0,0,0,0,0
646,0,646,0,646,0,0,0,646,646,0,646,0,0,0,0,646,0,0,0,0,646,0,646,646,0,646,72,0,0,0,0,0,0,646,646,646,646,0,0,72,72,646,0,646,0,0,646,646,646,32,0,0,0,0,0
538,0,538,0,538,0,0,0,538,538,0,538,0,0,0,0,538,0,0,0,0,538,0,538,538,0,538,78,0,0,0,0,0,0,538,538,538,538,0,0,78,78,538,0,538,0,0,538,538,538,34,0,0,0,0,0
559,0,559,0,559,0,0,0,559,559,0,559,0,0,0,0,559,0,0,0,0,559,0,559,559,0,559,81,0,0,0,0,0,0,559,559,559,559,0,0,81,81,559,0,559,0,21,559,559,559,0,0,0,0,0,0
