,Coordinate,Scale_KM,TOT_dense,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time,radar_ID,radar_Coor,max_SHI,nonneg_90_SHI,time_SHI,coor_SHI,valid_size_SHI,invalid_size_SHI,valid_range_SHI,datetime
548,"[152.38273098039218, -27.908488405228756]",13.563,0.529,301.0,5.0,1756.818,140.753,Jump_4,2.65098,11:28:00,50,"[152.539, -27.608]","[33.1875, 25.8125, 19.3125, 13.6875, 'NaN']","[25.5688, 17.0, 13.6438, 11.85, 'NaN']","['11:31:00', '11:41:00', '11:51:00', '12:01:00', '12:11:00']","[[-27.814636, 152.3153], [-27.859741, 152.40674], [-27.769897, 152.48816], [-27.74292, 152.55933], 'NaN']",10976,13,0.1211,2021-02-22 11:28:00
579,"[152.9079080769231, -27.657071442307704]",7.611,0.572,90.0,14.0,555.945,244.519,Jump_5,2.16173,12:30:00,66,"[153.24, -27.7178]","[14.4375, 16.25, 19.25, 20.375, 27.4375, 24.5625, 18.0, 4.1875, 'NaN']","[13.525, 10.85, 14.0, 14.8438, 22.15, 14.6813, 14.8125, 3.9438, 'NaN']","['12:30:00', '12:36:00', '12:42:00', '12:48:00', '12:54:00', '13:00:00', '13:06:00', '13:12:00', '13:18:00']","[[-27.627441, 152.8847], [-27.555359, 152.84436], [-27.537415, 152.86475], [-27.528687, 152.96619], [-27.492737, 152.98657], [-27.474792, 153.00684], [-27.438904, 153.06775], [-27.438904, 153.08801], 'NaN']",10947,37,0.1208,2021-02-22 12:30:00
585,"[152.91666308426966, -27.581490646067408]",8.955,0.706,152.0,26.0,932.174,671.967,Jump_6,2.12585,12:42:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-02-22 12:42:00
595,"[153.0106160452488, -27.476871321266955]",3.761,4.973,211.0,10.0,1301.672,183.113,Jump_7,2.20518,13:02:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-02-22 13:02:00
604,"[153.18514712903223, -27.445343580645165]",6.201,0.257,29.0,2.0,177.151,26.5,Jump_8,2.10915,13:20:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-02-22 13:20:00
730,"[152.41088029059844, -28.06120174358976]",17.237,0.501,443.0,25.0,2759.699,403.372,Jump_4,3.62038,11:10:00,50,"[152.539, -27.608]","[60.5, 36.375, 33.1875, 25.8125, 19.3125]","[44.3375, 21.6875, 25.5688, 17.0, 13.6438]","['11:11:00', '11:21:00', '11:31:00', '11:41:00', '11:51:00']","[[-28.120605, 152.5492], [-28.084656, 152.60016], [-27.814636, 152.3153], [-27.859741, 152.40674], [-27.769897, 152.48816]]",10945,44,0.1208,2021-02-22 11:10:00
739,"[152.38273098039218, -27.908488405228756]",13.563,0.529,301.0,5.0,1756.818,140.753,Jump_5,2.65098,11:28:00,50,"[152.539, -27.608]","[33.1875, 25.8125, 19.3125, 13.6875, 'NaN']","[25.5688, 17.0, 13.6438, 11.85, 'NaN']","['11:31:00', '11:41:00', '11:51:00', '12:01:00', '12:11:00']","[[-27.814636, 152.3153], [-27.859741, 152.40674], [-27.769897, 152.48816], [-27.74292, 152.55933], 'NaN']",10976,13,0.1211,2021-02-22 11:28:00
770,"[152.9079080769231, -27.657071442307704]",7.611,0.572,90.0,14.0,555.945,244.519,Jump_6,2.16173,12:30:00,66,"[153.24, -27.7178]","[14.4375, 16.25, 19.25, 20.375, 27.4375, 24.5625, 18.0, 4.1875, 'NaN']","[13.525, 10.85, 14.0, 14.8438, 22.15, 14.6813, 14.8125, 3.9438, 'NaN']","['12:30:00', '12:36:00', '12:42:00', '12:48:00', '12:54:00', '13:00:00', '13:06:00', '13:12:00', '13:18:00']","[[-27.627441, 152.8847], [-27.555359, 152.84436], [-27.537415, 152.86475], [-27.528687, 152.96619], [-27.492737, 152.98657], [-27.474792, 153.00684], [-27.438904, 153.06775], [-27.438904, 153.08801], 'NaN']",10947,37,0.1208,2021-02-22 12:30:00
776,"[152.91666308426966, -27.581490646067408]",8.955,0.706,152.0,26.0,932.174,671.967,Jump_7,2.12585,12:42:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-02-22 12:42:00
786,"[153.0106160452488, -27.476871321266955]",3.761,4.973,211.0,10.0,1301.672,183.113,Jump_8,2.20518,13:02:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-02-22 13:02:00
795,"[153.18514712903223, -27.445343580645165]",6.201,0.257,29.0,2.0,177.151,26.5,Jump_9,2.10915,13:20:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-02-22 13:20:00
837,"[152.8716786911765, -29.976358573529417]",6.148,0.573,68.0,0.0,273.178,0.0,Jump_2,2.55069,07:00:00,28,"[152.951, -29.622]","[67.4375, 31.0, 'NaN', 'NaN', 'NaN']","[55.3938, 29.5625, 'NaN', 'NaN', 'NaN']","['07:01:00', '07:11:00', '07:21:00', '07:31:00', '07:41:00']","[[-29.990723, 152.91986], [-29.963745, 153.00293], 'NaN', 'NaN', 'NaN']",10759,8,0.1188,2021-02-22 07:00:00
843,"[152.98525542105267, -29.93473614035088]",5.419,0.618,57.0,0.0,207.768,0.0,Jump_3,2.86129,07:12:00,28,"[152.951, -29.622]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['07:21:00', '07:31:00', '07:41:00', '07:51:00', '08:01:00']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10681,86,0.1179,2021-02-22 07:12:00
960,"[152.41088029059844, -28.06120174358976]",17.237,0.501,443.0,25.0,2759.699,403.372,Jump_8,3.62038,11:10:00,50,"[152.539, -27.608]","[60.5, 36.375, 33.1875, 25.8125, 19.3125]","[44.3375, 21.6875, 25.5688, 17.0, 13.6438]","['11:11:00', '11:21:00', '11:31:00', '11:41:00', '11:51:00']","[[-28.120605, 152.5492], [-28.084656, 152.60016], [-27.814636, 152.3153], [-27.859741, 152.40674], [-27.769897, 152.48816]]",10945,44,0.1208,2021-02-22 11:10:00
969,"[152.38273098039218, -27.908488405228756]",13.563,0.529,301.0,5.0,1756.818,140.753,Jump_9,2.65098,11:28:00,50,"[152.539, -27.608]","[33.1875, 25.8125, 19.3125, 13.6875, 'NaN']","[25.5688, 17.0, 13.6438, 11.85, 'NaN']","['11:31:00', '11:41:00', '11:51:00', '12:01:00', '12:11:00']","[[-27.814636, 152.3153], [-27.859741, 152.40674], [-27.769897, 152.48816], [-27.74292, 152.55933], 'NaN']",10976,13,0.1211,2021-02-22 11:28:00
1000,"[152.9079080769231, -27.657071442307704]",7.611,0.572,90.0,14.0,555.945,244.519,Jump_10,2.16173,12:30:00,66,"[153.24, -27.7178]","[14.4375, 16.25, 19.25, 20.375, 27.4375, 24.5625, 18.0, 4.1875, 'NaN']","[13.525, 10.85, 14.0, 14.8438, 22.15, 14.6813, 14.8125, 3.9438, 'NaN']","['12:30:00', '12:36:00', '12:42:00', '12:48:00', '12:54:00', '13:00:00', '13:06:00', '13:12:00', '13:18:00']","[[-27.627441, 152.8847], [-27.555359, 152.84436], [-27.537415, 152.86475], [-27.528687, 152.96619], [-27.492737, 152.98657], [-27.474792, 153.00684], [-27.438904, 153.06775], [-27.438904, 153.08801], 'NaN']",10947,37,0.1208,2021-02-22 12:30:00
1006,"[152.91666308426966, -27.581490646067408]",8.955,0.706,152.0,26.0,932.174,671.967,Jump_11,2.12585,12:42:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-02-22 12:42:00
1016,"[153.0106160452488, -27.476871321266955]",3.761,4.973,211.0,10.0,1301.672,183.113,Jump_12,2.20518,13:02:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-02-22 13:02:00
1025,"[153.18514712903223, -27.445343580645165]",6.201,0.257,29.0,2.0,177.151,26.5,Jump_13,2.10915,13:20:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-02-22 13:20:00
