,Coordinate,Scale_KM,TOT_dense,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time,radar_ID,radar_Coor,max_SHI,nonneg_90_SHI,time_SHI,coor_SHI,valid_size_SHI,invalid_size_SHI,valid_range_SHI,datetime
960,"[152.86076869230766, -27.247786548076924]",11.436,0.253,96.0,8.0,477.869,186.46,Jump_2,6.02804,04:18:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-12-23 04:18:00
970,"[152.89815227564094, -27.182692980769218]",13.304,0.281,126.0,30.0,613.635,565.383,Jump_3,2.72935,04:38:00,43,"[153.13, -27.392]",No_File,No_File,No_File,No_File,No_File,No_File,No_File,2021-12-23 04:38:00
1003,"[152.7492181323528, -26.044945536764693]",3.195,4.24,131.0,5.0,594.373,24.84,Jump_4,3.16536,05:44:00,8,"[152.5768, -25.9574]","[30.5625, 9.375, 2.875, 2.9375, 15.8125, 'NaN', 17.1875, 9.0, 5.8125, 24.375]","[23.0688, 8.375, 2.875, 2.9375, 12.8875, 'NaN', 14.6875, 8.55, 5.1375, 18.1375]","['05:45:00', '05:50:00', '05:55:00', '06:00:00', '06:05:00', '06:10:00', '06:15:00', '06:20:00', '06:25:00', '06:30:00']","[[-26.047241, 152.72693], [-26.038269, 152.72693], [-26.029236, 152.73694], [-25.921326, 152.41681], [-25.912354, 152.41681], 'NaN', [-25.867493, 152.60681], [-25.840515, 152.60675], [-25.82251, 152.61676], [-25.741516, 152.46698]]",11079,15,0.1223,2021-12-23 05:44:00
1024,"[152.6137504117647, -25.823489980392157]",3.165,1.621,42.0,9.0,229.738,156.862,Jump_5,2.40412,06:26:00,8,"[152.5768, -25.9574]","[24.375, 54.9375, 81.0, 61.5625, 80.875, 101.6875, 98.5625, 196.0625, 339.5625, 219.5625]","[18.0375, 44.8125, 54.15, 34.25, 40.5938, 44.425, 58.9875, 81.975, 120.0375, 142.65]","['06:30:00', '06:35:00', '06:40:00', '06:45:00', '06:50:00', '06:55:00', '07:00:00', '07:05:00', '07:10:00', '07:15:00']","[[-25.741516, 152.46698], [-25.741516, 152.45697], [-25.732544, 152.45703], [-25.696533, 152.44708], [-25.678528, 152.43707], [-25.660522, 152.42712], [-25.642578, 152.41718], [-25.624512, 152.38727], [-25.597534, 152.38733], [-25.570618, 152.40729]]",11100,-6,0.1225,2021-12-23 06:26:00
1029,"[152.48664235922325, -25.73958678640778]",3.214,3.174,96.0,7.0,497.295,66.742,Jump_6,2.22051,06:36:00,8,"[152.5768, -25.9574]","[81.0, 61.5625, 80.875, 101.6875, 98.5625, 196.0625, 339.5625, 219.5625, 125.9375, 49.3125]","[54.15, 33.75, 40.5938, 44.425, 58.9875, 81.975, 120.0375, 142.65, 74.725, 33.2625]","['06:40:00', '06:45:00', '06:50:00', '06:55:00', '07:00:00', '07:05:00', '07:10:00', '07:15:00', '07:20:00', '07:25:00']","[[-25.732544, 152.45703], [-25.696533, 152.44708], [-25.678528, 152.43707], [-25.660522, 152.42712], [-25.642578, 152.41718], [-25.624512, 152.38727], [-25.597534, 152.38733], [-25.570618, 152.40729], [-25.561523, 152.35748], [-25.525574, 152.3675]]",11141,-47,0.123,2021-12-23 06:36:00
1037,"[152.45935480918726, -25.684107922261493]",5.328,3.173,275.0,8.0,1582.596,69.476,Jump_7,2.22321,06:52:00,8,"[152.5768, -25.9574]","[101.6875, 98.5625, 196.0625, 339.5625, 219.5625, 125.9375, 49.3125, 26.875, 21.25, 12.0625]","[44.425, 58.9875, 81.975, 120.0375, 142.65, 74.725, 33.2625, 16.1188, 17.4375, 8.525]","['06:55:00', '07:00:00', '07:05:00', '07:10:00', '07:15:00', '07:20:00', '07:25:00', '07:30:00', '07:35:00', '07:40:00']","[[-25.660522, 152.42712], [-25.642578, 152.41718], [-25.624512, 152.38727], [-25.597534, 152.38733], [-25.570618, 152.40729], [-25.561523, 152.35748], [-25.525574, 152.3675], [-25.615051, 152.14795], [-25.489624, 152.39746], [-25.498596, 152.38751]]",11128,-34,0.1228,2021-12-23 06:52:00
1041,"[152.4289995846154, -25.652143107692307]",5.143,4.693,352.0,38.0,2013.392,442.775,Jump_8,2.36529,07:00:00,8,"[152.5768, -25.9574]","[98.5625, 196.0625, 339.5625, 219.5625, 125.9375, 49.3125, 26.875, 21.25, 12.0625, 30.375, 125.75]","[58.9875, 81.975, 120.0375, 142.65, 74.725, 33.2625, 16.1188, 17.4375, 8.525, 24.9875, 86.675]","['07:00:00', '07:05:00', '07:10:00', '07:15:00', '07:20:00', '07:25:00', '07:30:00', '07:35:00', '07:40:00', '07:45:00', '07:50:00']","[[-25.642578, 152.41718], [-25.624512, 152.38727], [-25.597534, 152.38733], [-25.570618, 152.40729], [-25.561523, 152.35748], [-25.525574, 152.3675], [-25.615051, 152.14795], [-25.489624, 152.39746], [-25.498596, 152.38751], [-25.569946, 152.10822], [-25.55188, 152.08838]]",11142,-48,0.123,2021-12-23 07:00:00
1068,"[152.12648011034483, -25.52133571034482]",5.814,1.365,138.0,7.0,774.22,78.541,Jump_9,5.09721,07:54:00,8,"[152.5768, -25.9574]","[151.375, 61.3125, 69.5625, 103.0625, 153.9375, 238.0625, 108.625, 33.5625, 5.4375, 'NaN']","[107.875, 46.275, 46.15, 67.6563, 96.7875, 119.2813, 71.5, 23.95, 5.025, 'NaN']","['07:55:00', '08:00:00', '08:05:00', '08:10:00', '08:15:00', '08:20:00', '08:25:00', '08:30:00', '08:35:00', '08:40:00']","[[-25.524902, 152.0885], [-25.506958, 152.09851], [-25.479858, 152.06873], [-25.461853, 152.05884], [-25.443848, 152.04895], [-25.425781, 152.03906], [-25.407837, 152.03918], [-25.389893, 152.0492], [-25.362915, 152.05927], 'NaN']",11167,-73,0.1233,2021-12-23 07:54:00
1210,"[147.68616934285714, -26.11159515714285]",22.982,0.084,125.0,15.0,606.503,215.55,Jump_0,9.90867,02:12:00,67,"[147.3492, -26.44]","[35.3125, 46.75, 49.875, 24.875, 21.0625, 39.0, 60.4375, 40.625, 25.5625, 19.4375]","[20.95, 29.475, 34.2188, 17.2, 13.4562, 21.25, 22.0875, 18.1375, 16.25, 12.7938]","['02:15:00', '02:20:00', '02:25:00', '02:30:00', '02:35:00', '02:40:00', '02:45:00', '02:50:00', '02:55:00', '03:00:00']","[[-26.457764, 147.61035], [-26.44873, 147.63043], [-26.439697, 147.65051], [-26.42163, 147.67053], [-26.38562, 147.69055], [-26.2323, 147.85046], [-26.223267, 147.86047], [-26.241516, 147.77032], [-25.809998, 147.71881], [-26.22351, 147.79028]]",11171.0,-182.0,0.1233,2021-12-23 02:12:00
1705,"[151.73385915625002, -32.29847490104168]",32.979,0.056,181.0,11.0,525.361,126.501,Jump_1,2.12928,01:30:00,4,"[152.0254, -32.7298]","[20.0, 24.4375, 81.125, 73.3125, 77.625, 74.3125, 22.75, 24.5625, 42.0, 15.75, 59.6875]","[16.875, 16.3125, 43.6375, 41.05, 34.125, 32.7438, 15.8875, 16.125, 23.4188, 10.0625, 24.3]","['01:30:00', '01:35:00', '01:40:00', '01:45:00', '01:50:00', '01:55:00', '02:00:00', '02:05:00', '02:10:00', '02:15:00', '02:20:00']","[[-32.549683, 151.75867], [-32.531677, 151.75873], [-32.619507, 151.25665], [-32.51367, 151.74811], [-32.495667, 151.75885], [-32.495667, 151.75885], [-32.539062, 151.34265], [-32.53015, 151.3534], [-32.52124, 151.36414], [-32.405457, 151.6419], [-32.467346, 151.38586]]",10432.0,-96.0,0.1151,2021-12-23 01:30:00
1724,"[151.64452587272726, -32.3238995681818]",38.607,0.047,195.0,25.0,761.899,333.246,Jump_2,2.11626,02:08:00,4,"[152.0254, -32.7298]","[42.0, 15.75, 59.6875, 48.0625, 54.0625, 41.0625, 16.1875, 23.1875, 29.5, 27.375]","[23.4188, 10.0625, 24.3, 22.5625, 28.675, 19.5938, 13.0312, 16.5125, 21.4375, 16.275]","['02:10:00', '02:15:00', '02:20:00', '02:25:00', '02:30:00', '02:35:00', '02:40:00', '02:45:00', '02:50:00', '02:55:00']","[[-32.52124, 151.36414], [-32.405457, 151.6419], [-32.467346, 151.38586], [-32.45862, 151.42853], [-32.226135, 151.96161], [-32.226135, 151.96161], [-32.23517, 151.97223], [-32.395935, 151.49286], [-32.31555, 151.64233], [-32.010315, 152.12085]]",10461.0,-125.0,0.1155,2021-12-23 02:08:00
1731,"[151.69009858044151, -32.334402047318605]",34.721,0.084,273.0,44.0,861.279,512.756,Jump_3,2.43071,02:22:00,4,"[152.0254, -32.7298]","[48.0625, 54.0625, 41.0625, 16.1875, 23.1875, 29.5, 27.375, 21.8125, 25.6875, 15.4375]","[22.5625, 28.675, 19.5938, 13.0312, 16.5125, 21.4375, 15.7625, 12.4625, 17.4562, 9.4125]","['02:25:00', '02:30:00', '02:35:00', '02:40:00', '02:45:00', '02:50:00', '02:55:00', '03:00:00', '03:05:00', '03:10:00']","[[-32.45862, 151.42853], [-32.226135, 151.96161], [-32.226135, 151.96161], [-32.23517, 151.97223], [-32.395935, 151.49286], [-32.31555, 151.64233], [-32.010315, 152.12085], [-32.181152, 152.1529], [-32.190125, 152.16357], [-32.190125, 152.1742]]",10434.0,-98.0,0.1152,2021-12-23 02:22:00
2045,"[151.24608761111105, -34.32183822222221]",3.11,2.37,45.0,27.0,160.446,421.812,Jump_0,2.06419,11:14:00,54,"[151.2263, -34.0148]","[22.625, 18.4375, 35.0, 'NaN', 22.25, 13.0, 22.125, 32.3125, 36.3125, 33.125]","[15.3, 11.475, 21.075, 'NaN', 11.575, 9.4875, 13.75, 17.425, 18.375, 23.0]","['11:15:00', '11:20:00', '11:25:00', '11:32:00', '11:35:00', '11:40:00', '11:45:00', '11:50:00', '11:55:00', '12:00:00']","[[-34.428467, 151.16089], [-34.311584, 151.23718], [-34.311584, 151.23718], 'NaN', [-34.320557, 151.2154], [-34.311584, 151.22632], [-34.2666, 151.24805], [-34.275574, 151.24805], [-34.275574, 151.24805], [-34.4823, 151.40088]]",10180.0,67.0,0.1124,2021-12-23 11:14:00
2049,"[151.24253617424245, -34.318168931818164]",2.449,7.005,100.0,32.0,371.243,535.508,Jump_1,2.26222,11:22:00,54,"[151.2263, -34.0148]","[35.0, 'NaN', 22.25, 13.0, 22.125, 32.3125, 36.3125, 33.125, 43.75, 40.875]","[21.075, 'NaN', 11.575, 9.4875, 13.75, 17.425, 18.375, 23.0, 31.6188, 23.9]","['11:25:00', '11:32:00', '11:35:00', '11:40:00', '11:45:00', '11:50:00', '11:55:00', '12:00:00', '12:05:00', '12:10:00']","[[-34.311584, 151.23718], 'NaN', [-34.320557, 151.2154], [-34.311584, 151.22632], [-34.2666, 151.24805], [-34.275574, 151.24805], [-34.275574, 151.24805], [-34.4823, 151.40088], [-34.473267, 151.4336], [-34.48224, 151.45538]]",10212.0,35.0,0.1127,2021-12-23 11:22:00
2074,"[151.23887403571433, -34.28998874107142]",4.079,2.143,98.0,14.0,484.361,314.012,Jump_2,5.84023,12:12:00,54,"[151.2263, -34.0148]","[43.3125, 47.375, 33.0, 31.9375, 38.6875, 27.875, 15.9375, 12.9375, 10.4375, 7.5625]","[22.725, 26.125, 20.5625, 21.3563, 25.1875, 20.1625, 11.7063, 9.575, 6.9688, 6.8188]","['12:15:00', '12:20:00', '12:25:00', '12:30:00', '12:35:00', '12:40:00', '12:45:00', '12:50:00', '12:55:00', '13:00:00']","[[-34.437317, 151.41168], [-34.44629, 151.4444], [-34.45526, 151.45532], [-34.41034, 151.41162], [-34.41931, 151.44434], [-34.41034, 151.43341], [-34.41931, 151.43341], [-34.365295, 151.45508], [-34.15869, 151.23718], [-34.11371, 151.20459]]",10183.0,64.0,0.1124,2021-12-23 12:12:00
2082,"[151.2473328580246, -34.27664996913582]",2.89,6.174,141.0,21.0,580.03,385.279,Jump_3,3.43054,12:28:00,54,"[151.2263, -34.0148]","[31.9375, 38.6875, 27.875, 15.9375, 12.9375, 10.4375, 7.5625, 13.75, 25.5, 25.5]","[21.3563, 25.1875, 20.1625, 11.7063, 9.575, 6.9688, 6.8188, 12.375, 14.1688, 14.8188]","['12:30:00', '12:35:00', '12:40:00', '12:45:00', '12:50:00', '12:55:00', '13:00:00', '13:05:00', '13:10:00', '13:15:00']","[[-34.41034, 151.41162], [-34.41931, 151.44434], [-34.41034, 151.43341], [-34.41931, 151.43341], [-34.365295, 151.45508], [-34.15869, 151.23718], [-34.11371, 151.20459], [-34.104736, 151.20459], [-34.104736, 151.21545], [-34.095764, 151.22632]]",10189.0,58.0,0.1125,2021-12-23 12:28:00
2086,"[151.26928876694902, -34.2588240338983]",4.205,4.249,219.0,17.0,775.274,124.166,Jump_4,2.14882,12:36:00,54,"[151.2263, -34.0148]","[27.875, 15.9375, 12.9375, 10.4375, 7.5625, 13.75, 25.5, 25.5, 13.8125, 16.0625]","[20.1625, 11.7063, 9.575, 6.9688, 6.8188, 12.375, 14.1688, 14.8188, 12.15, 13.1125]","['12:40:00', '12:45:00', '12:50:00', '12:55:00', '13:00:00', '13:05:00', '13:10:00', '13:15:00', '13:20:00', '13:25:00']","[[-34.41034, 151.43341], [-34.41931, 151.43341], [-34.365295, 151.45508], [-34.15869, 151.23718], [-34.11371, 151.20459], [-34.104736, 151.20459], [-34.104736, 151.21545], [-34.095764, 151.22632], [-34.248474, 151.41125], [-34.095764, 151.22632]]",10193.0,54.0,0.1125,2021-12-23 12:36:00
2094,"[151.3082123474026, -34.23553517857141]",6.706,2.18,286.0,22.0,1073.449,216.783,Jump_5,3.97593,12:52:00,54,"[151.2263, -34.0148]","[10.4375, 7.5625, 13.75, 25.5, 25.5, 13.8125, 16.0625, 6.3125, 'NaN', 'NaN']","[6.9688, 6.8188, 12.375, 14.1688, 14.8188, 12.15, 13.1125, 6.0125, 'NaN', 'NaN']","['12:55:00', '13:00:00', '13:05:00', '13:10:00', '13:15:00', '13:20:00', '13:25:00', '13:30:00', '13:35:00', '13:40:00']","[[-34.15869, 151.23718], [-34.11371, 151.20459], [-34.104736, 151.20459], [-34.104736, 151.21545], [-34.095764, 151.22632], [-34.248474, 151.41125], [-34.095764, 151.22632], [-34.08673, 151.23718], 'NaN', 'NaN']",10273.0,-26.0,0.1134,2021-12-23 12:52:00
2101,"[151.3370842491581, -34.21839585858585]",10.177,0.913,252.0,45.0,859.441,894.056,Jump_6,2.79946,13:06:00,54,"[151.2263, -34.0148]","[25.5, 25.5, 13.8125, 16.0625, 6.3125, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[14.1688, 14.8188, 12.15, 13.1125, 6.0125, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['13:10:00', '13:15:00', '13:20:00', '13:25:00', '13:30:00', '13:35:00', '13:40:00', '13:45:00', '13:50:00', '13:55:00']","[[-34.104736, 151.21545], [-34.095764, 151.22632], [-34.248474, 151.41125], [-34.095764, 151.22632], [-34.08673, 151.23718], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10183.0,64.0,0.1124,2021-12-23 13:06:00
2108,"[151.3103776866004, -34.160955027685475]",12.23,1.922,836.0,67.0,2782.627,652.746,Jump_7,3.51209,13:20:00,54,"[151.2263, -34.0148]","[13.8125, 16.0625, 6.3125, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[12.15, 13.1125, 6.0125, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['13:20:00', '13:25:00', '13:30:00', '13:35:00', '13:40:00', '13:45:00', '13:50:00', '13:55:00', '14:00:00', '14:05:00', '14:10:00']","[[-34.248474, 151.41125], [-34.095764, 151.22632], [-34.08673, 151.23718], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10224.0,23.0,0.1128,2021-12-23 13:20:00
