0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
444,0,444,444,444,444,0,109,444,444,0,444,91,109,24,0,0,0,0,0,0,0,0,0,0,0,0
405,0,405,405,405,405,0,100,405,405,0,405,95,100,33,0,0,0,0,0,0,0,0,0,0,0,0
382,0,382,382,382,382,0,188,382,382,0,382,119,188,45,0,0,0,0,0,0,0,0,0,0,0,0
330,0,330,330,330,330,0,177,330,330,0,330,97,177,33,0,0,0,0,0,0,0,0,0,0,0,0
288,0,288,288,288,288,0,228,288,288,0,288,159,228,21,0,0,0,0,0,0,0,0,0,0,0,0
265,0,265,265,265,265,0,263,265,265,0,265,142,263,26,0,0,0,0,0,0,0,0,0,0,0,0
245,0,245,245,245,245,0,310,245,245,0,245,104,310,35,0,0,0,0,0,0,0,0,0,0,0,0
178,0,178,178,178,178,0,304,178,178,0,178,120,304,21,0,0,0,0,0,0,0,0,0,0,0,0
171,0,171,171,171,171,0,428,171,171,0,171,149,428,428,0,0,0,0,0,0,0,0,0,0,0,0
249,0,249,249,249,249,0,373,249,249,0,249,122,373,373,45,0,0,0,0,0,0,0,0,0,0,0
106,0,106,106,106,106,0,352,106,106,0,106,144,352,352,0,0,0,0,0,0,0,0,0,0,0,0
144,0,144,144,144,144,0,404,144,144,0,144,127,404,404,0,0,0,0,0,0,0,0,0,0,0,0
133,0,133,133,133,133,0,489,133,133,0,133,112,489,489,26,0,0,0,0,0,0,0,0,0,0,0
125,0,125,125,125,125,0,562,125,125,0,125,77,562,562,0,0,0,0,0,0,0,0,0,0,0,0
102,0,102,102,102,102,0,600,102,102,0,102,52,600,600,24,0,0,0,0,0,0,0,0,0,0,0
95,20,95,95,95,95,0,617,95,95,0,95,52,617,617,20,0,0,0,0,0,0,0,0,0,0,0
87,26,87,87,87,87,0,576,87,87,0,87,51,576,576,26,0,0,0,0,0,0,0,0,0,0,0
169,566,169,169,169,169,0,566,169,169,0,169,63,566,566,566,0,0,0,0,0,0,0,0,0,0,0
232,567,232,232,232,232,0,567,232,232,0,232,34,567,567,567,0,0,0,0,0,0,0,0,0,0,0
207,449,207,207,207,207,0,449,207,207,0,207,58,449,449,449,0,0,0,0,0,0,0,0,0,0,0
270,406,270,270,270,270,0,406,270,270,0,270,37,406,406,406,0,0,0,0,0,0,0,0,0,0,0
309,442,309,309,309,309,0,442,309,309,0,309,28,442,442,442,0,0,0,0,0,0,0,0,0,0,0
260,470,260,260,260,260,0,470,260,260,0,260,75,470,470,470,0,0,0,0,0,0,0,0,0,0,0
261,449,261,261,261,261,0,449,261,261,0,261,82,449,449,449,0,0,0,0,0,0,0,0,0,0,0
244,405,244,244,244,244,0,405,244,244,0,244,82,405,405,405,0,0,0,0,0,0,0,0,0,0,0
333,318,333,333,333,333,0,318,333,333,0,333,71,318,318,318,0,0,0,0,0,0,0,0,0,0,0
340,364,340,340,340,340,0,364,340,340,0,340,58,364,364,364,31,28,0,0,0,0,0,0,0,0,0
387,313,387,387,387,387,0,313,387,387,0,387,86,313,313,313,38,30,0,0,0,0,0,0,0,0,0
382,360,382,382,382,382,0,360,382,382,0,382,81,360,360,360,34,29,0,0,0,0,0,0,0,0,0
372,431,372,372,372,372,0,431,372,372,0,372,113,431,431,431,37,37,0,0,0,0,0,0,0,0,0
354,423,354,354,354,354,0,423,354,354,0,354,137,423,423,423,36,36,0,0,0,0,0,0,0,0,0
419,417,419,419,419,419,0,417,419,419,0,419,153,417,417,417,48,48,0,0,0,0,0,0,0,0,0
438,385,438,438,438,438,0,385,438,438,0,438,130,385,385,385,45,45,0,0,0,0,0,0,0,0,0
406,434,406,406,406,406,0,434,406,406,0,406,116,434,434,434,74,74,0,0,0,0,0,0,0,0,0
381,405,381,381,381,381,0,405,381,381,0,381,183,405,405,405,93,93,0,0,0,0,0,0,0,0,0
405,418,405,405,405,405,0,418,405,405,0,405,154,418,418,418,89,89,0,0,0,0,0,0,0,0,0
374,461,374,374,374,374,0,461,374,374,0,374,208,461,461,461,66,66,0,0,0,0,0,0,0,0,0
348,542,348,348,348,348,0,542,348,348,0,348,169,542,542,542,84,84,0,0,0,0,0,0,0,0,0
367,471,367,367,367,367,0,471,367,367,0,367,165,471,471,471,82,82,0,0,0,0,0,0,0,0,0
309,459,309,309,309,309,0,459,309,309,0,309,171,459,459,459,54,54,0,0,0,0,0,0,0,0,0
234,449,234,234,234,234,0,449,234,234,0,234,151,449,449,449,47,47,0,0,0,0,0,0,0,0,0
274,489,274,274,274,274,0,489,274,274,0,274,128,489,489,489,85,85,33,0,0,0,0,0,0,0,0
306,507,306,306,306,306,0,507,306,306,0,306,115,507,507,507,78,78,49,0,0,0,0,0,0,0,0
292,537,292,292,292,292,0,537,292,292,0,292,115,537,537,537,70,70,42,0,0,0,0,0,0,0,0
289,559,289,289,289,289,0,559,289,289,0,289,111,559,559,559,79,79,35,0,0,0,0,0,0,0,0
309,568,309,309,309,309,0,568,309,309,0,309,101,568,568,568,123,123,28,0,0,0,0,0,0,0,0
262,545,262,262,262,262,0,545,262,262,0,262,105,545,545,545,94,94,42,0,0,0,0,0,0,0,0
204,530,204,204,204,204,0,530,204,204,0,204,98,530,530,530,80,80,51,0,0,0,0,0,0,0,0
242,444,242,242,242,242,0,444,242,242,0,242,74,444,444,444,142,142,34,0,0,0,0,0,0,0,0
312,485,312,312,312,312,0,485,312,312,0,312,101,485,485,485,154,154,27,0,0,0,0,0,0,0,0
330,419,330,330,330,330,0,419,330,330,0,330,118,419,419,419,146,146,24,0,0,0,0,0,0,0,0
272,423,272,272,272,272,0,423,272,272,0,272,108,423,423,423,143,143,30,0,0,0,0,0,0,0,0
280,463,280,280,280,280,0,463,280,280,0,280,123,463,463,463,158,158,37,0,0,0,0,0,0,0,0
284,455,284,284,284,284,0,455,284,284,0,284,134,455,455,455,177,177,21,0,0,0,0,0,0,0,0
282,376,282,282,282,282,0,376,282,282,0,282,89,376,376,376,129,129,129,0,0,0,0,0,0,0,0
264,397,264,264,264,264,0,397,264,264,0,264,59,397,397,397,115,115,115,0,0,0,0,0,0,0,0
240,385,240,240,240,240,0,385,240,240,0,240,64,385,385,385,192,192,192,0,0,0,0,0,0,0,0
207,354,207,207,207,207,0,354,207,207,0,207,61,354,354,354,105,105,105,20,0,0,0,0,0,0,0
242,342,242,242,242,242,0,342,242,242,0,242,71,342,342,342,114,114,114,34,0,0,0,0,0,0,0
220,346,220,220,220,220,0,346,220,220,0,220,57,346,346,346,97,97,97,24,0,0,0,0,0,0,0
326,402,326,326,326,326,0,402,326,326,0,326,85,402,402,402,78,78,78,20,0,0,0,0,0,0,0
325,415,325,325,325,325,0,415,325,325,0,325,69,415,415,415,71,71,71,22,0,0,0,0,0,0,0
239,390,239,239,239,239,0,390,239,239,0,239,134,390,390,390,53,53,53,27,0,0,0,0,0,0,0
297,476,297,297,297,297,0,476,297,297,0,297,142,476,476,476,46,46,46,66,0,0,0,0,0,0,0
228,383,228,228,228,228,0,383,228,228,0,228,106,383,383,383,57,57,57,56,0,0,0,0,0,0,0
270,395,270,270,270,270,0,395,270,270,0,270,157,395,395,395,49,49,49,44,23,65,0,0,0,0,0
465,347,465,465,465,465,0,347,465,465,0,465,94,347,347,347,66,66,66,53,21,48,0,0,0,0,0
272,331,272,272,272,272,0,331,272,272,0,272,78,331,331,331,89,89,89,49,22,44,0,0,0,0,0
409,290,409,409,409,409,0,290,409,409,0,409,63,290,290,290,74,74,74,32,23,23,0,0,0,0,0
453,270,453,453,453,453,0,270,453,453,0,453,56,270,270,270,64,64,64,43,18,18,0,0,0,0,0
452,260,452,452,452,452,0,260,452,452,0,452,73,260,260,260,47,47,47,43,28,28,0,0,0,0,0
421,265,421,421,421,421,0,265,421,421,0,421,75,265,265,265,32,32,32,28,20,20,0,0,0,0,0
441,285,441,441,441,441,0,285,441,441,0,441,68,285,285,285,25,25,25,31,35,35,0,0,0,0,0
513,347,513,513,513,513,0,347,513,513,0,513,80,347,347,347,27,27,27,26,27,27,0,0,0,0,0
568,209,568,568,568,568,0,209,568,568,0,568,68,209,209,209,32,32,32,41,25,25,0,0,0,0,0
585,284,585,585,585,585,0,284,585,585,0,585,54,284,284,284,33,33,33,25,24,24,0,0,0,0,0
526,214,526,526,526,526,0,214,526,526,0,526,64,214,214,214,57,57,57,26,34,34,0,0,0,0,0
530,232,530,530,530,530,0,232,530,530,0,530,78,232,232,232,49,49,49,21,232,232,0,0,0,0,0
523,257,523,523,523,523,0,257,523,523,0,523,58,257,257,257,84,84,84,34,257,257,0,0,0,0,0
540,151,540,540,540,540,0,151,540,540,0,540,66,151,151,151,95,95,95,31,151,151,0,0,0,0,0
498,203,498,498,498,498,0,203,498,498,0,498,62,203,203,203,68,68,68,68,203,203,0,0,0,0,0
507,300,507,507,507,507,0,300,507,507,0,507,54,300,300,300,97,97,97,97,300,300,0,0,0,0,0
460,209,460,460,460,460,0,209,460,460,0,460,42,209,209,209,94,94,94,94,209,209,0,0,0,0,0
440,222,440,440,440,440,0,222,440,440,0,440,44,222,222,222,100,100,100,100,222,222,0,0,0,0,0
495,261,495,495,495,495,0,261,495,495,0,495,44,261,261,261,113,113,113,113,261,261,0,0,0,0,0
443,134,443,443,443,443,0,134,443,443,0,443,43,134,134,134,107,107,107,107,134,134,0,0,0,0,0
545,253,545,545,545,545,0,253,545,545,0,545,27,253,253,253,123,123,123,123,253,253,0,0,0,0,0
552,237,552,552,552,552,0,237,552,552,0,552,38,237,237,237,125,125,125,125,237,237,0,0,0,0,0
574,122,574,574,574,574,0,122,574,574,0,574,34,122,122,122,113,113,113,113,122,122,0,0,0,0,0
501,209,501,501,501,501,0,209,501,501,0,501,53,209,209,209,106,106,106,106,209,209,0,0,0,0,0
571,195,571,571,571,571,0,195,571,571,0,571,27,195,195,195,188,188,188,188,195,195,0,0,0,0,0
452,246,452,452,452,452,0,246,452,452,0,452,46,246,246,246,138,138,138,138,246,246,0,0,0,0,0
546,271,546,546,546,546,0,271,546,546,0,546,35,271,271,271,112,112,112,112,271,271,0,0,0,0,0
520,236,520,520,520,520,0,236,520,520,0,520,0,236,236,236,114,114,114,114,236,236,0,0,0,0,0
515,123,515,515,515,515,0,123,515,515,0,515,0,123,123,123,111,111,111,111,123,123,0,0,0,0,0
527,142,527,527,527,527,0,142,527,527,0,527,527,142,142,142,93,93,93,93,142,142,0,0,0,0,0
501,172,501,501,501,501,0,172,501,501,0,501,501,172,172,172,73,73,73,73,172,172,0,0,0,0,0
391,233,391,391,391,391,0,233,391,391,0,391,391,233,233,233,87,87,87,87,233,233,0,0,0,0,0
451,208,451,451,451,451,0,208,451,451,0,451,451,208,208,208,60,60,60,60,208,208,32,0,0,0,0
379,170,379,379,379,379,0,170,379,379,0,379,379,170,170,170,57,57,57,57,170,170,31,0,0,0,0
441,150,441,441,441,441,0,150,441,441,0,441,441,150,150,150,56,56,56,56,150,150,0,0,0,0,0
437,167,437,437,437,437,0,167,437,437,0,437,437,167,167,167,81,81,81,81,167,167,42,0,0,0,0
366,210,366,366,366,366,0,210,366,366,0,366,366,210,210,210,59,59,59,59,210,210,35,0,0,0,0
438,244,438,438,438,438,0,244,438,438,0,438,438,244,244,244,79,79,79,79,244,244,55,0,0,0,0
364,205,364,364,364,364,0,205,364,364,0,364,364,205,205,205,61,61,61,61,205,205,40,0,0,0,0
415,169,415,415,415,415,0,169,415,415,0,415,415,169,169,169,70,70,70,70,169,169,57,0,0,0,0
287,188,287,287,287,287,0,188,287,287,0,287,287,188,188,188,82,82,82,82,188,188,53,0,0,0,0
388,126,388,388,388,388,0,126,388,388,0,388,388,126,126,126,58,58,58,58,126,126,68,0,0,0,0
410,144,410,410,410,410,0,144,410,410,0,410,410,144,144,144,54,54,54,54,144,144,57,0,0,0,0
347,144,347,347,347,347,0,144,347,347,0,347,347,144,144,144,61,61,61,61,144,144,74,0,0,0,0
401,114,401,401,401,401,0,114,401,401,0,401,401,114,114,114,63,63,63,63,114,114,59,0,0,0,0
405,113,405,405,405,405,0,113,405,405,0,405,405,113,113,113,75,75,75,75,113,113,59,70,0,0,0
400,106,400,400,400,400,0,106,400,400,0,400,400,106,106,106,90,90,90,90,106,106,37,81,0,0,0
364,87,364,364,364,364,0,87,364,364,0,364,364,87,87,87,64,64,64,64,87,87,43,78,0,0,0
347,96,347,347,347,347,0,96,347,347,0,347,347,96,96,96,53,53,53,53,96,96,43,75,0,0,0
369,73,369,369,369,369,0,73,369,369,0,369,369,73,73,73,60,60,60,60,73,73,28,80,0,0,0
435,72,435,435,435,435,0,72,435,435,0,435,435,72,72,72,71,71,71,71,72,72,20,50,0,0,0
453,58,453,453,453,453,0,58,453,453,0,453,453,58,58,58,95,95,95,95,58,58,28,37,0,0,0
507,73,507,507,507,507,0,73,507,507,0,507,507,73,73,73,95,95,95,95,73,73,35,63,0,0,0
413,38,413,413,413,413,0,38,413,413,0,413,413,38,38,38,103,103,103,103,38,38,36,41,0,0,0
459,32,459,459,459,459,0,32,459,459,0,459,459,32,32,32,111,111,111,111,32,32,39,30,0,0,0
488,20,488,488,488,488,0,20,488,488,0,488,488,20,20,20,80,80,80,80,20,20,35,52,0,0,0
564,0,564,564,564,564,0,0,564,564,0,564,564,0,0,0,79,79,79,79,0,0,21,28,0,0,0
547,0,547,547,547,547,0,0,547,547,0,547,547,0,0,0,61,61,61,61,0,0,28,0,0,0,0
424,0,424,424,424,424,0,0,424,424,0,424,424,0,0,0,84,84,84,84,0,0,36,0,0,0,0
410,0,410,410,410,410,0,0,410,410,0,410,410,0,0,0,48,48,48,48,0,0,26,0,0,0,0
404,0,404,404,404,404,0,0,404,404,0,404,404,0,0,0,48,48,48,48,0,0,48,0,0,0,0
442,0,442,442,442,442,0,0,442,442,0,442,442,0,0,0,53,53,53,53,0,0,53,0,0,0,0
455,0,455,455,455,455,0,0,455,455,0,455,455,0,0,0,64,64,64,64,0,0,64,33,0,0,0
436,0,436,436,436,436,0,0,436,436,0,436,436,0,0,0,65,65,65,65,0,0,65,23,0,0,0
454,0,454,454,454,454,0,0,454,454,0,454,454,0,0,0,67,67,67,67,0,0,67,26,0,0,0
448,22,448,448,448,448,0,22,448,448,0,448,448,22,22,22,42,42,42,42,22,22,42,24,0,0,0
370,29,370,370,370,370,0,29,370,370,0,370,370,29,29,29,36,36,36,36,29,29,36,23,0,0,0
364,47,364,364,364,364,0,47,364,364,0,364,364,47,47,47,0,0,0,0,47,47,0,29,0,0,0
354,47,354,354,354,354,0,47,354,354,0,354,354,47,47,47,0,0,0,0,47,47,0,0,0,0,0
350,31,350,350,350,350,0,31,350,350,0,350,350,31,31,31,0,0,0,0,31,31,0,20,0,0,0
362,29,362,362,362,362,0,29,362,362,0,362,362,29,29,29,0,0,0,0,29,29,0,20,0,0,0
397,23,397,397,397,397,0,23,397,397,0,397,397,23,23,23,0,0,0,0,23,23,0,24,0,0,0
435,34,435,435,435,435,0,34,435,435,0,435,435,34,34,34,0,0,0,0,34,34,0,0,0,0,0
498,26,498,498,498,498,0,26,498,498,0,498,498,26,26,26,0,0,0,0,26,26,0,20,0,0,0
437,437,437,437,437,437,0,437,437,437,0,437,437,437,437,437,0,0,0,0,437,437,0,0,0,0,0
525,525,525,525,525,525,0,525,525,525,0,525,525,525,525,525,0,0,0,0,525,525,0,0,20,0,0
440,440,440,440,440,440,0,440,440,440,0,440,440,440,440,440,0,0,0,0,440,440,0,20,23,0,0
451,451,451,451,451,451,0,451,451,451,0,451,451,451,451,451,0,0,0,0,451,451,0,0,22,0,0
435,435,435,435,435,435,0,435,435,435,0,435,435,435,435,435,0,0,0,0,435,435,0,0,0,0,0
473,473,473,473,473,473,0,473,473,473,0,473,473,473,473,473,0,0,0,0,473,473,0,0,0,0,0
530,530,530,530,530,530,0,530,530,530,0,530,530,530,530,530,0,0,0,0,530,530,0,0,0,0,0
560,560,560,560,560,560,0,560,560,560,0,560,560,560,560,560,0,0,0,0,560,560,0,0,0,0,0
577,577,577,577,577,577,0,577,577,577,0,577,577,577,577,577,0,0,0,0,577,577,0,0,0,0,0
526,526,526,526,526,526,0,526,526,526,0,526,526,526,526,526,24,24,24,24,526,526,24,0,0,0,0
527,527,527,527,527,527,0,527,527,527,0,527,527,527,527,527,0,0,0,0,527,527,0,0,0,0,0
458,458,458,458,458,458,0,458,458,458,0,458,458,458,458,458,0,0,0,0,458,458,0,0,0,0,0
536,536,536,536,536,536,0,536,536,536,0,536,536,536,536,536,35,35,35,35,536,536,35,0,0,0,0
538,538,538,538,538,538,0,538,538,538,0,538,538,538,538,538,30,30,30,30,538,538,30,0,20,0,0
554,554,554,554,554,554,0,554,554,554,0,554,554,554,554,554,38,38,38,38,554,554,38,0,24,0,0
542,542,542,542,542,542,0,542,542,542,0,542,542,542,542,542,35,35,35,35,542,542,35,0,28,0,0
599,599,599,599,599,599,0,599,599,599,0,599,599,599,599,599,32,32,32,32,599,599,32,0,0,0,0
626,626,626,626,626,626,0,626,626,626,0,626,626,626,626,626,46,46,46,46,626,626,46,0,20,0,0
653,653,653,653,653,653,0,653,653,653,0,653,653,653,653,653,25,25,25,25,653,653,25,0,0,0,0
594,594,594,594,594,594,0,594,594,594,0,594,594,594,594,594,0,0,0,0,594,594,0,0,0,0,0
508,508,508,508,508,508,0,508,508,508,0,508,508,508,508,508,0,0,0,0,508,508,0,0,44,0,0
504,504,504,504,504,504,0,504,504,504,0,504,504,504,504,504,0,0,0,0,504,504,0,0,504,0,0
488,488,488,488,488,488,0,488,488,488,0,488,488,488,488,488,0,0,0,0,488,488,0,0,488,24,0
473,473,473,473,473,473,0,473,473,473,0,473,473,473,473,473,0,0,0,0,473,473,0,0,473,33,0
445,445,445,445,445,445,0,445,445,445,0,445,445,445,445,445,0,0,0,0,445,445,0,0,445,0,0
509,509,509,509,509,509,0,509,509,509,0,509,509,509,509,509,0,0,0,0,509,509,0,0,509,24,0
450,450,450,450,450,450,0,450,450,450,0,450,450,450,450,450,0,0,0,0,450,450,0,0,450,24,0
408,408,408,408,408,408,0,408,408,408,0,408,408,408,408,408,0,0,0,0,408,408,0,0,408,0,0
414,414,414,414,414,414,0,414,414,414,0,414,414,414,414,414,0,0,0,0,414,414,0,0,414,0,0
377,377,377,377,377,377,0,377,377,377,0,377,377,377,377,377,0,0,0,0,377,377,0,0,377,0,0
335,335,335,335,335,335,0,335,335,335,0,335,335,335,335,335,0,0,0,0,335,335,0,0,335,35,0
347,347,347,347,347,347,0,347,347,347,0,347,347,347,347,347,0,0,0,0,347,347,0,0,347,28,0
328,328,328,328,328,328,0,328,328,328,0,328,328,328,328,328,0,0,0,0,328,328,0,0,328,0,0
320,320,320,320,320,320,0,320,320,320,0,320,320,320,320,320,0,0,0,0,320,320,0,0,320,0,0
314,314,314,314,314,314,0,314,314,314,0,314,314,314,314,314,0,0,0,0,314,314,0,0,314,0,0
312,312,312,312,312,312,0,312,312,312,0,312,312,312,312,312,0,0,0,0,312,312,0,0,312,22,0
277,277,277,277,277,277,0,277,277,277,0,277,277,277,277,277,0,0,0,0,277,277,0,0,277,22,0
280,280,280,280,280,280,0,280,280,280,0,280,280,280,280,280,0,0,0,0,280,280,0,0,280,34,0
333,333,333,333,333,333,0,333,333,333,0,333,333,333,333,333,0,0,0,0,333,333,0,0,333,25,0
243,243,243,243,243,243,0,243,243,243,0,243,243,243,243,243,0,0,0,0,243,243,0,0,243,51,0
209,209,209,209,209,209,0,209,209,209,0,209,209,209,209,209,0,0,0,0,209,209,0,0,209,40,0
192,192,192,192,192,192,0,192,192,192,0,192,192,192,192,192,0,0,0,0,192,192,0,0,192,40,0
161,161,161,161,161,161,0,161,161,161,0,161,161,161,161,161,0,0,0,0,161,161,0,0,161,31,0
137,137,137,137,137,137,0,137,137,137,0,137,137,137,137,137,0,0,0,0,137,137,0,0,137,60,0
299,299,299,299,299,299,0,299,299,299,0,299,299,299,299,299,0,0,0,0,299,299,0,0,299,299,0
193,193,193,193,193,193,0,193,193,193,0,193,193,193,193,193,0,0,0,0,193,193,0,0,193,193,0
262,262,262,262,262,262,0,262,262,262,0,262,262,262,262,262,0,0,0,0,262,262,0,0,262,262,0
259,259,259,259,259,259,0,259,259,259,0,259,259,259,259,259,0,0,0,0,259,259,0,0,259,259,0
132,132,132,132,132,132,0,132,132,132,0,132,132,132,132,132,0,0,0,0,132,132,0,0,132,132,0
282,282,282,282,282,282,0,282,282,282,0,282,282,282,282,282,0,0,0,0,282,282,0,0,282,282,0
126,126,126,126,126,126,0,126,126,126,0,126,126,126,126,126,0,0,0,0,126,126,0,0,126,126,0
202,202,202,202,202,202,0,202,202,202,0,202,202,202,202,202,0,0,0,0,202,202,0,0,202,202,0
202,202,202,202,202,202,0,202,202,202,0,202,202,202,202,202,0,0,0,0,202,202,0,0,202,202,0
212,212,212,212,212,212,0,212,212,212,0,212,212,212,212,212,0,0,0,0,212,212,0,0,212,212,0
147,147,147,147,147,147,0,147,147,147,0,147,147,147,147,147,0,0,0,0,147,147,0,0,147,147,0
144,144,144,144,144,144,0,144,144,144,0,144,144,144,144,144,0,0,0,0,144,144,0,0,144,144,0
189,189,189,189,189,189,0,189,189,189,0,189,189,189,189,189,0,0,0,0,189,189,0,0,189,189,0
233,233,233,233,233,233,0,233,233,233,0,233,233,233,233,233,0,0,0,0,233,233,0,0,233,233,0
271,271,271,271,271,271,0,271,271,271,0,271,271,271,271,271,0,0,0,0,271,271,0,0,271,271,0
298,298,298,298,298,298,0,298,298,298,0,298,298,298,298,298,0,0,0,0,298,298,0,0,298,298,0
277,277,277,277,277,277,0,277,277,277,0,277,277,277,277,277,0,0,0,0,277,277,0,0,277,277,0
251,251,251,251,251,251,0,251,251,251,0,251,251,251,251,251,0,0,0,0,251,251,0,0,251,251,0
232,232,232,232,232,232,0,232,232,232,0,232,232,232,232,232,0,0,0,0,232,232,0,0,232,232,0
239,239,239,239,239,239,0,239,239,239,0,239,239,239,239,239,0,0,0,0,239,239,0,0,239,239,0
124,124,124,124,124,124,0,124,124,124,0,124,124,124,124,124,0,0,0,0,124,124,0,0,124,124,0
156,156,156,156,156,156,0,156,156,156,0,156,156,156,156,156,0,0,0,0,156,156,0,0,156,156,0
135,135,135,135,135,135,0,135,135,135,0,135,135,135,135,135,0,0,0,0,135,135,0,0,135,135,0
119,119,119,119,119,119,0,119,119,119,0,119,119,119,119,119,0,0,0,0,119,119,0,0,119,119,0
192,192,192,192,192,192,0,192,192,192,0,192,192,192,192,192,0,0,0,0,192,192,0,0,192,192,0
190,190,190,190,190,190,0,190,190,190,0,190,190,190,190,190,0,0,0,0,190,190,0,0,190,190,0
183,183,183,183,183,183,0,183,183,183,0,183,183,183,183,183,0,0,0,0,183,183,0,0,183,183,0
180,180,180,180,180,180,0,180,180,180,0,180,180,180,180,180,0,0,0,0,180,180,0,0,180,180,0
128,128,128,128,128,128,0,128,128,128,0,128,128,128,128,128,0,0,0,0,128,128,0,0,128,128,0
163,163,163,163,163,163,0,163,163,163,0,163,163,163,163,163,0,0,0,0,163,163,0,0,163,163,0
134,134,134,134,134,134,0,134,134,134,0,134,134,134,134,134,0,0,0,0,134,134,0,0,134,134,0
133,133,133,133,133,133,0,133,133,133,0,133,133,133,133,133,0,0,0,0,133,133,0,0,133,133,0
147,147,147,147,147,147,0,147,147,147,0,147,147,147,147,147,0,0,0,0,147,147,0,0,147,147,0
148,148,148,148,148,148,0,148,148,148,0,148,148,148,148,148,0,0,0,0,148,148,0,0,148,148,0
103,103,103,103,103,103,0,103,103,103,0,103,103,103,103,103,0,0,0,0,103,103,0,0,103,103,0
99,99,99,99,99,99,0,99,99,99,0,99,99,99,99,99,0,0,0,0,99,99,0,0,99,99,0
80,80,80,80,80,80,0,80,80,80,0,80,80,80,80,80,0,0,0,0,80,80,0,0,80,80,0
85,85,85,85,85,85,0,85,85,85,0,85,85,85,85,85,0,0,0,0,85,85,0,0,85,85,0
122,122,122,122,122,122,0,122,122,122,0,122,122,122,122,122,0,0,0,0,122,122,0,0,122,122,0
139,139,139,139,139,139,0,139,139,139,0,139,139,139,139,139,0,0,0,0,139,139,0,0,139,139,0
171,171,171,171,171,171,0,171,171,171,0,171,171,171,171,171,0,0,0,0,171,171,0,0,171,171,0
129,129,129,129,129,129,0,129,129,129,0,129,129,129,129,129,0,0,0,0,129,129,0,0,129,129,0
140,140,140,140,140,140,0,140,140,140,0,140,140,140,140,140,0,0,0,0,140,140,0,0,140,140,0
108,108,108,108,108,108,0,108,108,108,0,108,108,108,108,108,0,0,0,0,108,108,0,0,108,108,0
127,127,127,127,127,127,0,127,127,127,0,127,127,127,127,127,0,0,0,0,127,127,0,0,127,127,0
122,122,122,122,122,122,0,122,122,122,0,122,122,122,122,122,0,0,0,0,122,122,0,0,122,122,0
128,128,128,128,128,128,0,128,128,128,0,128,128,128,128,128,0,0,0,0,128,128,0,0,128,128,0
102,102,102,102,102,102,0,102,102,102,0,102,102,102,102,102,0,0,0,0,102,102,0,0,102,102,0
81,81,81,81,81,81,0,81,81,81,0,81,81,81,81,81,0,0,0,0,81,81,0,0,81,81,0
65,65,65,65,65,65,0,65,65,65,0,65,65,65,65,65,0,0,0,0,65,65,0,0,65,65,0
75,75,75,75,75,75,0,75,75,75,0,75,75,75,75,75,0,0,0,0,75,75,0,0,75,75,0
39,39,39,39,39,39,0,39,39,39,0,39,39,39,39,39,0,0,0,0,39,39,0,0,39,39,0
68,68,68,68,68,68,0,68,68,68,0,68,68,68,68,68,0,0,0,0,68,68,0,0,68,68,0
32,32,32,32,32,32,0,32,32,32,0,32,32,32,32,32,0,0,0,0,32,32,0,0,32,32,0
33,33,33,33,33,33,0,33,33,33,0,33,33,33,33,33,0,0,0,0,33,33,0,0,33,33,0
34,34,34,34,34,34,0,34,34,34,0,34,34,34,34,34,0,0,0,0,34,34,0,0,34,34,0
30,30,30,30,30,30,0,30,30,30,0,30,30,30,30,30,0,0,0,0,30,30,0,0,30,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,21,21,21,21,0,21,21,21,0,21,21,21,21,21,0,0,0,0,21,21,0,0,21,21,0
27,27,27,27,27,27,0,27,27,27,0,27,27,27,27,27,0,0,0,0,27,27,0,0,27,27,0
30,30,30,30,30,30,0,30,30,30,0,30,30,30,30,30,0,0,0,0,30,30,0,0,30,30,0
31,31,31,31,31,31,0,31,31,31,0,31,31,31,31,31,0,0,0,0,31,31,0,0,31,31,0
45,45,45,45,45,45,0,45,45,45,0,45,45,45,45,45,0,0,0,0,45,45,0,0,45,45,0
23,23,23,23,23,23,0,23,23,23,0,23,23,23,23,23,0,0,0,0,23,23,0,0,23,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27,27,27,27,27,0,27,27,27,0,27,27,27,27,27,0,0,0,0,27,27,0,0,27,27,0
33,33,33,33,33,33,0,33,33,33,0,33,33,33,33,33,0,0,0,0,33,33,0,0,33,33,0
45,45,45,45,45,45,0,45,45,45,0,45,45,45,45,45,0,0,0,0,45,45,0,0,45,45,0
27,27,27,27,27,27,0,27,27,27,0,27,27,27,27,27,0,0,0,0,27,27,0,0,27,27,0
23,23,23,23,23,23,0,23,23,23,0,23,23,23,23,23,0,0,0,0,23,23,0,0,23,23,0
23,23,23,23,23,23,0,23,23,23,0,23,23,23,23,23,0,0,0,0,23,23,0,0,23,23,0
28,28,28,28,28,28,0,28,28,28,0,28,28,28,28,28,0,0,0,0,28,28,0,0,28,28,0
44,44,44,44,44,44,0,44,44,44,0,44,44,44,44,44,0,0,0,0,44,44,0,0,44,44,0
