0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
1153,1153,1153,1084,1084,0,1153,1153,1153,1084,1153,1084,1153,1153,1153,1084,1084,128,45,128,1153,1153,1084,289,51,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,1142,1142,1110,1110,0,1142,1142,1142,1110,1142,1110,1142,1142,1142,1110,1110,175,37,175,1142,1142,1110,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,1222,1222,691,691,0,1222,1222,1222,691,1222,691,1222,1222,1222,691,691,173,45,173,1222,1222,691,285,68,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,1331,1331,796,796,0,1331,1331,1331,796,1331,796,1331,1331,1331,796,796,206,42,206,1331,1331,796,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,1273,1273,1025,1025,0,1273,1273,1273,1025,1273,1025,1273,1273,1273,1025,1025,147,29,147,1273,1273,1025,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,1465,1465,508,508,0,1465,1465,1465,508,1465,508,1465,1465,1465,508,508,136,40,136,1465,1465,508,274,35,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,1676,1676,699,699,0,1676,1676,1676,699,1676,699,1676,1676,1676,699,699,165,40,165,1676,1676,699,250,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1585,1585,1585,694,694,0,1585,1585,1585,694,1585,694,1585,1585,1585,694,694,176,28,176,1585,1585,694,199,33,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,1584,1584,559,559,0,1584,1584,1584,559,1584,559,1584,1584,1584,559,559,201,34,201,1584,1584,559,217,35,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,1506,1506,596,596,0,1506,1506,1506,596,1506,596,1506,1506,1506,596,596,217,35,217,1506,1506,596,171,596,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,1602,1602,374,374,0,1602,1602,1602,374,1602,374,1602,1602,1602,374,374,207,29,207,1602,1602,374,216,374,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,1687,1687,310,310,0,1687,1687,1687,310,1687,310,1687,1687,1687,310,310,164,22,164,1687,1687,310,249,310,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,1610,1610,410,410,0,1610,1610,1610,410,1610,410,1610,1610,1610,410,410,172,33,172,1610,1610,410,273,410,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,1671,1671,324,324,0,1671,1671,1671,324,1671,324,1671,1671,1671,324,324,185,38,185,1671,1671,324,296,324,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,1717,1717,354,354,0,1717,1717,1717,354,1717,354,1717,1717,1717,354,354,200,33,200,1717,1717,354,368,354,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,1797,1797,375,375,0,1797,1797,1797,375,1797,375,1797,1797,1797,375,375,196,50,196,1797,1797,375,431,375,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,1887,1887,295,295,0,1887,1887,1887,295,1887,295,1887,1887,1887,295,295,201,23,201,1887,1887,295,420,295,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,1846,1846,188,188,0,1846,1846,1846,188,1846,188,1846,1846,1846,188,188,221,0,221,1846,1846,188,415,188,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,1987,1987,137,137,0,1987,1987,1987,137,1987,137,1987,1987,1987,137,137,201,0,201,1987,1987,137,379,137,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,1969,1969,275,275,0,1969,1969,1969,275,1969,275,1969,1969,1969,275,275,197,0,197,1969,1969,275,435,275,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2021,2021,262,262,0,2021,2021,2021,262,2021,262,2021,2021,2021,262,262,168,0,168,2021,2021,262,395,262,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,1775,1775,96,96,0,1775,1775,1775,96,1775,96,1775,1775,1775,96,96,132,0,132,1775,1775,96,434,96,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,1793,1793,111,111,0,1793,1793,1793,111,1793,111,1793,1793,1793,111,111,135,29,135,1793,1793,111,509,111,130,0,0,0,0,0,0,0,0,0,0,0,0
1651,1651,1651,240,240,0,1651,1651,1651,240,1651,240,1651,1651,1651,240,240,178,0,178,1651,1651,240,551,240,240,0,0,0,0,0,0,0,0,0,0,0,0
1540,1540,1540,214,214,0,1540,1540,1540,214,1540,214,1540,1540,1540,214,214,175,0,175,1540,1540,214,569,214,214,0,0,0,0,0,0,0,0,0,0,0,0
1747,1747,1747,244,244,0,1747,1747,1747,244,1747,244,1747,1747,1747,244,244,139,0,139,1747,1747,244,540,244,244,0,0,0,0,0,0,0,0,0,0,0,0
1563,1563,1563,320,320,0,1563,1563,1563,320,1563,320,1563,1563,1563,320,320,174,0,174,1563,1563,320,537,320,320,0,0,0,0,0,0,0,0,0,0,0,0
1630,1630,1630,278,278,0,1630,1630,1630,278,1630,278,1630,1630,1630,278,278,179,26,179,1630,1630,278,535,278,278,0,0,0,0,0,0,0,0,0,0,0,0
1431,1431,1431,235,235,0,1431,1431,1431,235,1431,235,1431,1431,1431,235,235,153,0,153,1431,1431,235,535,235,235,0,0,0,0,0,0,0,0,0,0,0,0
1457,1457,1457,219,219,0,1457,1457,1457,219,1457,219,1457,1457,1457,219,219,169,0,169,1457,1457,219,477,219,219,0,0,0,0,0,0,0,0,0,0,0,0
1524,1524,1524,260,260,0,1524,1524,1524,260,1524,260,1524,1524,1524,260,260,125,0,125,1524,1524,260,426,260,260,0,0,0,0,0,0,0,0,0,0,0,0
1608,1608,1608,198,198,0,1608,1608,1608,198,1608,198,1608,1608,1608,198,198,149,21,149,1608,1608,198,398,198,198,0,0,0,0,0,0,0,0,0,0,0,0
1412,1412,1412,228,228,0,1412,1412,1412,228,1412,228,1412,1412,1412,228,228,145,22,145,1412,1412,228,449,228,228,0,0,0,0,0,0,0,0,0,0,0,0
1407,1407,1407,176,176,0,1407,1407,1407,176,1407,176,1407,1407,1407,176,176,137,24,137,1407,1407,176,442,176,176,0,0,0,0,0,0,0,0,0,0,0,0
1425,1425,1425,172,172,0,1425,1425,1425,172,1425,172,1425,1425,1425,172,172,126,0,126,1425,1425,172,433,172,172,21,0,0,0,0,0,0,0,0,0,0,0
1921,1921,1921,205,205,0,1921,1921,1921,205,1921,205,1921,1921,1921,205,205,130,0,130,1921,1921,205,1921,205,205,128,0,0,0,0,0,0,0,0,0,0,0
1486,1486,1486,108,108,0,1486,1486,1486,108,1486,108,1486,1486,1486,108,108,119,38,119,1486,1486,108,1486,108,108,142,0,0,0,0,0,0,0,0,0,0,0
2027,2027,2027,31,31,0,2027,2027,2027,31,2027,31,2027,2027,2027,31,31,89,0,89,2027,2027,31,2027,31,31,142,0,0,0,0,0,0,0,0,0,0,0
2135,2135,2135,205,205,0,2135,2135,2135,205,2135,205,2135,2135,2135,205,205,111,0,111,2135,2135,205,2135,205,205,92,0,0,0,0,0,0,0,0,0,0,0
2026,2026,2026,195,195,0,2026,2026,2026,195,2026,195,2026,2026,2026,195,195,132,0,132,2026,2026,195,2026,195,195,122,0,0,0,0,0,0,0,0,0,0,0
2148,2148,2148,71,71,0,2148,2148,2148,71,2148,71,2148,2148,2148,71,71,89,66,89,2148,2148,71,2148,71,71,118,0,0,0,0,0,0,0,0,0,0,0
2256,2256,2256,193,193,0,2256,2256,2256,193,2256,193,2256,2256,2256,193,193,58,193,58,2256,2256,193,2256,193,193,2256,0,0,0,0,0,0,0,0,0,0,0
2336,2336,2336,84,84,0,2336,2336,2336,84,2336,84,2336,2336,2336,84,84,57,84,57,2336,2336,84,2336,84,84,2336,0,0,0,0,0,0,0,0,0,0,0
2423,2423,2423,0,0,0,2423,2423,2423,0,2423,0,2423,2423,2423,0,0,80,0,80,2423,2423,0,2423,0,0,2423,0,0,0,0,0,0,0,0,0,0,0
2209,2209,2209,48,48,0,2209,2209,2209,48,2209,48,2209,2209,2209,48,48,85,48,85,2209,2209,48,2209,48,48,2209,25,0,0,0,0,0,0,0,0,0,0
2114,2114,2114,212,212,0,2114,2114,2114,212,2114,212,2114,2114,2114,212,212,69,212,69,2114,2114,212,2114,212,212,2114,15,0,0,0,0,0,0,0,0,0,0
2274,2274,2274,92,92,0,2274,2274,2274,92,2274,92,2274,2274,2274,92,92,53,92,53,2274,2274,92,2274,92,92,2274,28,0,0,0,0,0,0,0,0,0,0
2172,2172,2172,66,66,0,2172,2172,2172,66,2172,66,2172,2172,2172,66,66,72,66,72,2172,2172,66,2172,66,66,2172,36,0,0,0,0,0,0,0,0,0,0
2058,2058,2058,70,70,0,2058,2058,2058,70,2058,70,2058,2058,2058,70,70,42,70,42,2058,2058,70,2058,70,70,2058,21,0,0,0,0,0,0,0,0,0,0
2311,2311,2311,26,26,0,2311,2311,2311,26,2311,26,2311,2311,2311,26,26,66,26,66,2311,2311,26,2311,26,26,2311,0,0,0,0,0,0,0,0,0,0,0
2248,2248,2248,50,50,0,2248,2248,2248,50,2248,50,2248,2248,2248,50,50,36,50,36,2248,2248,50,2248,50,50,2248,23,0,0,0,0,0,0,0,0,0,0
2180,2180,2180,26,26,0,2180,2180,2180,26,2180,26,2180,2180,2180,26,26,37,26,37,2180,2180,26,2180,26,26,2180,27,0,0,0,0,0,0,0,0,0,0
2133,2133,2133,74,74,0,2133,2133,2133,74,2133,74,2133,2133,2133,74,74,34,74,34,2133,2133,74,2133,74,74,2133,74,0,0,0,0,0,0,0,0,0,0
2184,2184,2184,76,76,0,2184,2184,2184,76,2184,76,2184,2184,2184,76,76,0,76,0,2184,2184,76,2184,76,76,2184,76,0,0,0,0,0,0,0,0,0,0
2287,2287,2287,0,0,0,2287,2287,2287,0,2287,0,2287,2287,2287,0,0,0,0,0,2287,2287,0,2287,0,0,2287,0,20,0,0,0,0,0,0,0,0,0
2260,2260,2260,38,38,0,2260,2260,2260,38,2260,38,2260,2260,2260,38,38,0,38,0,2260,2260,38,2260,38,38,2260,38,22,0,0,0,0,0,0,0,0,0
2108,2108,2108,0,0,0,2108,2108,2108,0,2108,0,2108,2108,2108,0,0,21,0,21,2108,2108,0,2108,0,0,2108,0,0,21,0,0,0,0,0,0,0,0
2342,2342,2342,60,60,0,2342,2342,2342,60,2342,60,2342,2342,2342,60,60,0,60,0,2342,2342,60,2342,60,60,2342,60,0,0,0,0,0,0,0,0,0,0
2441,2441,2441,36,36,0,2441,2441,2441,36,2441,36,2441,2441,2441,36,36,0,36,0,2441,2441,36,2441,36,36,2441,36,20,0,0,0,0,0,0,0,0,0
2529,2529,2529,0,0,0,2529,2529,2529,0,2529,0,2529,2529,2529,0,0,0,0,0,2529,2529,0,2529,0,0,2529,0,0,0,0,0,0,0,0,0,0,0
2609,2609,2609,0,0,0,2609,2609,2609,0,2609,0,2609,2609,2609,0,0,0,0,0,2609,2609,0,2609,0,0,2609,0,0,0,0,0,0,0,0,0,0,0
2355,2355,2355,0,0,0,2355,2355,2355,0,2355,0,2355,2355,2355,0,0,0,0,0,2355,2355,0,2355,0,0,2355,0,32,32,0,0,0,0,0,0,0,0
2475,2475,2475,0,0,0,2475,2475,2475,0,2475,0,2475,2475,2475,0,0,0,0,0,2475,2475,0,2475,0,0,2475,0,0,0,0,0,0,0,0,0,0,0
2304,2304,2304,0,0,0,2304,2304,2304,0,2304,0,2304,2304,2304,0,0,0,0,0,2304,2304,0,2304,0,0,2304,0,0,0,0,0,0,0,0,0,0,0
2343,2343,2343,0,0,0,2343,2343,2343,0,2343,0,2343,2343,2343,0,0,0,0,0,2343,2343,0,2343,0,0,2343,0,0,0,0,0,0,0,0,0,0,0
2383,2383,2383,0,0,0,2383,2383,2383,0,2383,0,2383,2383,2383,0,0,0,0,0,2383,2383,0,2383,0,0,2383,0,0,0,0,0,0,0,0,0,0,0
2415,2415,2415,0,0,0,2415,2415,2415,0,2415,0,2415,2415,2415,0,0,0,0,0,2415,2415,0,2415,0,0,2415,0,0,0,0,0,0,0,0,0,0,0
2257,2257,2257,22,22,0,2257,2257,2257,22,2257,22,2257,2257,2257,22,22,0,22,0,2257,2257,22,2257,22,22,2257,22,0,0,0,0,0,0,0,0,0,0
2333,2333,2333,0,0,0,2333,2333,2333,0,2333,0,2333,2333,2333,0,0,0,0,0,2333,2333,0,2333,0,0,2333,0,0,0,0,0,0,0,0,0,0,0
2052,2052,2052,0,0,0,2052,2052,2052,0,2052,0,2052,2052,2052,0,0,0,0,0,2052,2052,0,2052,0,0,2052,0,0,0,0,0,0,0,0,0,0,0
2000,2000,2000,0,0,0,2000,2000,2000,0,2000,0,2000,2000,2000,0,0,0,0,0,2000,2000,0,2000,0,0,2000,0,0,0,0,0,0,0,0,0,0,0
1935,1935,1935,0,0,0,1935,1935,1935,0,1935,0,1935,1935,1935,0,0,0,0,0,1935,1935,0,1935,0,0,1935,0,0,0,0,0,0,0,0,0,0,0
2036,2036,2036,0,0,0,2036,2036,2036,0,2036,0,2036,2036,2036,0,0,0,0,0,2036,2036,0,2036,0,0,2036,0,0,0,0,0,0,0,0,0,0,0
2124,2124,2124,0,0,0,2124,2124,2124,0,2124,0,2124,2124,2124,0,0,0,0,0,2124,2124,0,2124,0,0,2124,0,0,0,0,0,0,0,0,0,0,0
1866,1866,1866,0,0,0,1866,1866,1866,0,1866,0,1866,1866,1866,0,0,0,0,0,1866,1866,0,1866,0,0,1866,0,0,0,0,0,0,0,0,0,0,0
2146,2146,2146,0,0,0,2146,2146,2146,0,2146,0,2146,2146,2146,0,0,0,0,0,2146,2146,0,2146,0,0,2146,0,0,0,0,0,0,0,0,0,0,0
1836,1836,1836,0,0,0,1836,1836,1836,0,1836,0,1836,1836,1836,0,0,0,0,0,1836,1836,0,1836,0,0,1836,0,30,30,0,0,0,0,0,0,0,0
1638,1638,1638,0,0,0,1638,1638,1638,0,1638,0,1638,1638,1638,0,0,0,0,0,1638,1638,0,1638,0,0,1638,0,334,334,0,0,0,0,0,0,0,0
1845,1845,1845,0,0,0,1845,1845,1845,0,1845,0,1845,1845,1845,0,0,0,0,0,1845,1845,0,1845,0,0,1845,0,314,314,0,0,0,0,0,0,0,0
1753,1753,1753,0,0,0,1753,1753,1753,0,1753,0,1753,1753,1753,0,0,0,0,0,1753,1753,0,1753,0,0,1753,0,320,320,20,0,0,0,0,0,0,0
1709,1709,1709,0,0,0,1709,1709,1709,0,1709,0,1709,1709,1709,0,0,0,0,0,1709,1709,0,1709,0,0,1709,0,259,259,0,0,0,0,0,0,0,0
1865,1865,1865,0,0,0,1865,1865,1865,0,1865,0,1865,1865,1865,0,0,0,0,0,1865,1865,0,1865,0,0,1865,0,360,360,0,0,0,0,0,0,0,0
1996,1996,1996,0,0,0,1996,1996,1996,0,1996,0,1996,1996,1996,0,0,0,0,0,1996,1996,0,1996,0,0,1996,0,326,326,0,0,0,0,0,0,0,0
1890,1890,1890,0,0,0,1890,1890,1890,0,1890,0,1890,1890,1890,0,0,0,0,0,1890,1890,0,1890,0,0,1890,0,310,310,0,0,0,0,0,0,0,0
1854,1854,1854,0,0,0,1854,1854,1854,0,1854,0,1854,1854,1854,0,0,0,0,0,1854,1854,0,1854,0,0,1854,0,352,352,0,0,0,0,0,0,0,0
1733,1733,1733,0,0,0,1733,1733,1733,0,1733,0,1733,1733,1733,0,0,0,0,0,1733,1733,0,1733,0,0,1733,0,327,327,0,0,0,0,0,0,0,0
1799,1799,1799,0,0,0,1799,1799,1799,0,1799,0,1799,1799,1799,0,0,0,0,0,1799,1799,0,1799,0,0,1799,0,342,342,0,0,0,0,0,0,0,0
1727,1727,1727,0,0,0,1727,1727,1727,0,1727,0,1727,1727,1727,0,0,0,0,0,1727,1727,0,1727,0,0,1727,0,274,274,0,0,0,0,0,0,0,0
1714,1714,1714,0,0,0,1714,1714,1714,0,1714,0,1714,1714,1714,0,0,0,0,0,1714,1714,0,1714,0,0,1714,0,308,308,0,0,0,0,0,0,0,0
1572,1572,1572,0,0,0,1572,1572,1572,0,1572,0,1572,1572,1572,0,0,0,0,0,1572,1572,0,1572,0,0,1572,0,286,286,0,20,0,0,0,0,0,0
1631,1631,1631,0,0,0,1631,1631,1631,0,1631,0,1631,1631,1631,0,0,0,0,0,1631,1631,0,1631,0,0,1631,0,315,315,0,0,0,0,0,0,0,0
1382,1382,1382,0,0,0,1382,1382,1382,0,1382,0,1382,1382,1382,0,0,0,0,0,1382,1382,0,1382,0,0,1382,0,365,365,0,124,0,0,0,0,0,0
1361,1361,1361,0,0,0,1361,1361,1361,0,1361,0,1361,1361,1361,0,0,0,0,0,1361,1361,0,1361,0,0,1361,0,323,323,0,0,0,0,0,0,0,0
1279,1279,1279,0,0,0,1279,1279,1279,0,1279,0,1279,1279,1279,0,0,0,0,0,1279,1279,0,1279,0,0,1279,0,395,395,0,0,0,0,0,0,0,0
1135,1135,1135,0,0,0,1135,1135,1135,0,1135,0,1135,1135,1135,0,0,0,0,0,1135,1135,0,1135,0,0,1135,0,289,289,0,0,0,0,0,0,0,0
1254,1254,1254,0,0,0,1254,1254,1254,0,1254,0,1254,1254,1254,0,0,0,0,0,1254,1254,0,1254,0,0,1254,0,313,313,0,0,0,0,0,0,0,0
1032,1032,1032,0,0,0,1032,1032,1032,0,1032,0,1032,1032,1032,0,0,0,0,0,1032,1032,0,1032,0,0,1032,0,290,290,0,0,0,0,0,0,0,0
929,929,929,0,0,0,929,929,929,0,929,0,929,929,929,0,0,0,0,0,929,929,0,929,0,0,929,0,217,217,0,125,0,0,0,0,0,0
960,960,960,0,0,0,960,960,960,0,960,0,960,960,960,0,0,0,0,0,960,960,0,960,0,0,960,0,218,218,0,0,0,0,0,0,0,0
523,523,523,0,0,0,523,523,523,0,523,0,523,523,523,0,0,0,0,0,523,523,0,523,0,0,523,0,216,216,0,516,0,0,0,0,0,0
709,709,709,0,0,0,709,709,709,0,709,0,709,709,709,0,0,0,0,0,709,709,0,709,0,0,709,0,277,277,0,271,0,0,0,0,0,0
667,667,667,0,0,0,667,667,667,0,667,0,667,667,667,0,0,0,0,0,667,667,0,667,0,0,667,0,216,216,0,349,0,0,0,0,0,0
1002,1002,1002,0,0,0,1002,1002,1002,0,1002,0,1002,1002,1002,0,0,0,0,0,1002,1002,0,1002,0,0,1002,0,205,205,0,1002,0,0,0,0,0,0
1032,1032,1032,0,0,0,1032,1032,1032,0,1032,0,1032,1032,1032,0,0,0,0,0,1032,1032,0,1032,0,0,1032,0,244,244,0,1032,39,0,0,0,0,0
1066,1066,1066,0,0,0,1066,1066,1066,0,1066,0,1066,1066,1066,0,0,0,0,0,1066,1066,0,1066,0,0,1066,0,227,227,0,1066,62,0,0,0,0,0
1157,1157,1157,0,0,0,1157,1157,1157,0,1157,0,1157,1157,1157,0,0,0,0,0,1157,1157,0,1157,0,0,1157,0,220,220,0,1157,41,0,0,0,0,0
1096,1096,1096,0,0,0,1096,1096,1096,0,1096,0,1096,1096,1096,0,0,0,0,0,1096,1096,0,1096,0,0,1096,0,236,236,0,1096,43,0,0,0,0,0
788,788,788,0,0,0,788,788,788,0,788,0,788,788,788,0,0,0,0,0,788,788,0,788,0,0,788,0,216,216,0,788,37,0,0,0,0,0
1030,1030,1030,0,0,0,1030,1030,1030,0,1030,0,1030,1030,1030,0,0,0,0,0,1030,1030,0,1030,0,0,1030,0,213,213,0,1030,58,0,0,0,0,0
629,629,629,0,0,0,629,629,629,0,629,0,629,629,629,0,0,0,0,0,629,629,0,629,0,0,629,0,177,177,0,629,53,0,0,0,0,0
1039,1039,1039,0,0,0,1039,1039,1039,0,1039,0,1039,1039,1039,0,0,0,0,0,1039,1039,0,1039,0,0,1039,0,155,155,0,1039,83,0,0,0,0,0
983,983,983,0,0,0,983,983,983,0,983,0,983,983,983,0,0,0,0,0,983,983,0,983,0,0,983,0,176,176,0,983,983,0,0,0,0,0
905,905,905,0,0,0,905,905,905,0,905,0,905,905,905,0,0,22,0,22,905,905,0,905,0,0,905,0,161,161,0,905,905,0,0,0,0,0
776,776,776,0,0,0,776,776,776,0,776,0,776,776,776,0,0,20,0,20,776,776,0,776,0,0,776,0,160,160,0,776,776,317,0,0,0,0
1094,1094,1094,0,0,0,1094,1094,1094,0,1094,0,1094,1094,1094,0,0,28,0,28,1094,1094,0,1094,0,0,1094,0,179,179,0,1094,1094,1094,0,0,0,0
1048,1048,1048,0,0,0,1048,1048,1048,0,1048,0,1048,1048,1048,0,0,33,0,33,1048,1048,0,1048,0,0,1048,0,215,215,0,1048,1048,1048,0,0,0,0
883,883,883,0,0,0,883,883,883,0,883,0,883,883,883,0,0,26,0,26,883,883,0,883,0,0,883,0,170,170,0,883,883,883,178,0,0,0
697,697,697,0,0,0,697,697,697,0,697,0,697,697,697,0,0,29,0,29,697,697,0,697,0,0,697,0,187,187,0,697,697,697,138,0,0,0
795,795,795,0,0,0,795,795,795,0,795,0,795,795,795,0,0,29,0,29,795,795,0,795,0,0,795,0,190,190,0,795,795,795,203,0,0,0
764,764,764,0,0,0,764,764,764,0,764,0,764,764,764,0,0,21,0,21,764,764,0,764,0,0,764,0,196,196,0,764,764,764,58,0,0,0
956,956,956,0,0,0,956,956,956,0,956,0,956,956,956,0,0,21,0,21,956,956,0,956,0,0,956,0,186,186,0,956,956,956,956,0,0,0
815,815,815,0,0,0,815,815,815,0,815,0,815,815,815,0,0,23,0,23,815,815,0,815,0,0,815,0,193,193,0,815,815,815,815,138,0,0
938,938,938,0,0,0,938,938,938,0,938,0,938,938,938,0,0,26,0,26,938,938,0,938,0,0,938,0,212,212,0,938,938,938,938,98,0,0
945,945,945,0,0,0,945,945,945,0,945,0,945,945,945,0,0,33,0,33,945,945,0,945,0,0,945,0,225,225,0,945,945,945,945,232,0,0
905,905,905,0,0,0,905,905,905,0,905,0,905,905,905,0,0,0,0,0,905,905,0,905,0,0,905,0,258,258,0,905,905,905,905,114,0,0
901,901,901,0,0,0,901,901,901,0,901,0,901,901,901,0,0,0,0,0,901,901,0,901,0,0,901,0,342,342,0,901,901,901,901,170,0,0
895,895,895,0,0,0,895,895,895,0,895,0,895,895,895,0,0,32,0,32,895,895,0,895,0,0,895,0,373,373,0,895,895,895,895,89,0,0
789,789,789,0,0,0,789,789,789,0,789,0,789,789,789,0,0,20,0,20,789,789,0,789,0,0,789,0,411,411,0,789,789,789,789,50,0,0
721,721,721,0,0,0,721,721,721,0,721,0,721,721,721,0,0,0,0,0,721,721,0,721,0,0,721,0,369,369,0,721,721,721,721,72,0,0
669,669,669,0,0,0,669,669,669,0,669,0,669,669,669,0,0,0,0,0,669,669,0,669,0,0,669,0,374,374,0,669,669,669,669,150,0,0
676,676,676,0,0,0,676,676,676,0,676,0,676,676,676,0,0,30,0,30,676,676,0,676,0,0,676,0,345,345,0,676,676,676,676,131,0,0
1046,1046,1046,0,0,0,1046,1046,1046,0,1046,0,1046,1046,1046,0,0,50,0,50,1046,1046,0,1046,0,0,1046,0,1046,1046,0,1046,1046,1046,1046,111,0,0
1116,1116,1116,0,0,0,1116,1116,1116,0,1116,0,1116,1116,1116,0,0,55,0,55,1116,1116,0,1116,0,0,1116,0,1116,1116,0,1116,1116,1116,1116,189,0,0
514,514,514,0,0,0,514,514,514,0,514,0,514,514,514,0,0,40,0,40,514,514,0,514,0,0,514,0,514,514,0,514,514,514,514,74,0,0
911,911,911,0,0,0,911,911,911,0,911,0,911,911,911,0,0,61,0,61,911,911,0,911,0,0,911,0,911,911,0,911,911,911,911,123,0,0
455,455,455,0,0,0,455,455,455,0,455,0,455,455,455,0,0,51,0,51,455,455,0,455,0,0,455,0,455,455,0,455,455,455,455,79,0,0
468,468,468,0,0,0,468,468,468,0,468,0,468,468,468,0,0,60,0,60,468,468,0,468,0,0,468,0,468,468,0,468,468,468,468,107,0,0
492,492,492,0,0,0,492,492,492,0,492,0,492,492,492,0,0,78,0,78,492,492,0,492,0,0,492,0,492,492,0,492,492,492,492,89,0,0
548,548,548,0,0,0,548,548,548,0,548,0,548,548,548,0,0,112,0,112,548,548,0,548,0,0,548,0,548,548,0,548,548,548,548,49,0,0
517,517,517,0,0,0,517,517,517,0,517,0,517,517,517,0,0,80,0,80,517,517,0,517,0,0,517,0,517,517,0,517,517,517,517,40,0,0
600,600,600,0,0,0,600,600,600,0,600,0,600,600,600,0,0,60,0,60,600,600,0,600,0,0,600,0,600,600,0,600,600,600,600,85,0,0
980,980,980,0,0,0,980,980,980,0,980,0,980,980,980,0,0,42,0,42,980,980,0,980,0,0,980,0,980,980,0,980,980,980,980,33,0,0
581,581,581,0,0,0,581,581,581,0,581,0,581,581,581,0,0,40,0,40,581,581,0,581,0,0,581,0,581,581,0,581,581,581,581,49,0,0
573,573,573,0,0,0,573,573,573,0,573,0,573,573,573,0,0,49,0,49,573,573,0,573,0,0,573,0,573,573,0,573,573,573,573,28,0,0
589,589,589,0,0,0,589,589,589,0,589,0,589,589,589,0,0,23,0,23,589,589,0,589,0,0,589,0,589,589,0,589,589,589,589,33,0,0
671,671,671,0,0,0,671,671,671,0,671,0,671,671,671,0,0,0,0,0,671,671,0,671,0,0,671,0,671,671,0,671,671,671,671,27,0,0
866,866,866,0,0,0,866,866,866,0,866,0,866,866,866,0,0,0,0,0,866,866,0,866,0,0,866,0,866,866,0,866,866,866,866,35,0,0
887,887,887,0,0,0,887,887,887,0,887,0,887,887,887,0,0,26,0,26,887,887,0,887,0,0,887,0,887,887,0,887,887,887,887,20,0,0
892,892,892,0,0,0,892,892,892,0,892,0,892,892,892,0,0,0,0,0,892,892,0,892,0,0,892,0,892,892,0,892,892,892,892,0,0,0
850,850,850,0,0,0,850,850,850,0,850,0,850,850,850,0,0,0,0,0,850,850,0,850,0,0,850,0,850,850,0,850,850,850,850,28,0,0
877,877,877,0,0,0,877,877,877,0,877,0,877,877,877,0,0,0,0,0,877,877,0,877,0,0,877,0,877,877,0,877,877,877,877,30,0,0
881,881,881,0,0,0,881,881,881,0,881,0,881,881,881,0,0,20,0,20,881,881,0,881,0,0,881,0,881,881,0,881,881,881,881,327,0,0
779,779,779,0,0,0,779,779,779,0,779,0,779,779,779,0,0,0,0,0,779,779,0,779,0,0,779,0,779,779,0,779,779,779,779,301,0,0
740,740,740,0,0,0,740,740,740,0,740,0,740,740,740,0,0,22,0,22,740,740,0,740,0,0,740,0,740,740,0,740,740,740,740,310,0,0
727,727,727,0,0,0,727,727,727,0,727,0,727,727,727,0,0,20,0,20,727,727,0,727,0,0,727,0,727,727,0,727,727,727,727,252,0,0
690,690,690,0,0,0,690,690,690,0,690,0,690,690,690,0,0,0,0,0,690,690,0,690,0,0,690,0,690,690,0,690,690,690,690,291,0,0
392,392,392,0,0,0,392,392,392,0,392,0,392,392,392,0,0,0,0,0,392,392,0,392,0,0,392,0,392,392,0,392,392,392,392,148,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
