0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
95,29,116,95,399,562,72,116,0,95,95,72,39,399,116,72,115,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,30,66,80,812,530,73,66,0,80,80,73,24,812,66,73,111,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,23,69,59,801,465,57,69,0,59,59,57,43,801,69,57,140,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,63,45,409,350,63,63,0,45,45,63,35,409,63,63,163,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,66,80,402,326,58,66,0,80,80,58,32,402,66,58,174,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,85,40,532,285,31,85,0,40,40,31,40,532,85,31,157,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,122,55,898,653,0,122,0,55,55,0,29,898,122,0,157,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,97,73,858,315,49,97,0,73,73,49,37,858,97,49,123,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,53,36,901,305,23,53,0,36,36,23,38,901,53,23,168,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0,65,73,850,324,77,65,0,73,73,77,28,850,65,77,181,22,161,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,55,33,721,365,75,55,0,33,33,75,20,721,55,75,248,33,180,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,51,59,731,338,109,51,0,59,59,109,27,731,51,109,248,59,192,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,48,20,621,314,74,48,0,20,20,74,0,621,48,74,232,20,208,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,41,34,580,682,109,41,0,34,34,109,0,580,41,109,245,34,313,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,39,23,879,326,121,39,0,23,23,121,23,879,39,121,249,23,289,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,27,0,518,335,129,27,0,0,0,129,26,518,27,129,258,0,345,22,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,28,0,1088,302,135,28,0,0,0,135,41,1088,28,135,186,0,302,34,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,48,0,994,248,130,48,0,0,0,130,51,994,48,130,193,0,314,32,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,36,20,1228,275,128,36,0,20,20,128,98,1228,36,128,147,20,309,46,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,26,37,22,1305,316,131,37,0,22,22,131,113,1305,37,131,157,22,338,36,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,21,29,20,1519,339,139,29,0,20,20,139,101,1519,29,139,158,20,275,27,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,134,26,0,1402,362,160,26,0,0,0,160,94,1402,26,160,134,0,312,26,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,113,53,0,1316,332,151,53,0,0,0,151,108,1316,53,151,113,0,291,30,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,119,57,26,969,393,130,57,0,26,26,130,96,969,57,130,119,26,321,30,43,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,85,58,0,653,383,128,58,0,0,0,128,56,653,58,128,85,0,288,30,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,85,50,0,777,619,162,50,0,0,0,162,46,777,50,162,85,0,303,23,46,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,67,41,0,560,538,181,41,0,0,0,181,72,560,41,181,67,0,264,23,41,87,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64,23,0,1148,635,117,23,0,0,0,117,75,1148,23,117,64,0,248,23,62,1148,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64,32,0,732,523,106,32,0,0,0,106,44,732,32,106,64,0,308,32,72,732,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50,52,0,592,601,72,52,0,0,0,72,60,592,52,72,50,0,306,52,72,592,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,27,0,568,675,72,27,0,0,0,72,74,568,27,72,28,0,276,27,38,568,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,50,0,759,741,80,50,0,0,0,80,92,759,50,80,37,0,274,50,50,759,378,27,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,750,37,0,1087,750,91,37,0,0,0,91,104,1087,37,91,750,0,313,37,41,1087,1087,97,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,628,52,0,540,628,66,52,0,0,0,66,73,540,52,66,628,0,250,52,73,540,540,126,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,642,56,0,669,642,58,56,0,0,0,58,61,669,56,58,642,0,269,56,56,669,669,64,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,561,80,0,784,561,87,80,0,0,0,87,59,784,80,87,561,0,346,80,64,784,784,33,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,682,80,0,645,682,56,80,0,0,0,56,37,645,80,56,682,0,263,80,66,645,645,99,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,571,56,0,664,571,50,56,0,0,0,50,73,664,56,50,571,0,294,56,56,664,664,113,22,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,602,91,0,675,602,29,91,0,0,0,29,112,675,91,29,602,0,285,91,54,675,675,131,28,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,446,62,0,663,446,25,62,0,0,0,25,74,663,62,25,446,0,444,62,69,663,663,167,27,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,437,59,0,827,437,48,59,0,0,0,48,62,827,59,48,437,0,440,59,60,827,827,827,30,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,553,23,0,577,553,27,23,0,0,0,27,45,577,23,27,553,0,267,23,47,577,577,577,34,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,65,0,551,36,0,65,0,0,0,0,58,551,65,0,36,0,1002,65,41,551,551,551,65,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,57,0,672,37,28,57,0,0,0,28,43,672,57,28,37,0,487,57,47,672,672,672,57,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,54,0,459,34,0,54,24,0,0,0,65,459,54,0,34,0,305,54,42,459,459,459,54,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,45,0,547,31,0,45,24,0,0,0,31,547,45,0,31,0,547,45,21,547,547,547,45,172,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,36,0,551,23,0,36,44,0,0,0,68,551,36,0,23,0,548,36,0,551,551,551,36,121,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,90,51,0,389,90,0,51,30,0,0,0,46,389,51,0,90,0,561,51,0,389,389,389,51,114,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,80,44,0,413,80,0,44,25,0,0,0,48,413,44,0,80,0,501,44,0,413,413,413,44,133,44,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,80,49,0,393,80,20,49,40,0,0,20,61,393,49,20,80,0,549,49,0,393,393,393,49,111,49,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,99,43,0,384,99,0,43,36,0,0,0,57,384,43,0,99,0,556,43,0,384,384,384,43,73,43,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,119,55,0,374,119,0,55,65,0,0,0,45,374,55,0,119,0,520,55,0,374,374,374,55,155,55,39,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,101,44,0,410,101,0,44,38,0,0,0,37,410,44,0,101,0,413,44,0,410,410,410,44,93,44,60,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,150,45,0,310,150,0,45,59,0,0,0,51,310,45,0,150,0,418,45,0,310,310,310,45,80,45,56,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,515,36,0,515,515,0,36,36,0,0,0,48,515,36,0,515,0,286,36,0,515,515,515,36,57,36,112,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,472,50,0,472,472,0,50,62,0,0,0,35,472,50,0,472,0,211,50,0,472,472,472,50,60,50,78,22,38,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,491,24,0,491,491,0,24,58,0,0,0,52,491,24,0,491,0,236,24,0,491,491,491,24,50,24,30,94,70,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,511,20,0,511,511,0,20,39,0,0,0,42,511,20,0,511,0,174,20,0,511,511,511,20,43,20,20,60,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,515,45,0,515,515,0,45,73,0,0,0,24,515,45,0,515,0,153,45,0,515,515,515,45,26,45,39,45,49,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,515,46,23,515,515,0,46,72,23,23,0,21,515,46,0,515,23,225,46,23,515,515,515,46,20,46,26,46,64,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,551,52,26,551,551,29,52,58,26,26,29,31,551,52,29,551,26,209,52,26,551,551,551,52,36,52,32,52,26,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,543,54,32,543,543,31,54,57,32,32,31,20,543,54,31,543,32,225,54,32,543,543,543,54,28,54,29,54,30,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,507,45,32,507,507,40,45,39,32,32,40,21,507,45,40,507,32,249,45,32,507,507,507,45,32,45,23,45,25,25,46,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,491,37,64,491,491,59,37,35,64,64,59,0,491,37,59,491,64,197,37,64,491,491,491,37,21,37,28,37,50,50,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,451,27,42,451,451,46,27,27,42,42,46,0,451,27,46,451,42,230,27,42,451,451,451,27,32,27,24,27,51,51,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,475,36,33,475,475,54,36,23,33,33,54,22,475,36,54,475,33,288,36,33,475,475,475,36,37,36,24,36,37,37,56,23,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,453,21,0,453,453,43,21,24,0,0,43,24,453,21,43,453,0,297,21,0,453,453,453,21,24,21,37,21,37,37,45,34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,553,0,0,553,553,67,0,33,0,0,67,20,553,0,67,553,0,392,0,0,553,553,553,0,33,0,553,0,26,26,27,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1054,24,20,1054,1054,51,24,21,20,20,51,23,1054,24,51,1054,20,223,24,20,1054,1054,1054,24,21,24,1054,24,35,35,37,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,523,0,23,523,523,45,0,41,23,23,45,41,523,0,45,523,23,263,0,23,523,523,523,0,41,0,523,0,37,37,21,0,41,48,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,978,0,0,978,978,71,0,26,0,0,71,40,978,0,71,978,0,202,0,0,978,978,978,0,26,0,978,0,978,978,27,0,26,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,966,26,0,966,966,66,26,41,0,0,66,31,966,26,66,966,0,285,26,0,966,966,966,26,41,26,966,26,966,966,37,26,41,41,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1044,23,0,1044,1044,49,23,108,0,0,49,68,1044,23,49,1044,0,205,23,0,1044,1044,1044,23,108,23,1044,23,1044,1044,24,23,108,108,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1029,26,24,1029,1029,47,26,52,24,24,47,131,1029,26,47,1029,24,328,26,24,1029,1029,1029,26,52,26,1029,26,1029,1029,0,26,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1127,25,20,1127,1127,41,25,61,20,20,41,196,1127,25,41,1127,20,186,25,20,1127,1127,1127,25,61,25,1127,25,1127,1127,20,25,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1093,30,0,1093,1093,21,30,50,0,0,21,195,1093,30,21,1093,0,190,30,0,1093,1093,1093,30,50,30,1093,30,1093,1093,0,30,50,50,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1076,0,0,1076,1076,22,0,36,0,0,22,214,1076,0,22,1076,0,216,0,0,1076,1076,1076,0,36,0,1076,0,1076,1076,0,0,36,36,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,952,0,35,952,952,43,0,34,35,35,43,225,952,0,43,952,35,127,0,35,952,952,952,0,34,0,952,0,952,952,0,0,34,34,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,919,0,22,919,919,37,0,32,22,22,37,259,919,0,37,919,22,109,0,22,919,919,919,0,32,0,919,0,919,919,0,0,32,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,951,0,20,951,951,31,0,28,20,20,31,299,951,0,31,951,20,104,0,20,951,951,951,0,28,0,951,0,951,951,0,0,28,28,0,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,933,0,30,933,933,35,0,24,30,30,35,368,933,0,35,933,30,86,0,30,933,933,933,0,24,0,933,0,933,933,0,0,24,24,25,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,992,0,0,992,992,33,0,35,0,0,33,401,992,0,33,992,0,139,0,0,992,992,992,0,35,0,992,0,992,992,0,0,35,35,0,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,859,0,0,859,859,0,0,60,0,0,0,332,859,0,0,859,0,72,0,0,859,859,859,0,60,0,859,0,859,859,20,0,60,60,0,60,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,842,31,0,842,842,0,31,42,0,0,0,280,842,31,0,842,0,173,31,0,842,842,842,31,42,31,842,31,842,842,20,31,42,42,0,42,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,787,53,0,787,787,0,53,87,0,0,0,227,787,53,0,787,0,111,53,0,787,787,787,53,87,53,787,53,787,787,21,53,87,87,0,87,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,741,63,0,741,741,0,63,66,0,0,0,203,741,63,0,741,0,128,63,0,741,741,741,63,66,63,741,63,741,741,31,63,66,66,24,66,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,698,67,0,698,698,0,67,54,0,0,0,159,698,67,0,698,0,237,67,0,698,698,698,67,54,67,698,67,698,698,28,67,54,54,51,54,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,682,86,0,682,682,0,86,68,0,0,0,209,682,86,0,682,0,125,86,0,682,682,682,86,68,86,682,86,682,682,24,86,68,68,40,68,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,578,79,0,578,578,0,79,80,0,0,0,202,578,79,0,578,0,240,79,0,578,578,578,79,80,79,578,79,578,578,45,79,80,80,35,80,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,650,85,0,650,650,0,85,71,0,0,0,129,650,85,0,650,0,276,85,0,650,650,650,85,71,85,650,85,650,650,72,85,71,71,32,71,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,836,71,0,836,836,0,71,74,0,0,0,147,836,71,0,836,0,297,71,0,836,836,836,71,74,71,836,71,836,836,31,71,74,74,67,74,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,936,102,0,936,936,0,102,120,0,0,0,112,936,102,0,936,0,280,102,0,936,936,936,102,120,102,936,102,936,936,32,102,120,120,36,120,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,958,95,0,958,958,0,95,51,0,0,0,85,958,95,0,958,0,263,95,0,958,958,958,95,51,95,958,95,958,958,0,95,51,51,36,51,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1020,120,0,1020,1020,0,120,31,0,0,0,64,1020,120,0,1020,0,255,120,0,1020,1020,1020,120,31,120,1020,120,1020,1020,0,120,31,31,35,31,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1172,133,0,1172,1172,0,133,44,0,0,0,20,1172,133,0,1172,0,185,133,0,1172,1172,1172,133,44,133,1172,133,1172,1172,0,133,44,44,69,44,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1235,136,0,1235,1235,0,136,59,0,0,0,49,1235,136,0,1235,0,145,136,0,1235,1235,1235,136,59,136,1235,136,1235,1235,0,136,59,59,68,59,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1063,170,0,1063,1063,0,170,96,0,0,0,23,1063,170,0,1063,0,239,170,0,1063,1063,1063,170,96,170,1063,170,1063,1063,0,170,96,96,46,96,46,24,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1233,160,0,1233,1233,0,160,102,0,0,0,37,1233,160,0,1233,0,164,160,0,1233,1233,1233,160,102,160,1233,160,1233,1233,0,160,102,102,66,102,66,29,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1126,128,0,1126,1126,0,128,104,0,0,0,69,1126,128,0,1126,0,149,128,0,1126,1126,1126,128,104,128,1126,128,1126,1126,0,128,104,104,35,104,35,58,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1222,89,0,1222,1222,0,89,50,0,0,0,62,1222,89,0,1222,0,149,89,0,1222,1222,1222,89,50,89,1222,89,1222,1222,0,89,50,50,64,50,64,34,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1263,124,0,1263,1263,0,124,83,0,0,0,75,1263,124,0,1263,0,177,124,0,1263,1263,1263,124,83,124,1263,124,1263,1263,0,124,83,83,72,83,72,33,32,0,0,0,0,0,0,0,0,0,0,0,0
0,926,81,0,926,926,0,81,77,0,0,0,72,926,81,0,926,0,130,81,0,926,926,926,81,77,81,926,81,926,926,0,81,77,77,104,77,104,43,47,0,0,0,0,0,0,0,0,0,0,0,0
0,1091,70,0,1091,1091,0,70,71,0,0,0,28,1091,70,0,1091,0,119,70,0,1091,1091,1091,70,71,70,1091,70,1091,1091,0,70,71,71,112,71,112,355,55,0,0,0,0,0,0,0,0,0,0,0,0
0,1150,49,0,1150,1150,0,49,38,0,0,0,32,1150,49,0,1150,0,148,49,0,1150,1150,1150,49,38,49,1150,49,1150,1150,0,49,38,38,62,38,62,372,39,0,0,0,0,0,0,0,0,0,0,0,0
0,1421,80,0,1421,1421,0,80,27,0,0,0,23,1421,80,0,1421,0,110,80,0,1421,1421,1421,80,27,80,1421,80,1421,1421,0,80,27,27,91,27,91,1421,52,0,0,0,0,0,0,0,0,0,0,0,0
0,1552,71,0,1552,1552,0,71,47,0,0,0,0,1552,71,0,1552,0,122,71,0,1552,1552,1552,71,47,71,1552,71,1552,1552,0,71,47,47,29,47,29,1552,35,0,0,0,0,0,0,0,0,0,0,0,0
0,1277,74,0,1277,1277,0,74,49,0,0,0,32,1277,74,0,1277,0,100,74,0,1277,1277,1277,74,49,74,1277,74,1277,1277,0,74,49,49,65,49,65,1277,35,21,0,0,0,0,0,0,0,0,0,0,0
0,1498,27,0,1498,1498,0,27,61,0,0,0,0,1498,27,0,1498,0,82,27,0,1498,1498,1498,27,61,27,1498,27,1498,1498,0,27,61,61,102,61,102,1498,52,26,0,0,0,0,0,0,0,0,0,0,0
0,1476,25,0,1476,1476,0,25,46,0,0,0,0,1476,25,0,1476,0,127,25,0,1476,1476,1476,25,46,25,1476,25,1476,1476,0,25,46,46,52,46,52,1476,59,24,0,0,0,0,0,0,0,0,0,0,0
0,1383,24,0,1383,1383,0,24,33,0,0,0,0,1383,24,0,1383,0,77,24,0,1383,1383,1383,24,33,24,1383,24,1383,1383,0,24,33,33,59,33,59,1383,24,43,0,0,0,0,0,0,0,0,0,0,0
0,1306,0,0,1306,1306,0,0,42,0,0,0,0,1306,0,0,1306,0,107,0,0,1306,1306,1306,0,42,0,1306,0,1306,1306,0,0,42,42,65,42,65,1306,87,42,0,0,0,0,0,0,0,0,0,0,0
0,1275,33,0,1275,1275,0,33,58,0,0,0,0,1275,33,0,1275,0,98,33,0,1275,1275,1275,33,58,33,1275,33,1275,1275,0,33,58,58,50,58,50,1275,61,37,0,0,0,0,0,0,0,0,0,0,0
0,1308,0,0,1308,1308,0,0,53,0,0,0,0,1308,0,0,1308,0,26,0,0,1308,1308,1308,0,53,0,1308,0,1308,1308,0,0,53,53,62,53,62,1308,119,0,0,0,0,0,0,0,0,0,0,0,0
0,1204,21,0,1204,1204,0,21,56,0,0,0,0,1204,21,0,1204,0,87,21,0,1204,1204,1204,21,56,21,1204,21,1204,1204,24,21,56,56,29,56,29,1204,65,24,0,0,0,0,0,0,0,0,0,0,0
0,1173,0,0,1173,1173,0,0,57,0,0,0,0,1173,0,0,1173,0,41,0,0,1173,1173,1173,0,57,0,1173,0,1173,1173,0,0,57,57,27,57,27,1173,142,38,0,0,0,0,0,0,0,0,0,0,0
0,1264,0,0,1264,1264,0,0,167,0,0,0,0,1264,0,0,1264,0,51,0,0,1264,1264,1264,0,167,0,1264,0,1264,1264,0,0,167,167,22,167,22,1264,59,0,0,0,0,0,0,0,0,0,0,0,0
0,1244,0,0,1244,1244,0,0,119,0,0,0,0,1244,0,0,1244,0,79,0,0,1244,1244,1244,0,119,0,1244,0,1244,1244,0,0,119,119,66,119,66,1244,91,0,30,0,0,0,0,0,0,0,0,0,0
0,1394,0,0,1394,1394,0,0,159,0,0,0,0,1394,0,0,1394,0,75,0,0,1394,1394,1394,0,159,0,1394,0,1394,1394,0,0,159,159,28,159,28,1394,92,0,31,21,0,0,0,0,0,0,0,0,0
0,1129,0,0,1129,1129,0,0,137,0,0,0,0,1129,0,0,1129,0,121,0,0,1129,1129,1129,0,137,0,1129,0,1129,1129,0,0,137,137,24,137,24,1129,32,0,69,20,0,0,0,0,0,0,0,0,0
0,930,0,0,930,930,0,0,115,0,0,0,0,930,0,0,930,0,150,0,0,930,930,930,0,115,0,930,0,930,930,0,0,115,115,102,115,102,930,111,0,47,20,0,0,0,0,0,0,0,0,0
0,860,0,0,860,860,0,0,85,0,0,0,0,860,0,0,860,0,126,0,0,860,860,860,0,85,0,860,0,860,860,0,0,85,85,107,85,107,860,47,37,44,22,0,0,0,0,0,0,0,0,0
0,934,0,0,934,934,0,0,134,0,0,0,0,934,0,0,934,0,130,0,0,934,934,934,0,134,0,934,0,934,934,0,0,134,134,97,134,97,934,124,97,41,23,0,0,0,0,0,0,0,0,0
0,791,0,0,791,791,0,0,216,0,0,0,0,791,0,0,791,0,70,0,0,791,791,791,0,216,0,791,0,791,791,0,0,216,216,109,216,109,791,167,109,60,48,0,0,0,0,0,0,0,0,0
0,499,0,0,499,499,0,0,238,0,0,0,0,499,0,0,499,0,119,0,0,499,499,499,0,238,0,499,0,499,499,31,0,238,238,64,238,64,499,114,64,0,26,0,0,0,0,0,0,0,0,0
0,452,0,0,452,452,0,0,353,0,0,0,0,452,0,0,452,0,89,0,0,452,452,452,0,353,0,452,0,452,452,0,0,353,353,92,353,92,452,122,92,21,25,0,0,0,0,0,0,0,0,0
0,442,0,0,442,442,24,0,350,0,0,24,0,442,0,24,442,0,103,0,0,442,442,442,0,350,0,442,0,442,442,0,0,350,350,34,350,34,442,68,34,29,103,0,0,0,0,0,0,0,0,0
0,339,0,0,339,339,27,0,358,0,0,27,0,339,0,27,339,0,104,0,0,339,339,339,0,358,0,339,0,339,339,0,0,358,358,24,358,24,339,57,24,28,104,0,0,0,0,0,0,0,0,0
0,344,0,0,344,344,28,0,329,0,0,28,0,344,0,28,344,0,176,0,0,344,344,344,0,329,0,344,0,344,344,0,0,329,329,0,329,0,344,77,0,26,176,22,0,0,0,0,0,0,0,0
0,263,0,0,263,263,22,0,276,0,0,22,0,263,0,22,263,0,189,0,0,263,263,263,0,276,0,263,0,263,263,0,0,276,276,20,276,20,263,103,20,46,189,0,0,0,0,0,0,0,0,0
0,282,0,0,282,282,29,0,344,0,0,29,0,282,0,29,282,0,157,0,0,282,282,282,0,344,0,282,0,282,282,22,0,344,344,26,344,26,282,119,26,23,157,38,0,0,0,0,0,0,0,0
