0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
113,438,113,0,0,438,113,573,0,113,0,113,113,113,37,0,113,573,113,225,113,0,110,0,0,0,0,0,0,0,0,0,0,0
116,473,116,0,0,473,116,573,0,116,0,116,116,116,25,0,116,573,116,224,116,0,118,0,0,0,0,0,0,0,0,0,0,0
101,506,101,0,0,506,101,587,0,101,0,101,101,101,0,0,101,587,101,234,101,0,121,0,0,0,0,0,0,0,0,0,0,0
91,539,91,0,0,539,91,655,0,91,0,91,91,91,0,0,91,655,91,298,91,0,83,0,0,0,0,0,0,0,0,0,0,0
102,695,102,0,0,695,102,673,0,102,0,102,102,102,26,0,102,673,102,283,102,0,81,0,0,0,0,0,0,0,0,0,0,0
127,535,127,0,0,535,127,753,0,127,0,127,127,127,24,0,127,753,127,263,127,0,52,0,0,0,0,0,0,0,0,0,0,0
117,501,117,0,0,501,117,800,0,117,0,117,117,117,42,0,117,800,117,278,117,0,43,0,0,0,0,0,0,0,0,0,0,0
138,460,138,0,0,460,138,880,0,138,0,138,138,138,58,0,138,880,138,325,138,0,47,0,0,0,0,0,0,0,0,0,0,0
174,445,174,0,0,445,174,1117,0,174,0,174,174,174,43,0,174,1117,174,353,174,0,69,0,0,0,0,0,0,0,0,0,0,0
173,295,173,21,0,295,173,1324,21,173,0,173,173,173,75,21,173,1324,173,286,173,0,73,0,0,0,0,0,0,0,0,0,0,0
157,283,157,0,0,283,157,1402,0,157,0,157,157,157,104,0,157,1402,157,361,157,0,84,0,0,0,0,0,0,0,0,0,0,0
169,384,169,0,0,384,169,1621,0,169,0,169,169,169,107,0,169,1621,169,315,169,0,106,0,0,0,0,0,0,0,0,0,0,0
154,309,154,0,0,309,154,1580,0,154,0,154,154,154,112,0,154,1580,154,341,154,0,103,0,0,0,0,0,0,0,0,0,0,0
122,304,122,0,0,304,122,1677,0,122,0,122,122,122,142,0,122,1677,122,306,122,0,131,0,0,0,0,0,0,0,0,0,0,0
86,255,86,0,0,255,86,1734,0,86,0,86,86,86,102,0,86,1734,86,306,86,0,147,0,0,0,0,0,0,0,0,0,0,0
89,187,89,0,0,187,89,1877,0,89,0,89,89,89,119,0,89,1877,89,242,89,0,180,0,0,0,0,0,0,0,0,0,0,0
0,195,0,0,0,195,0,2060,0,0,0,0,0,0,146,0,0,2060,0,239,0,0,202,0,0,0,0,0,0,0,0,0,0,0
55,161,55,0,0,161,55,2073,0,55,0,55,55,55,105,0,55,2073,55,261,55,0,162,0,0,0,0,0,0,0,0,0,0,0
70,147,70,0,0,147,70,1754,0,70,0,70,70,70,143,0,70,1754,70,272,70,0,182,0,0,0,0,0,0,0,0,0,0,0
79,219,79,0,0,219,79,1705,0,79,0,79,79,79,163,0,79,1705,79,270,79,0,185,0,0,0,0,0,0,0,0,0,0,0
33,239,33,0,0,239,33,1605,0,33,0,33,33,33,175,0,33,1605,33,289,33,0,266,0,0,0,0,0,0,0,0,0,0,0
60,147,60,0,0,147,60,1629,0,60,0,60,60,60,166,0,60,1629,60,306,60,0,278,0,0,0,0,0,0,0,0,0,0,0
70,227,70,0,0,227,70,1618,0,70,0,70,70,70,181,0,70,1618,70,281,70,0,320,0,0,0,0,0,0,0,0,0,0,0
47,240,47,0,0,240,47,1629,0,47,0,47,47,47,137,0,47,1629,47,309,47,0,364,0,0,0,0,0,0,0,0,0,0,0
44,277,44,0,0,277,44,1788,0,44,0,44,44,44,130,0,44,1788,44,222,44,0,380,0,0,0,0,0,0,0,0,0,0,0
42,279,42,0,0,279,42,1756,0,42,0,42,42,42,102,0,42,1756,42,238,42,0,431,0,0,0,0,0,0,0,0,0,0,0
33,281,33,0,0,281,33,1712,0,33,0,33,33,33,103,0,33,1712,33,232,33,0,387,0,0,0,0,0,0,0,0,0,0,0
30,285,30,0,0,285,30,1625,0,30,0,30,30,30,70,0,30,1625,30,202,30,0,371,0,0,0,0,0,0,0,0,0,0,0
47,291,47,0,0,291,47,1543,0,47,0,47,47,47,86,0,47,1543,47,198,47,0,360,0,0,0,0,0,0,0,0,0,0,0
36,270,36,0,0,270,36,1471,0,36,0,36,36,36,75,0,36,1471,36,185,36,0,336,21,0,0,0,0,0,0,0,0,0,0
24,324,24,0,0,324,24,1368,0,24,0,24,24,24,49,0,24,1368,24,195,24,0,305,20,0,0,0,0,0,0,0,0,0,0
60,21,60,0,0,21,60,1429,0,60,0,60,60,60,44,0,60,1429,60,230,60,0,304,60,0,0,0,0,0,0,0,0,0,0
30,22,30,0,0,22,30,1602,0,30,0,30,30,30,54,0,30,1602,30,193,30,0,303,30,0,0,0,0,0,0,0,0,0,0
21,132,21,0,0,132,21,1661,0,21,0,21,21,21,40,0,21,1661,21,188,21,0,263,21,0,0,0,0,0,0,0,0,0,0
23,153,23,0,0,153,23,1625,0,23,0,23,23,23,24,0,23,1625,23,194,23,0,264,23,124,0,0,0,0,0,0,0,0,0
22,138,22,0,0,138,22,1664,0,22,0,22,22,22,0,0,22,1664,22,196,22,0,233,22,139,0,0,0,0,0,0,0,0,0
32,154,32,0,0,154,32,1592,0,32,0,32,32,32,39,0,32,1592,32,165,32,0,187,32,107,0,0,0,0,0,0,0,0,0
23,147,23,0,0,147,23,1588,0,23,0,23,23,23,27,0,23,1588,23,233,23,0,222,23,127,0,0,0,0,0,0,0,0,0
25,158,25,0,0,158,25,1613,0,25,0,25,25,25,0,0,25,1613,25,260,25,0,324,25,120,0,0,0,0,0,0,0,0,0
24,216,24,0,0,216,24,1523,0,24,0,24,24,24,0,0,24,1523,24,206,24,0,320,24,119,0,0,0,0,0,0,0,0,0
20,189,20,0,0,189,20,1429,0,20,0,20,20,20,0,0,20,1429,20,225,20,0,331,20,120,0,0,0,0,0,0,0,0,0
0,178,0,0,0,178,0,1303,0,0,0,0,0,0,0,0,0,1303,0,216,0,0,388,0,134,0,0,0,0,0,0,0,0,0
24,202,24,0,0,202,24,1339,0,24,0,24,24,24,0,0,24,1339,24,186,24,0,387,24,144,0,0,0,0,0,0,0,0,0
26,199,26,0,0,199,26,1207,0,26,0,26,26,26,0,0,26,1207,26,202,26,0,403,26,129,0,0,0,0,0,0,0,0,0
0,219,0,0,0,219,0,1370,0,0,0,0,0,0,0,0,0,1370,0,205,0,0,347,0,127,0,0,0,0,0,0,0,0,0
0,193,0,0,0,193,0,1381,0,0,0,0,0,0,0,0,0,1381,0,182,0,0,407,0,134,0,0,0,0,0,0,0,0,0
0,215,0,0,0,215,0,1384,0,0,0,0,0,0,0,0,0,1384,0,159,0,0,394,0,124,0,0,0,0,0,0,0,0,0
0,171,0,0,0,171,0,1264,0,0,0,0,0,0,0,0,0,1264,0,192,0,0,396,0,105,0,0,0,0,0,0,0,0,0
20,242,20,0,0,242,20,1351,0,20,0,20,20,20,0,0,20,1351,20,191,20,0,412,20,100,0,0,0,0,0,0,0,0,0
87,235,87,0,0,235,87,1396,0,87,0,87,87,87,0,0,87,1396,87,189,87,0,366,87,87,0,0,0,0,0,0,0,0,0
85,189,85,0,0,189,85,1348,0,85,0,85,85,85,0,0,85,1348,85,189,85,0,331,85,85,0,0,0,0,0,0,0,0,0
130,245,130,0,0,245,130,1387,0,130,0,130,130,130,0,0,130,1387,130,76,130,0,278,130,130,0,0,0,0,0,0,0,0,0
118,243,118,0,0,243,118,1655,0,118,0,118,118,118,0,0,118,1655,118,113,118,0,1655,118,118,0,0,0,0,0,0,0,0,0
119,263,119,0,0,263,119,1271,0,119,0,119,119,119,0,0,119,1271,119,164,119,0,1271,119,119,23,0,0,0,0,0,0,0,0
114,191,114,0,0,191,114,2071,0,114,0,114,114,114,0,0,114,2071,114,0,114,0,2071,114,114,0,0,0,0,0,0,0,0,0
103,185,103,0,0,185,103,1528,0,103,0,103,103,103,0,0,103,1528,103,109,103,0,1528,103,103,0,0,0,0,0,0,0,0,0
110,212,110,0,0,212,110,1843,0,110,0,110,110,110,0,0,110,1843,110,0,110,0,1843,110,110,0,0,0,0,0,0,0,0,0
60,220,60,0,0,220,60,2245,0,60,0,60,60,60,0,0,60,2245,60,119,60,0,2245,60,60,0,0,0,0,0,0,0,0,0
88,171,88,0,0,171,88,1805,0,88,0,88,88,88,0,0,88,1805,88,106,88,0,1805,88,88,0,0,0,0,0,0,0,0,0
77,160,77,0,0,160,77,2391,0,77,0,77,77,77,0,0,77,2391,77,74,77,0,2391,77,77,0,0,0,0,0,0,0,0,0
55,48,55,0,0,48,55,1833,0,55,0,55,55,55,0,0,55,1833,55,83,55,0,1833,55,55,0,0,0,0,0,0,0,0,0
60,167,60,0,0,167,60,2348,0,60,0,60,60,60,0,0,60,2348,60,32,60,0,2348,60,60,0,0,0,0,0,0,0,0,0
48,159,48,0,0,159,48,1915,0,48,0,48,48,48,0,0,48,1915,48,47,48,0,1915,48,48,0,0,0,0,0,0,0,0,0
48,149,48,0,0,149,48,2440,0,48,0,48,48,48,0,0,48,2440,48,48,48,0,2440,48,48,0,0,0,0,0,0,0,0,0
79,79,79,0,0,79,79,2392,0,79,0,79,79,79,0,0,79,2392,79,48,79,0,2392,79,79,0,0,0,0,0,0,0,0,0
151,151,151,0,0,151,151,1633,0,151,0,151,151,151,0,0,151,1633,151,51,151,0,1633,151,151,0,0,0,0,0,0,0,0,0
121,121,121,0,0,121,121,1537,0,121,0,121,121,121,0,0,121,1537,121,0,121,0,1537,121,121,0,0,0,0,0,0,0,0,0
137,137,137,0,0,137,137,1866,0,137,0,137,137,137,0,0,137,1866,137,53,137,0,1866,137,137,0,0,0,0,0,0,0,0,0
92,92,92,0,0,92,92,1466,0,92,0,92,92,92,0,0,92,1466,92,36,92,0,1466,92,92,0,0,0,0,0,0,0,0,0
152,152,152,0,0,152,152,1861,0,152,0,152,152,152,0,0,152,1861,152,41,152,0,1861,152,152,0,23,0,0,0,0,0,0,0
92,92,92,0,0,92,92,1370,0,92,0,92,92,92,0,0,92,1370,92,35,92,0,1370,92,92,0,0,0,0,0,0,0,0,0
130,130,130,0,0,130,130,1817,0,130,0,130,130,130,0,0,130,1817,130,45,130,0,1817,130,130,0,0,0,0,0,0,0,0,0
126,126,126,0,0,126,126,1627,0,126,0,126,126,126,0,0,126,1627,126,28,126,0,1627,126,126,0,23,0,0,0,0,0,0,0
88,88,88,0,0,88,88,1676,0,88,0,88,88,88,0,0,88,1676,88,0,88,0,1676,88,88,0,0,0,0,0,0,0,0,0
89,89,89,0,0,89,89,1268,0,89,0,89,89,89,0,0,89,1268,89,21,89,0,1268,89,89,0,0,0,0,0,0,0,0,0
91,91,91,0,0,91,91,1497,0,91,0,91,91,91,0,0,91,1497,91,27,91,0,1497,91,91,0,0,0,0,0,0,0,0,0
51,51,51,0,0,51,51,1691,0,51,0,51,51,51,0,0,51,1691,51,24,51,0,1691,51,51,0,0,0,0,0,0,0,0,0
75,75,75,0,0,75,75,1754,0,75,0,75,75,75,0,0,75,1754,75,0,75,0,1754,75,75,0,0,0,0,0,0,0,0,0
54,54,54,0,0,54,54,1748,0,54,0,54,54,54,0,0,54,1748,54,36,54,0,1748,54,54,0,0,0,0,0,0,0,0,0
54,54,54,0,0,54,54,1897,0,54,0,54,54,54,0,0,54,1897,54,0,54,0,1897,54,54,0,0,0,0,0,0,0,0,0
69,69,69,0,0,69,69,1792,0,69,0,69,69,69,0,0,69,1792,69,30,69,0,1792,69,69,0,0,0,0,0,0,0,0,0
79,79,79,0,0,79,79,1891,0,79,0,79,79,79,0,0,79,1891,79,24,79,0,1891,79,79,0,0,0,0,0,0,0,0,0
54,54,54,0,0,54,54,1515,0,54,0,54,54,54,0,0,54,1515,54,25,54,0,1515,54,54,0,0,0,0,0,0,0,0,0
41,41,41,0,0,41,41,1593,0,41,0,41,41,41,0,0,41,1593,41,0,41,0,1593,41,41,0,0,0,0,0,0,0,0,0
29,29,29,0,0,29,29,1642,0,29,0,29,29,29,0,0,29,1642,29,29,29,0,1642,29,29,0,0,0,0,0,0,0,0,0
75,75,75,0,0,75,75,1673,0,75,0,75,75,75,0,0,75,1673,75,0,75,0,1673,75,75,0,0,0,0,0,0,0,0,0
80,80,80,0,0,80,80,1668,0,80,0,80,80,80,0,0,80,1668,80,0,80,0,1668,80,80,0,0,0,0,0,0,0,0,0
62,62,62,0,0,62,62,1244,0,62,0,62,62,62,0,0,62,1244,62,180,62,0,1244,62,62,0,0,0,0,0,0,0,0,0
41,41,41,0,0,41,41,1471,0,41,0,41,41,41,0,0,41,1471,41,202,41,0,1471,41,41,0,0,0,0,0,0,0,0,0
76,76,76,0,0,76,76,1473,0,76,0,76,76,76,0,0,76,1473,76,39,76,0,1473,76,76,0,0,0,0,0,0,0,0,0
34,34,34,0,0,34,34,1403,0,34,0,34,34,34,0,0,34,1403,34,1403,34,0,1403,34,34,0,0,0,0,0,0,0,0,0
77,77,77,0,0,77,77,1624,0,77,0,77,77,77,0,0,77,1624,77,1624,77,0,1624,77,77,0,0,0,0,0,0,0,0,0
77,77,77,0,0,77,77,1627,0,77,0,77,77,77,0,0,77,1627,77,1627,77,0,1627,77,77,0,0,0,0,0,0,0,0,0
64,64,64,0,0,64,64,1345,0,64,0,64,64,64,0,0,64,1345,64,1345,64,0,1345,64,64,0,0,59,0,0,0,0,0,0
54,54,54,0,0,54,54,1640,0,54,0,54,54,54,0,0,54,1640,54,1640,54,0,1640,54,54,0,0,0,0,0,0,0,0,0
54,54,54,0,0,54,54,1571,0,54,0,54,54,54,0,0,54,1571,54,1571,54,0,1571,54,54,0,0,0,0,0,0,0,0,0
60,60,60,0,0,60,60,1651,0,60,0,60,60,60,0,0,60,1651,60,1651,60,0,1651,60,60,0,0,28,0,0,0,0,0,0
44,44,44,0,0,44,44,1685,0,44,0,44,44,44,0,0,44,1685,44,1685,44,0,1685,44,44,0,0,0,0,0,0,0,0,0
37,37,37,0,0,37,37,1811,0,37,0,37,37,37,0,0,37,1811,37,1811,37,0,1811,37,37,0,0,0,0,0,0,0,0,0
62,62,62,0,0,62,62,1770,0,62,0,62,62,62,0,0,62,1770,62,1770,62,0,1770,62,62,0,0,21,0,0,0,0,0,0
88,88,88,0,0,88,88,1636,0,88,0,88,88,88,0,0,88,1636,88,1636,88,0,1636,88,88,0,0,0,0,0,0,0,0,0
50,50,50,0,0,50,50,1672,0,50,0,50,50,50,0,0,50,1672,50,1672,50,0,1672,50,50,0,32,0,116,0,0,0,0,0
74,74,74,0,0,74,74,1753,0,74,0,74,74,74,0,0,74,1753,74,1753,74,0,1753,74,74,0,0,0,121,0,0,0,0,0
61,61,61,0,0,61,61,1825,0,61,0,61,61,61,0,0,61,1825,61,1825,61,0,1825,61,61,0,0,0,1825,0,0,0,0,0
81,81,81,0,0,81,81,1625,0,81,0,81,81,81,0,0,81,1625,81,1625,81,0,1625,81,81,0,0,0,1625,0,0,0,0,0
49,49,49,0,0,49,49,1795,0,49,0,49,49,49,0,0,49,1795,49,1795,49,0,1795,49,49,0,0,0,1795,99,0,0,0,0
66,66,66,0,0,66,66,1681,0,66,0,66,66,66,0,0,66,1681,66,1681,66,0,1681,66,66,0,0,0,1681,86,0,0,0,0
90,90,90,0,0,90,90,1763,0,90,0,90,90,90,0,0,90,1763,90,1763,90,0,1763,90,90,0,40,0,1763,1763,0,0,0,0
77,77,77,0,0,77,77,1807,0,77,0,77,77,77,0,0,77,1807,77,1807,77,0,1807,77,77,0,41,0,1807,1807,104,0,0,0
50,50,50,0,0,50,50,1962,0,50,0,50,50,50,0,0,50,1962,50,1962,50,0,1962,50,50,0,0,0,1962,1962,0,0,0,0
60,60,60,0,0,60,60,1982,0,60,0,60,60,60,0,0,60,1982,60,1982,60,0,1982,60,60,0,44,0,1982,1982,0,0,0,0
77,77,77,0,0,77,77,1916,0,77,0,77,77,77,0,0,77,1916,77,1916,77,0,1916,77,77,0,34,0,1916,1916,56,0,0,0
79,79,79,0,0,79,79,2238,0,79,0,79,79,79,0,0,79,2238,79,2238,79,0,2238,79,79,0,47,0,2238,2238,0,0,0,0
82,82,82,0,0,82,82,1848,0,82,0,82,82,82,0,0,82,1848,82,1848,82,0,1848,82,82,0,44,0,1848,1848,47,0,0,0
58,58,58,0,0,58,58,2155,0,58,0,58,58,58,0,0,58,2155,58,2155,58,0,2155,58,58,0,34,0,2155,2155,86,0,0,0
81,81,81,0,0,81,81,2135,0,81,0,81,81,81,0,0,81,2135,81,2135,81,0,2135,81,81,0,35,0,2135,2135,0,0,0,0
73,73,73,0,0,73,73,1864,0,73,0,73,73,73,0,0,73,1864,73,1864,73,0,1864,73,73,0,46,0,1864,1864,0,0,0,0
69,69,69,0,0,69,69,2001,0,69,0,69,69,69,0,0,69,2001,69,2001,69,0,2001,69,69,0,35,0,2001,2001,35,0,0,0
84,84,84,0,0,84,84,1866,0,84,0,84,84,84,0,0,84,1866,84,1866,84,0,1866,84,84,0,50,0,1866,1866,113,0,0,0
49,49,49,0,0,49,49,1812,0,49,0,49,49,49,0,0,49,1812,49,1812,49,0,1812,49,49,0,40,0,1812,1812,53,0,0,0
58,58,58,0,0,58,58,2026,0,58,0,58,58,58,0,0,58,2026,58,2026,58,0,2026,58,58,0,47,0,2026,2026,50,0,0,0
49,49,49,0,0,49,49,2027,0,49,0,49,49,49,0,0,49,2027,49,2027,49,0,2027,49,49,0,45,0,2027,2027,36,0,0,0
68,68,68,0,0,68,68,2149,0,68,0,68,68,68,0,0,68,2149,68,2149,68,0,2149,68,68,0,28,0,2149,2149,41,0,0,0
69,69,69,0,0,69,69,2195,0,69,0,69,69,69,0,0,69,2195,69,2195,69,0,2195,69,69,0,21,0,2195,2195,31,0,0,0
65,65,65,0,0,65,65,2176,0,65,0,65,65,65,0,0,65,2176,65,2176,65,0,2176,65,65,0,0,0,2176,2176,50,0,0,0
42,42,42,0,0,42,42,1978,0,42,0,42,42,42,0,0,42,1978,42,1978,42,0,1978,42,42,0,20,0,1978,1978,29,0,0,0
65,65,65,0,0,65,65,2151,0,65,0,65,65,65,0,0,65,2151,65,2151,65,0,2151,65,65,0,0,0,2151,2151,20,0,0,0
83,83,83,0,0,83,83,1942,0,83,0,83,83,83,0,0,83,1942,83,1942,83,0,1942,83,83,0,23,0,1942,1942,64,0,0,0
53,53,53,0,0,53,53,1946,0,53,0,53,53,53,0,0,53,1946,53,1946,53,0,1946,53,53,0,0,0,1946,1946,27,0,0,0
60,60,60,0,0,60,60,1971,0,60,0,60,60,60,0,0,60,1971,60,1971,60,0,1971,60,60,0,0,0,1971,1971,77,0,0,0
46,46,46,0,0,46,46,1889,0,46,0,46,46,46,0,0,46,1889,46,1889,46,0,1889,46,46,0,0,0,1889,1889,27,0,0,0
60,60,60,0,0,60,60,1915,0,60,0,60,60,60,0,0,60,1915,60,1915,60,0,1915,60,60,0,0,0,1915,1915,27,0,0,0
23,23,23,0,0,23,23,1987,0,23,0,23,23,23,0,0,23,1987,23,1987,23,0,1987,23,23,0,0,0,1987,1987,21,0,0,0
0,0,0,0,0,0,0,1948,0,0,0,0,0,0,0,0,0,1948,0,1948,0,0,1948,0,0,0,0,0,1948,1948,23,0,0,0
30,30,30,0,0,30,30,2036,0,30,0,30,30,30,0,0,30,2036,30,2036,30,0,2036,30,30,0,0,0,2036,2036,47,0,0,0
30,30,30,0,0,30,30,1939,0,30,0,30,30,30,0,0,30,1939,30,1939,30,0,1939,30,30,0,0,0,1939,1939,26,0,0,0
0,0,0,0,0,0,0,2084,0,0,0,0,0,0,0,0,0,2084,0,2084,0,0,2084,0,0,0,0,0,2084,2084,20,0,0,0
68,68,68,0,0,68,68,1909,0,68,0,68,68,68,0,0,68,1909,68,1909,68,0,1909,68,68,0,20,0,1909,1909,27,0,0,0
20,20,20,0,0,20,20,1963,0,20,0,20,20,20,0,0,20,1963,20,1963,20,0,1963,20,20,0,0,0,1963,1963,29,0,0,0
30,30,30,0,0,30,30,1954,0,30,0,30,30,30,0,0,30,1954,30,1954,30,0,1954,30,30,0,0,0,1954,1954,1954,0,0,0
44,44,44,0,0,44,44,1934,0,44,0,44,44,44,0,0,44,1934,44,1934,44,0,1934,44,44,0,0,0,1934,1934,1934,0,0,0
28,28,28,0,0,28,28,2034,0,28,0,28,28,28,0,0,28,2034,28,2034,28,0,2034,28,28,0,21,0,2034,2034,2034,33,0,0
20,20,20,0,0,20,20,1952,0,20,0,20,20,20,0,0,20,1952,20,1952,20,0,1952,20,20,0,0,0,1952,1952,1952,36,0,0
0,0,0,0,0,0,0,2143,0,0,0,0,0,0,0,0,0,2143,0,2143,0,0,2143,0,0,0,31,0,2143,2143,2143,0,0,0
20,20,20,0,0,20,20,1893,0,20,0,20,20,20,0,0,20,1893,20,1893,20,0,1893,20,20,0,35,0,1893,1893,1893,0,0,0
37,37,37,0,0,37,37,1853,0,37,0,37,37,37,0,0,37,1853,37,1853,37,0,1853,37,37,0,20,0,1853,1853,1853,0,0,0
0,0,0,0,0,0,0,1660,0,0,0,0,0,0,0,0,0,1660,0,1660,0,0,1660,0,0,0,33,0,1660,1660,1660,16,0,0
24,24,24,0,0,24,24,1805,0,24,0,24,24,24,0,0,24,1805,24,1805,24,0,1805,24,24,0,20,0,1805,1805,1805,29,0,0
28,28,28,0,0,28,28,1603,0,28,0,28,28,28,0,0,28,1603,28,1603,28,0,1603,28,28,0,0,28,1603,1603,1603,51,0,0
0,0,0,0,0,0,0,1683,0,0,0,0,0,0,0,0,0,1683,0,1683,0,0,1683,0,0,0,0,1683,1683,1683,1683,0,0,0
31,31,31,0,0,31,31,1533,0,31,0,31,31,31,0,0,31,1533,31,1533,31,0,1533,31,31,0,23,1533,1533,1533,1533,39,0,0
28,28,28,0,0,28,28,1528,0,28,0,28,28,28,0,0,28,1528,28,1528,28,0,1528,28,28,0,0,1528,1528,1528,1528,25,0,0
0,0,0,0,0,0,0,1692,0,0,0,0,0,0,0,0,0,1692,0,1692,0,0,1692,0,0,0,20,1692,1692,1692,1692,41,0,0
38,38,38,0,0,38,38,1531,0,38,0,38,38,38,0,0,38,1531,38,1531,38,0,1531,38,38,0,0,1531,1531,1531,1531,44,0,0
0,0,0,0,0,0,0,1524,0,0,0,0,0,0,0,0,0,1524,0,1524,0,0,1524,0,0,0,0,1524,1524,1524,1524,20,0,0
0,0,0,0,0,0,0,1358,0,0,0,0,0,0,0,0,0,1358,0,1358,0,0,1358,0,0,0,0,1358,1358,1358,1358,54,0,0
0,0,0,0,0,0,0,1262,0,0,0,0,0,0,0,0,0,1262,0,1262,0,0,1262,0,0,0,21,1262,1262,1262,1262,0,0,0
0,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,0,1126,0,1126,0,0,1126,0,0,0,27,1126,1126,1126,1126,0,0,0
0,0,0,0,0,0,0,993,0,0,0,0,0,0,0,0,0,993,0,993,0,0,993,0,0,0,0,993,993,993,993,29,0,0
0,0,0,0,0,0,0,969,0,0,0,0,0,0,0,0,0,969,0,969,0,0,969,0,0,0,0,969,969,969,969,969,0,0
0,0,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,0,1050,0,1050,0,0,1050,0,0,0,0,1050,1050,1050,1050,1050,0,0
0,0,0,0,0,0,0,940,0,0,0,0,0,0,0,0,0,940,0,940,0,0,940,0,0,0,0,940,940,940,940,940,0,0
0,0,0,0,0,0,0,942,0,0,0,0,0,0,0,0,0,942,0,942,0,0,942,0,0,0,0,942,942,942,942,942,0,0
0,0,0,0,0,0,0,878,0,0,0,0,0,0,0,0,0,878,0,878,0,0,878,0,0,0,0,878,878,878,878,878,30,0
0,0,0,0,0,0,0,865,0,0,0,0,0,0,0,0,0,865,0,865,0,0,865,0,0,0,24,865,865,865,865,865,37,0
0,0,0,0,0,0,0,940,0,0,0,0,0,0,0,0,0,940,0,940,0,0,940,0,0,0,0,940,940,940,940,940,940,0
0,0,0,0,0,0,0,1017,0,0,0,0,0,0,0,0,0,1017,0,1017,0,0,1017,0,0,0,0,1017,1017,1017,1017,1017,1017,0
0,0,0,0,0,0,0,804,0,0,0,0,0,0,0,0,0,804,0,804,0,0,804,0,0,0,0,804,804,804,804,804,804,0
0,0,0,0,0,0,0,876,0,0,0,0,0,0,0,0,0,876,0,876,0,0,876,0,0,0,0,876,876,876,876,876,876,0
0,0,0,0,0,0,0,826,0,0,0,0,0,0,0,0,0,826,0,826,0,0,826,0,0,0,0,826,826,826,826,826,826,0
0,0,0,0,0,0,0,903,0,0,0,0,0,0,0,0,0,903,0,903,0,0,903,0,0,0,0,903,903,903,903,903,903,0
0,0,0,0,0,0,0,895,0,0,0,0,0,0,0,0,0,895,0,895,0,0,895,0,0,0,0,895,895,895,895,895,895,61
0,0,0,0,0,0,0,857,0,0,0,0,0,0,0,0,0,857,0,857,0,0,857,0,0,0,0,857,857,857,857,857,857,33
0,0,0,0,0,0,0,915,0,0,0,0,0,0,0,0,0,915,0,915,0,0,915,0,0,0,0,915,915,915,915,915,915,42
0,0,0,0,0,0,0,1035,0,0,0,0,0,0,0,0,0,1035,0,1035,0,0,1035,0,0,0,0,1035,1035,1035,1035,1035,1035,41
0,0,0,0,0,0,0,1024,0,0,0,0,0,0,0,0,0,1024,0,1024,0,0,1024,0,0,0,0,1024,1024,1024,1024,1024,1024,42
0,0,0,0,0,0,0,1016,0,0,0,0,0,0,0,0,0,1016,0,1016,0,0,1016,0,0,0,0,1016,1016,1016,1016,1016,1016,53
0,0,0,0,0,0,0,892,0,0,0,0,0,0,0,0,0,892,0,892,0,0,892,0,0,0,0,892,892,892,892,892,892,48
0,0,0,0,0,0,0,811,0,0,0,0,0,0,0,0,0,811,0,811,0,0,811,0,0,0,0,811,811,811,811,811,811,40
0,0,0,0,0,0,0,916,0,0,0,0,0,0,0,0,0,916,0,916,0,0,916,0,0,0,0,916,916,916,916,916,916,27
0,0,0,0,0,0,0,801,0,0,0,0,0,0,0,0,0,801,0,801,0,0,801,0,0,0,0,801,801,801,801,801,801,30
0,0,0,0,0,0,0,811,0,0,0,0,0,0,0,0,0,811,0,811,0,0,811,0,0,0,0,811,811,811,811,811,811,31
0,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,815,0,815,0,0,815,0,0,0,0,815,815,815,815,815,815,0
0,0,0,0,0,0,0,816,0,0,0,0,0,0,0,0,0,816,0,816,0,0,816,0,0,0,0,816,816,816,816,816,816,22
0,0,0,0,0,0,0,731,0,0,0,0,0,0,0,0,0,731,0,731,0,0,731,0,0,0,0,731,731,731,731,731,731,20
0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,730,0,730,0,0,730,0,0,0,0,730,730,730,730,730,730,0
0,0,0,0,0,0,0,757,0,0,0,0,0,0,0,0,0,757,0,757,0,0,757,0,0,0,0,757,757,757,757,757,757,0
0,0,0,0,0,0,0,713,0,0,0,0,0,0,0,0,0,713,0,713,0,0,713,0,0,0,0,713,713,713,713,713,713,16
0,0,0,0,0,0,0,882,0,0,0,0,0,0,0,0,0,882,0,882,0,0,882,0,0,0,0,882,882,882,882,882,882,882
0,0,0,0,0,0,0,756,0,0,0,0,0,0,0,0,0,756,0,756,0,0,756,0,0,0,0,756,756,756,756,756,756,756
0,0,0,0,0,0,0,689,0,0,0,0,0,0,0,0,0,689,0,689,0,0,689,0,0,0,0,689,689,689,689,689,689,689
0,0,0,0,0,0,0,749,0,0,0,0,0,0,0,0,0,749,0,749,0,0,749,0,0,0,0,749,749,749,749,749,749,749
0,0,0,0,0,0,0,673,0,0,0,0,0,0,0,0,0,673,0,673,0,0,673,0,0,0,0,673,673,673,673,673,673,673
0,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,0,681,0,681,0,0,681,0,0,0,0,681,681,681,681,681,681,681
0,0,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,577,0,577,0,0,577,0,0,0,0,577,577,577,577,577,577,577
