0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
118,237,27,237,27,0,0,0,0,27,237,27,0,27,0,118,237,118,118,27,237,72,84,237,84,27,237,118,0,72,84,0,314,118,118,314,118,314,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,200,21,200,21,0,0,0,0,21,200,21,0,21,0,79,200,79,79,21,200,51,96,200,96,21,200,79,0,51,96,0,342,79,79,342,79,342,342,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,210,0,210,0,0,0,0,0,0,210,0,0,0,0,88,210,88,88,0,210,43,85,210,85,0,210,88,0,43,85,0,269,88,88,269,88,269,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,180,0,180,0,21,0,21,21,0,180,0,21,0,21,74,180,74,74,0,180,60,128,180,128,0,180,74,0,60,128,21,271,74,74,271,74,271,271,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,173,0,173,0,40,0,40,40,0,173,0,40,0,40,90,173,90,90,0,173,81,126,173,126,0,173,90,0,81,126,40,222,90,90,222,90,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,164,0,164,0,58,0,58,58,0,164,0,58,0,58,62,164,62,62,0,164,58,121,164,121,0,164,62,0,58,121,58,188,62,62,188,62,188,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,160,0,160,0,72,0,72,72,0,160,0,72,0,72,115,160,115,115,0,160,70,94,160,94,0,160,115,0,70,94,72,147,115,115,147,115,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,146,0,146,0,66,0,66,66,0,146,0,66,0,66,96,146,96,96,0,146,77,86,146,86,0,146,96,0,77,86,66,133,96,96,133,96,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,119,0,119,0,114,0,114,114,0,119,0,114,0,114,39,119,39,39,0,119,41,105,119,105,0,119,39,0,41,105,114,93,39,39,93,39,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,145,21,145,21,95,0,95,95,21,145,21,95,21,95,65,145,65,65,21,145,45,138,145,138,21,145,65,0,45,138,95,115,65,65,115,65,115,115,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,129,0,129,0,92,0,92,92,0,129,0,92,0,92,72,129,72,72,0,129,29,107,129,107,0,129,72,0,29,107,92,96,72,72,96,72,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,133,0,133,0,108,0,108,108,0,133,0,108,0,108,89,133,89,89,0,133,25,120,133,120,0,133,89,0,25,120,108,82,89,89,82,89,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,74,0,74,0,106,0,106,106,0,74,0,106,0,106,63,74,63,63,0,74,39,138,74,138,0,74,63,0,39,138,106,54,63,63,54,63,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,76,0,76,0,89,0,89,89,0,76,0,89,0,89,41,76,41,41,0,76,0,152,76,152,0,76,41,0,0,152,89,60,41,41,60,41,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,77,0,77,0,72,0,72,72,0,77,0,72,0,72,29,77,29,29,0,77,34,187,77,187,0,77,29,0,34,187,72,44,29,29,44,29,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,79,0,79,0,50,0,50,50,0,79,0,50,0,50,79,79,79,79,0,79,37,131,79,131,0,79,79,0,37,131,50,44,79,79,44,79,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,64,0,64,0,36,0,36,36,0,64,0,36,0,36,113,64,113,113,0,64,41,110,64,110,0,64,113,0,41,110,36,66,113,113,66,113,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,50,0,50,0,39,0,39,39,0,50,0,39,0,39,73,50,73,73,0,50,41,95,50,95,0,50,73,0,41,95,39,95,73,73,95,73,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,79,0,79,0,25,0,25,25,0,79,0,25,0,25,61,79,61,61,0,79,40,94,79,94,0,79,61,0,40,94,25,120,61,61,120,61,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,31,0,31,0,0,0,0,0,0,31,0,0,0,0,45,31,45,45,0,31,26,93,31,93,0,31,45,0,26,93,0,102,45,45,102,45,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,39,0,39,0,0,0,0,0,0,39,0,0,0,0,37,39,37,37,0,39,29,100,39,100,0,39,37,0,29,100,0,74,37,37,74,37,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,46,21,46,21,0,0,0,0,21,46,21,0,21,0,25,46,25,25,21,46,20,128,46,128,21,46,25,0,20,128,0,70,25,25,70,25,70,70,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,71,0,71,0,0,0,0,0,0,71,0,0,0,0,20,71,20,20,0,71,0,136,71,136,0,71,20,0,0,136,0,72,20,20,72,20,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,28,0,28,0,0,0,0,0,0,28,0,0,0,0,27,28,27,27,0,28,0,139,28,139,0,28,27,0,0,139,0,72,27,27,72,27,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,22,26,22,0,0,0,0,22,26,22,0,22,0,0,26,0,0,22,26,0,135,26,135,22,26,0,0,0,135,0,91,0,0,91,0,91,91,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,183,24,183,24,0,0,0,0,24,183,24,0,24,0,24,183,24,24,24,183,0,93,183,93,24,183,24,0,0,93,0,84,24,24,84,24,84,84,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,177,28,177,28,0,0,0,0,28,177,28,0,28,0,46,177,46,46,28,177,0,84,177,84,28,177,46,0,0,84,0,63,46,46,63,46,63,63,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,158,20,158,20,0,0,0,0,20,158,20,0,20,0,74,158,74,74,20,158,0,86,158,86,20,158,74,0,0,86,0,60,74,74,60,74,60,60,20,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,142,0,142,0,0,0,0,0,0,142,0,0,0,0,51,142,51,51,0,142,0,78,142,78,0,142,51,0,0,78,0,83,51,51,83,51,83,83,0,51,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,96,0,96,0,0,0,0,0,0,96,0,0,0,0,56,96,56,56,0,96,0,84,96,84,0,96,56,0,0,84,0,108,56,56,108,56,108,108,0,56,28,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,110,0,110,0,0,0,0,0,0,110,0,0,0,0,77,110,77,77,0,110,0,103,110,103,0,110,77,0,0,103,0,106,77,77,106,77,106,106,0,77,26,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,158,0,158,0,0,0,0,0,0,158,0,0,0,0,94,158,94,94,0,158,0,126,158,126,0,158,94,0,0,126,0,103,94,94,103,94,103,103,0,94,25,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,165,0,165,0,0,0,0,0,0,165,0,0,0,0,98,165,98,98,0,165,0,136,165,136,0,165,98,0,0,136,0,135,98,98,135,98,135,135,0,98,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,92,0,92,0,0,0,0,0,0,92,0,0,0,0,80,92,80,80,0,92,0,125,92,125,0,92,80,0,0,125,0,104,80,80,104,80,104,104,0,80,21,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,76,0,76,0,0,0,0,0,0,76,0,0,0,0,78,76,78,78,0,76,0,139,76,139,0,76,78,0,0,139,0,133,78,78,133,78,133,133,0,78,76,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,167,0,167,0,0,0,0,0,0,167,0,0,0,0,82,167,82,82,0,167,0,150,167,150,0,167,82,0,0,150,0,102,82,82,102,82,102,102,0,82,167,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,175,0,175,0,0,0,0,0,0,175,0,0,0,0,94,175,94,94,0,175,0,177,175,177,0,175,94,0,0,177,0,75,94,94,75,94,75,75,0,94,175,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,203,0,203,0,0,0,0,0,0,203,0,0,0,0,69,203,69,69,0,203,0,190,203,190,0,203,69,0,0,190,0,37,69,69,37,69,37,37,0,69,203,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,145,0,145,0,0,0,0,0,0,145,0,0,0,0,51,145,51,51,0,145,0,179,145,179,0,145,51,0,0,179,0,23,51,51,23,51,23,23,0,51,145,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,146,0,146,0,0,0,0,0,0,146,0,0,0,0,22,146,22,22,0,146,0,144,146,144,0,146,22,0,0,144,0,30,22,22,30,22,30,30,0,22,146,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,133,0,133,0,0,0,0,0,0,133,0,0,0,0,23,133,23,23,0,133,0,312,133,312,0,133,23,0,0,312,0,20,23,23,20,23,20,20,0,23,133,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,109,0,109,0,0,0,0,0,0,109,0,0,0,0,30,109,30,30,0,109,0,331,109,331,0,109,30,0,0,331,0,23,30,30,23,30,23,23,0,30,109,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,95,0,95,0,0,0,0,0,0,95,0,0,0,0,51,95,51,51,0,95,0,535,95,535,0,95,51,0,0,535,0,34,51,51,34,51,34,34,0,51,95,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,124,0,124,0,0,0,0,0,0,124,0,0,0,0,44,124,44,44,0,124,23,617,124,617,0,124,44,0,23,617,0,28,44,44,28,44,28,28,0,44,124,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,66,0,66,0,0,0,0,0,0,66,0,0,0,0,59,66,59,59,0,66,81,683,66,683,0,66,59,0,81,683,0,28,59,59,28,59,28,28,0,59,66,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,50,0,50,0,0,0,0,0,0,50,0,0,0,0,21,50,21,21,0,50,56,670,50,670,0,50,21,0,56,670,0,21,21,21,21,21,21,21,0,21,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,44,0,44,0,0,0,0,0,0,44,0,0,0,0,20,44,20,20,0,44,59,665,44,665,0,44,20,0,59,665,0,0,20,20,0,20,0,0,0,20,44,59,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,93,0,93,0,0,0,0,0,0,93,0,0,0,0,49,93,49,49,0,93,71,712,93,712,0,93,49,0,71,712,0,0,49,49,0,49,0,0,0,49,93,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,38,0,38,0,0,0,0,0,0,38,0,0,0,0,51,38,51,51,0,38,56,522,38,522,0,38,51,0,56,522,0,0,51,51,0,51,0,0,0,51,38,56,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,31,0,31,0,0,0,0,0,0,31,0,0,0,0,46,31,46,46,0,31,65,593,31,593,0,31,46,0,65,593,0,0,46,46,0,46,0,0,0,46,31,65,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,0,22,0,0,0,0,0,0,22,0,0,0,0,22,22,22,22,0,22,54,553,22,553,0,22,22,0,54,553,0,0,22,22,0,22,0,0,0,22,22,54,23,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,54,0,54,0,0,0,0,0,0,54,0,0,0,0,48,54,48,48,0,54,48,552,54,552,0,54,48,0,48,552,0,20,48,48,20,48,20,20,0,48,54,48,48,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,39,0,39,0,0,0,0,0,0,39,0,0,0,0,43,39,43,43,0,39,43,586,39,586,0,39,43,0,43,586,0,49,43,43,49,43,49,49,0,43,39,43,43,65,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,35,0,35,0,0,0,0,0,0,35,0,0,0,0,39,35,39,39,0,35,39,593,35,593,0,35,39,0,39,593,0,47,39,39,47,39,47,47,0,39,35,39,39,47,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,21,0,21,0,0,0,0,0,0,21,0,0,0,0,38,21,38,38,0,21,38,627,21,627,0,21,38,0,38,627,0,627,38,38,627,38,627,627,0,38,21,38,38,46,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,647,0,647,0,0,0,0,0,0,647,0,0,0,0,65,647,65,65,0,647,65,647,647,647,0,647,65,0,65,647,0,647,65,65,647,65,647,647,0,65,647,65,65,50,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,799,0,799,0,20,0,20,20,0,799,0,20,0,20,41,799,41,41,0,799,41,799,799,799,0,799,41,0,41,799,20,799,41,41,799,41,799,799,0,41,799,41,41,33,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,763,0,763,0,21,0,21,21,0,763,0,21,0,21,26,763,26,26,0,763,26,763,763,763,0,763,26,0,26,763,21,763,26,26,763,26,763,763,0,26,763,26,26,35,26,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0
34,777,0,777,0,0,0,0,0,0,777,0,0,0,0,34,777,34,34,0,777,34,777,777,777,0,777,34,0,34,777,0,777,34,34,777,34,777,777,0,34,777,34,34,36,34,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0
50,737,0,737,0,24,0,24,24,0,737,0,24,0,24,50,737,50,50,0,737,50,737,737,737,0,737,50,0,50,737,24,737,50,50,737,50,737,737,0,50,737,50,50,46,50,23,46,0,0,0,0,0,0,0,0,0,0,0,0,0
68,749,0,749,0,37,0,37,37,0,749,0,37,0,37,68,749,68,68,0,749,68,749,749,749,0,749,68,0,68,749,37,749,68,68,749,68,749,749,0,68,749,68,68,52,68,40,75,0,0,0,0,0,0,0,0,0,0,0,0,0
37,653,0,653,0,38,0,38,38,0,653,0,38,0,38,37,653,37,37,0,653,37,653,653,653,0,653,37,0,37,653,38,653,37,37,653,37,653,653,0,37,653,37,37,36,37,23,91,0,0,0,0,0,0,0,0,0,0,0,0,0
53,687,0,687,0,41,0,41,41,0,687,0,41,0,41,53,687,53,53,0,687,53,687,687,687,0,687,53,0,53,687,41,687,53,53,687,53,687,687,0,53,687,53,53,21,53,22,144,0,0,0,0,0,0,0,0,0,0,0,0,0
23,644,0,644,0,59,0,59,59,0,644,0,59,0,59,23,644,23,23,0,644,23,644,644,644,0,644,23,0,23,644,59,644,23,23,644,23,644,644,0,23,644,23,23,39,23,38,166,0,0,0,0,0,0,0,0,0,0,0,0,0
22,592,0,592,0,69,0,69,69,0,592,0,69,0,69,22,592,22,22,0,592,22,592,592,592,0,592,22,0,22,592,69,592,22,22,592,22,592,592,0,22,592,22,22,74,22,29,183,22,0,0,0,0,0,0,0,0,0,0,0,0
41,626,0,626,0,63,0,63,63,0,626,0,63,0,63,41,626,41,41,0,626,41,626,626,626,0,626,41,0,41,626,63,626,41,41,626,41,626,626,0,41,626,41,41,98,41,32,143,22,0,0,0,0,0,0,0,0,0,0,0,0
35,585,0,585,0,57,0,57,57,0,585,0,57,0,57,35,585,35,35,0,585,35,585,585,585,0,585,35,0,35,585,57,585,35,35,585,35,585,585,0,35,585,35,35,113,35,35,141,0,0,0,0,0,0,0,0,0,0,0,0,0
67,534,0,534,0,57,0,57,57,0,534,0,57,0,57,67,534,67,67,0,534,67,534,534,534,0,534,67,0,67,534,57,534,67,67,534,67,534,534,0,67,534,67,67,105,67,67,163,20,0,0,0,0,0,0,0,0,0,0,0,0
36,637,0,637,0,46,0,46,46,0,637,0,46,0,46,36,637,36,36,0,637,36,637,637,637,0,637,36,0,36,637,46,637,36,36,637,36,637,637,0,36,637,36,36,116,36,36,160,0,0,0,0,0,0,0,0,0,0,0,0,0
32,574,0,574,0,38,0,38,38,0,574,0,38,0,38,32,574,32,32,0,574,32,574,574,574,0,574,32,0,32,574,38,574,32,32,574,32,574,574,0,32,574,32,32,90,32,32,150,0,0,0,0,0,0,0,0,0,0,0,0,0
48,472,0,472,0,55,0,55,55,0,472,0,55,0,55,48,472,48,48,0,472,48,472,472,472,0,472,48,0,48,472,55,472,48,48,472,48,472,472,0,48,472,48,48,88,48,48,164,0,0,0,0,0,0,0,0,0,0,0,0,0
62,449,0,449,0,28,0,28,28,0,449,0,28,0,28,62,449,62,62,0,449,62,449,449,449,0,449,62,0,62,449,28,449,62,62,449,62,449,449,0,62,449,62,62,79,62,62,121,0,0,0,0,0,0,0,0,0,0,0,0,0
48,405,0,405,0,43,0,43,43,0,405,0,43,0,43,48,405,48,48,0,405,48,405,405,405,0,405,48,0,48,405,43,405,48,48,405,48,405,405,0,48,405,48,48,83,48,48,121,32,22,0,0,0,0,0,0,0,0,0,0,0
22,313,0,313,0,23,0,23,23,0,313,0,23,0,23,22,313,22,22,0,313,22,313,313,313,0,313,22,0,22,313,23,313,22,22,313,22,313,313,0,22,313,22,22,71,22,22,116,27,0,0,0,0,0,0,0,0,0,0,0,0
40,344,0,344,0,29,0,29,29,0,344,0,29,0,29,40,344,40,40,0,344,40,344,344,344,0,344,40,0,40,344,29,344,40,40,344,40,344,344,0,40,344,40,40,82,40,40,105,32,23,0,0,0,0,0,0,0,0,0,0,0
32,289,0,289,0,36,0,36,36,0,289,0,36,0,36,32,289,32,32,0,289,32,289,289,289,0,289,32,0,32,289,36,289,32,32,289,32,289,289,0,32,289,32,32,52,32,32,80,26,29,0,0,0,0,0,0,0,0,0,0,0
28,239,0,239,0,39,0,39,39,0,239,0,39,0,39,28,239,28,28,0,239,28,239,239,239,0,239,28,0,28,239,39,239,28,28,239,28,239,239,0,28,239,28,28,35,28,28,97,0,0,0,0,0,0,0,0,0,0,0,0,0
0,188,0,188,0,0,0,0,0,0,188,0,0,0,0,0,188,0,0,0,188,0,188,188,188,0,188,0,0,0,188,0,188,0,0,188,0,188,188,0,0,188,0,0,66,0,0,91,0,24,0,0,0,0,0,0,0,0,0,0,0
32,168,0,168,0,0,0,0,0,0,168,0,0,0,0,32,168,32,32,0,168,32,168,168,168,0,168,32,0,32,168,0,168,32,32,168,32,168,168,0,32,168,32,32,74,32,32,93,0,0,0,0,0,0,0,0,0,0,0,0,0
26,129,0,129,0,33,0,33,33,0,129,0,33,0,33,26,129,26,26,0,129,26,129,129,129,0,129,26,0,26,129,33,129,26,26,129,26,129,129,0,26,129,26,26,72,26,26,66,0,0,0,0,0,0,0,0,0,0,0,0,0
37,126,0,126,0,0,0,0,0,0,126,0,0,0,0,37,126,37,37,0,126,37,126,126,126,0,126,37,0,37,126,0,126,37,37,126,37,126,126,0,37,126,37,37,94,37,37,46,0,0,0,0,0,0,0,0,0,0,0,0,0
101,106,0,106,0,21,0,21,21,0,106,0,21,0,21,101,106,101,101,0,106,101,106,106,106,0,106,101,0,101,106,21,106,101,101,106,101,106,106,0,101,106,101,101,92,101,101,60,0,0,0,0,0,0,0,0,0,0,0,0,0
106,105,0,105,0,0,0,0,0,0,105,0,0,0,0,106,105,106,106,0,105,106,105,105,105,0,105,106,0,106,105,0,105,106,106,105,106,105,105,0,106,105,106,106,90,106,106,86,0,0,0,0,0,0,0,0,0,0,0,0,0
94,91,0,91,0,0,0,0,0,0,91,0,0,0,0,94,91,94,94,0,91,94,91,91,91,0,91,94,0,94,91,0,91,94,94,91,94,91,91,0,94,91,94,94,91,94,94,114,0,0,0,0,0,0,0,0,0,0,0,0,0
99,83,0,83,0,21,0,21,21,0,83,0,21,0,21,99,83,99,99,0,83,99,83,83,83,0,83,99,0,99,83,21,83,99,99,83,99,83,83,0,99,83,99,99,91,99,99,116,0,22,0,0,0,0,0,0,0,0,0,0,0
52,89,0,89,0,0,0,0,0,0,89,0,0,0,0,52,89,52,52,0,89,52,89,89,89,0,89,52,0,52,89,0,89,52,52,89,52,89,89,0,52,89,52,52,99,52,52,80,0,0,0,0,0,0,0,0,0,0,0,0,0
35,63,0,63,0,0,0,0,0,0,63,0,0,0,0,35,63,35,35,0,63,35,63,63,63,0,63,35,0,35,63,0,63,35,35,63,35,63,63,0,35,63,35,35,79,35,35,97,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,0,38,0,35,0,35,35,0,38,0,35,0,35,0,38,0,0,0,38,0,38,38,38,0,38,0,0,0,38,35,38,0,0,38,0,38,38,0,0,38,0,0,102,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
37,41,0,41,0,0,0,0,0,0,41,0,0,0,0,37,41,37,37,0,41,37,41,41,41,0,41,37,0,37,41,0,41,37,37,41,37,41,41,0,37,41,37,37,91,37,37,73,0,0,0,0,0,0,0,0,0,0,0,0,0
86,35,0,35,0,26,0,26,26,0,35,0,26,0,26,86,35,86,86,0,35,86,35,35,35,0,35,86,0,86,35,26,35,86,86,35,86,35,35,0,86,35,86,86,91,86,86,81,0,0,0,0,0,0,0,0,0,0,0,0,0
130,77,0,77,0,0,0,0,0,0,77,0,0,0,0,130,77,130,130,0,77,130,77,77,77,0,77,130,0,130,77,0,77,130,130,77,130,77,77,0,130,77,130,130,59,130,130,72,0,0,0,0,0,0,0,0,0,0,0,0,0
146,68,0,68,0,33,0,33,33,0,68,0,33,0,33,146,68,146,146,0,68,146,68,68,68,0,68,146,0,146,68,33,68,146,146,68,146,68,68,0,146,68,146,146,65,146,146,78,0,0,0,0,0,0,0,0,0,0,0,0,0
92,95,0,95,0,38,0,38,38,0,95,0,38,0,38,92,95,92,92,0,95,92,95,95,95,0,95,92,0,92,95,38,95,92,92,95,92,95,95,0,92,95,92,92,80,92,92,52,0,0,0,0,0,0,0,0,0,0,0,0,0
64,105,0,105,0,32,0,32,32,0,105,0,32,0,32,64,105,64,64,0,105,64,105,105,105,0,105,64,0,64,105,32,105,64,64,105,64,105,105,0,64,105,64,64,72,64,64,28,0,0,0,0,0,0,0,0,0,0,0,0,0
102,105,0,105,0,21,0,21,21,0,105,0,21,0,21,102,105,102,102,0,105,102,105,105,105,0,105,102,0,102,105,21,105,102,102,105,102,105,105,0,102,105,102,102,73,102,102,22,21,0,65,0,0,0,0,0,0,0,0,0,0
67,98,0,98,0,41,0,41,41,0,98,0,41,0,41,67,98,67,67,0,98,67,98,98,98,0,98,67,0,67,98,41,98,67,67,98,67,98,98,0,67,98,67,67,70,67,67,24,0,0,81,0,0,0,0,0,0,0,0,0,0
44,125,0,125,0,29,0,29,29,0,125,0,29,0,29,44,125,44,44,0,125,44,125,125,125,0,125,44,0,44,125,29,125,44,44,125,44,125,125,0,44,125,44,44,76,44,44,20,0,0,59,0,0,0,0,0,0,0,0,0,0
61,154,0,154,0,25,0,25,25,0,154,0,25,0,25,61,154,61,61,0,154,61,154,154,154,0,154,61,0,61,154,25,154,61,61,154,61,154,154,0,61,154,61,61,33,61,61,0,0,0,20,0,0,0,0,0,0,0,0,0,0
50,108,0,108,0,38,0,38,38,0,108,0,38,0,38,50,108,50,50,0,108,50,108,108,108,0,108,50,0,50,108,38,108,50,50,108,50,108,108,0,50,108,50,50,33,50,50,0,0,0,28,0,0,0,0,0,0,0,0,0,0
44,113,0,113,0,29,0,29,29,0,113,0,29,0,29,44,113,44,44,0,113,44,113,113,113,0,113,44,0,44,113,29,113,44,44,113,44,113,113,0,44,113,44,44,20,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,74,0,74,0,51,0,51,51,0,74,0,51,0,51,0,74,0,0,0,74,0,74,74,74,0,74,0,0,0,74,51,74,0,0,74,0,74,74,0,0,74,0,0,23,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
39,55,0,55,0,62,0,62,62,0,55,0,62,0,62,39,55,39,39,0,55,39,55,55,55,0,55,39,0,39,55,62,55,39,39,55,39,55,55,0,39,55,39,39,23,39,39,40,21,26,52,0,0,0,0,0,0,0,0,0,0
93,45,0,45,0,66,0,66,66,0,45,0,66,0,66,93,45,93,93,0,45,93,45,45,45,0,45,93,0,93,45,66,45,93,93,45,93,45,45,0,93,45,93,93,23,93,93,21,23,23,82,28,0,0,0,0,0,0,0,0,0
163,35,0,35,0,113,0,113,113,0,35,0,113,0,113,163,35,163,163,0,35,163,35,35,35,0,35,163,0,163,35,113,35,163,163,35,163,35,35,0,163,35,163,163,26,163,163,26,0,0,72,21,0,0,0,0,0,0,0,0,0
174,33,0,33,0,124,0,124,124,0,33,0,124,0,124,174,33,174,174,0,33,174,33,33,33,0,33,174,0,174,33,124,33,174,174,33,174,33,33,0,174,33,174,174,63,174,174,31,0,0,42,28,0,0,0,0,0,0,0,0,0
131,49,0,49,0,105,0,105,105,0,49,0,105,0,105,131,49,131,131,0,49,131,49,49,49,0,49,131,0,131,49,105,49,131,131,49,131,49,49,0,131,49,131,131,72,131,131,45,20,0,35,23,0,0,0,0,0,0,0,0,0
88,49,0,49,0,80,0,80,80,0,49,0,80,0,80,88,49,88,88,0,49,88,49,49,49,0,49,88,0,88,49,80,49,88,88,49,88,49,49,0,88,49,88,88,25,88,88,27,22,21,0,0,0,0,0,0,0,0,0,0,0
120,34,0,34,0,104,0,104,104,0,34,0,104,0,104,120,34,120,120,0,34,120,34,34,34,0,34,120,0,120,34,104,34,120,120,34,120,34,34,0,120,34,120,120,35,120,120,25,0,0,0,20,0,0,0,0,0,0,0,0,0
165,42,0,42,0,127,0,127,127,0,42,0,127,0,127,165,42,165,165,0,42,165,42,42,42,0,42,165,0,165,42,127,42,165,165,42,165,42,42,0,165,42,165,165,42,165,165,27,0,0,0,0,0,0,0,0,0,0,0,0,0
149,23,0,23,0,104,0,104,104,0,23,0,104,0,104,149,23,149,149,0,23,149,23,23,23,0,23,149,0,149,23,104,23,149,149,23,149,23,23,0,149,23,149,149,23,149,149,36,0,0,0,0,0,0,0,0,0,0,0,0,0
97,23,0,23,0,101,0,101,101,0,23,0,101,0,101,97,23,97,97,0,23,97,23,23,23,0,23,97,0,97,23,101,23,97,97,23,97,23,23,0,97,23,97,97,23,97,97,23,21,0,0,24,0,0,0,0,0,0,0,0,0
139,21,0,21,0,96,0,96,96,0,21,0,96,0,96,139,21,139,139,0,21,139,21,21,21,0,21,139,0,139,21,96,21,139,139,21,139,21,21,0,139,21,139,139,21,139,139,21,139,0,0,26,26,0,0,0,0,0,0,0,0
107,0,0,0,0,72,0,72,72,0,0,0,72,0,72,107,0,107,107,0,0,107,0,0,0,0,0,107,0,107,0,72,0,107,107,0,107,0,0,0,107,0,107,107,0,107,107,33,107,0,0,33,0,0,0,0,0,0,0,0,0
