,Unnamed: 0,Coordinate,Scale_KM,TOT_dense,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time,radar_ID,radar_Coor,max_SHI,nonneg_90_SHI,time_SHI,coor_SHI,valid_size_SHI,invalid_size_SHI,valid_range_SHI,datetime
105,16,"[150.91290941717799, -34.24352182822087]",5.698,1.598,155.0,8.0,336.529,83.409,Jump_4,6.40932,08:14:00,3,"[150.8751, -34.2624]","['NaN', 'NaN', 'NaN', 12.375, 'NaN', 14.875, 'NaN', 'NaN', 'NaN', 'NaN']","['NaN', 'NaN', 'NaN', 12.3, 'NaN', 14.775, 'NaN', 'NaN', 'NaN', 'NaN']","['08:15:00', '08:20:00', '08:25:00', '08:30:00', '08:35:00', '08:40:00', '08:45:00', '08:50:00', '08:55:00', '09:00:00']","['NaN', 'NaN', 'NaN', [-33.75763, 151.40515], 'NaN', [-33.79413, 151.26465], 'NaN', 'NaN', 'NaN', 'NaN']",10212.0,-21.0,0.1127,2021-12-25 08:14:00
106,17,"[150.91290941717799, -34.24352182822087]",5.698,1.598,155.0,8.0,336.529,83.409,Jump_5,6.40932,08:14:00,3,"[150.8751, -34.2624]","['NaN', 'NaN', 'NaN', 12.375, 'NaN', 14.875, 'NaN', 'NaN', 'NaN', 'NaN']","['NaN', 'NaN', 'NaN', 12.3, 'NaN', 14.775, 'NaN', 'NaN', 'NaN', 'NaN']","['08:15:00', '08:20:00', '08:25:00', '08:30:00', '08:35:00', '08:40:00', '08:45:00', '08:50:00', '08:55:00', '09:00:00']","['NaN', 'NaN', 'NaN', [-33.75763, 151.40515], 'NaN', [-33.79413, 151.26465], 'NaN', 'NaN', 'NaN', 'NaN']",10212.0,-21.0,0.1127,2021-12-25 08:14:00
107,18,"[150.91290941717799, -34.24352182822087]",5.698,1.598,155.0,8.0,336.529,83.409,Jump_5,6.40932,08:14:00,3,"[150.8751, -34.2624]","['NaN', 'NaN', 'NaN', 12.375, 'NaN', 14.875, 'NaN', 'NaN', 'NaN', 'NaN']","['NaN', 'NaN', 'NaN', 12.3, 'NaN', 14.775, 'NaN', 'NaN', 'NaN', 'NaN']","['08:15:00', '08:20:00', '08:25:00', '08:30:00', '08:35:00', '08:40:00', '08:45:00', '08:50:00', '08:55:00', '09:00:00']","['NaN', 'NaN', 'NaN', [-33.75763, 151.40515], 'NaN', [-33.79413, 151.26465], 'NaN', 'NaN', 'NaN', 'NaN']",10212.0,-21.0,0.1127,2021-12-25 08:14:00
108,19,"[150.91290941717799, -34.24352182822087]",5.698,1.598,155.0,8.0,336.529,83.409,Jump_11,6.40932,08:14:00,3,"[150.8751, -34.2624]","['NaN', 'NaN', 'NaN', 12.375, 'NaN', 14.875, 'NaN', 'NaN', 'NaN', 'NaN']","['NaN', 'NaN', 'NaN', 12.3, 'NaN', 14.775, 'NaN', 'NaN', 'NaN', 'NaN']","['08:15:00', '08:20:00', '08:25:00', '08:30:00', '08:35:00', '08:40:00', '08:45:00', '08:50:00', '08:55:00', '09:00:00']","['NaN', 'NaN', 'NaN', [-33.75763, 151.40515], 'NaN', [-33.79413, 151.26465], 'NaN', 'NaN', 'NaN', 'NaN']",10212.0,-21.0,0.1127,2021-12-25 08:14:00
109,20,"[150.91290941717799, -34.24352182822087]",5.698,1.598,155.0,8.0,336.529,83.409,Jump_7,6.40932,08:14:00,3,"[150.8751, -34.2624]","['NaN', 'NaN', 'NaN', 12.375, 'NaN', 14.875, 'NaN', 'NaN', 'NaN', 'NaN']","['NaN', 'NaN', 'NaN', 12.3, 'NaN', 14.775, 'NaN', 'NaN', 'NaN', 'NaN']","['08:15:00', '08:20:00', '08:25:00', '08:30:00', '08:35:00', '08:40:00', '08:45:00', '08:50:00', '08:55:00', '09:00:00']","['NaN', 'NaN', 'NaN', [-33.75763, 151.40515], 'NaN', [-33.79413, 151.26465], 'NaN', 'NaN', 'NaN', 'NaN']",10212.0,-21.0,0.1127,2021-12-25 08:14:00
110,21,"[150.91290941717799, -34.24352182822087]",5.698,1.598,155.0,8.0,336.529,83.409,Jump_7,6.40932,08:14:00,3,"[150.8751, -34.2624]","['NaN', 'NaN', 'NaN', 12.375, 'NaN', 14.875, 'NaN', 'NaN', 'NaN', 'NaN']","['NaN', 'NaN', 'NaN', 12.3, 'NaN', 14.775, 'NaN', 'NaN', 'NaN', 'NaN']","['08:15:00', '08:20:00', '08:25:00', '08:30:00', '08:35:00', '08:40:00', '08:45:00', '08:50:00', '08:55:00', '09:00:00']","['NaN', 'NaN', 'NaN', [-33.75763, 151.40515], 'NaN', [-33.79413, 151.26465], 'NaN', 'NaN', 'NaN', 'NaN']",10212.0,-21.0,0.1127,2021-12-25 08:14:00
111,24,"[147.84810242207783, -26.076562928571423]",15.184,0.213,152.0,2.0,766.838,31.038,Jump_5,3.62188,06:54:00,67,"[147.3492, -26.44]","[19.25, 25.3125, 22.625, 14.25, 10.625, 13.375, 'NaN', 'NaN', 14.875, 22.9375]","[19.05, 22.775, 21.7812, 13.9375, 10.625, 13.15, 'NaN', 'NaN', 14.525, 22.5875]","['06:55:00', '07:00:00', '07:05:00', '07:10:00', '07:15:00', '07:20:00', '07:25:00', '07:30:00', '07:35:00', '07:40:00']","[[-26.044006, 147.64948], [-26.034668, 147.7796], [-26.016724, 147.76953], [-25.998718, 147.75946], [-25.980774, 147.7594], [-25.998169, 147.9295], 'NaN', 'NaN', [-26.265686, 148.34204], [-26.247864, 148.32184]]",11141.0,-152.0,0.123,2021-12-25 06:54:00
112,26,"[150.91290941717799, -34.24352182822087]",5.698,1.598,155.0,8.0,336.529,83.409,Jump_4,6.40932,08:14:00,3,"[150.8751, -34.2624]","['NaN', 'NaN', 'NaN', 12.375, 'NaN', 14.875, 'NaN', 'NaN', 'NaN', 'NaN']","['NaN', 'NaN', 'NaN', 12.3, 'NaN', 14.775, 'NaN', 'NaN', 'NaN', 'NaN']","['08:15:00', '08:20:00', '08:25:00', '08:30:00', '08:35:00', '08:40:00', '08:45:00', '08:50:00', '08:55:00', '09:00:00']","['NaN', 'NaN', 'NaN', [-33.75763, 151.40515], 'NaN', [-33.79413, 151.26465], 'NaN', 'NaN', 'NaN', 'NaN']",10212.0,-21.0,0.1127,2021-12-25 08:14:00
113,27,"[150.91290941717799, -34.24352182822087]",5.698,1.598,155.0,8.0,336.529,83.409,Jump_3,6.40932,08:14:00,3,"[150.8751, -34.2624]","['NaN', 'NaN', 'NaN', 12.375, 'NaN', 14.875, 'NaN', 'NaN', 'NaN', 'NaN']","['NaN', 'NaN', 'NaN', 12.3, 'NaN', 14.775, 'NaN', 'NaN', 'NaN', 'NaN']","['08:15:00', '08:20:00', '08:25:00', '08:30:00', '08:35:00', '08:40:00', '08:45:00', '08:50:00', '08:55:00', '09:00:00']","['NaN', 'NaN', 'NaN', [-33.75763, 151.40515], 'NaN', [-33.79413, 151.26465], 'NaN', 'NaN', 'NaN', 'NaN']",10212.0,-21.0,0.1127,2021-12-25 08:14:00
114,9,"[147.7777513773585, -26.25426205660377]",7.756,0.28,44.0,9.0,224.206,220.008,Jump_11,3.92904,09:08:00,67,"[147.3492, -26.44]","[15.0625, 'NaN', 14.5, 21.3125, 26.125, 16.875, 10.25, 'NaN', 15.9375, 15.25]","[13.9562, 'NaN', 13.925, 20.975, 22.925, 15.3375, 10.25, 'NaN', 15.4875, 14.5]","['09:10:00', '09:15:00', '09:20:00', '09:25:00', '09:30:00', '09:35:00', '09:40:00', '09:45:00', '09:50:00', '09:55:00']","[[-26.196594, 147.76013], 'NaN', [-26.133423, 147.83002], [-26.115356, 147.84998], [-26.09729, 147.86993], [-26.088196, 147.89996], [-26.07013, 147.92987], 'NaN', [-26.016052, 147.95966], [-26.006958, 147.97961]]",11143.0,-154.0,0.123,2021-11-04 09:08:00
115,10,"[147.781988925, -26.383469612499987]",26.387,0.037,77.0,3.0,299.152,130.039,Jump_12,3.19562,09:22:00,67,"[147.3492, -26.44]","[21.3125, 26.125, 16.875, 10.25, 'NaN', 15.9375, 15.25, 12.625, 'NaN', 'NaN']","[20.975, 22.925, 15.3375, 10.25, 'NaN', 15.4875, 14.5, 12.4938, 'NaN', 'NaN']","['09:25:00', '09:30:00', '09:35:00', '09:40:00', '09:45:00', '09:50:00', '09:55:00', '10:00:00', '10:05:00', '10:10:00']","[[-26.115356, 147.84998], [-26.09729, 147.86993], [-26.088196, 147.89996], [-26.07013, 147.92987], 'NaN', [-26.016052, 147.95966], [-26.006958, 147.97961], [-25.997864, 147.99957], 'NaN', 'NaN']",11033.0,-44.0,0.1218,2021-11-04 09:22:00
116,11,"[147.84659454444449, -26.249868111111113]",25.81,0.043,78.0,12.0,449.339,178.454,Jump_13,2.90292,09:42:00,67,"[147.3492, -26.44]","['NaN', 15.9375, 15.25, 12.625, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['NaN', 15.4875, 14.5, 12.4938, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['09:45:00', '09:50:00', '09:55:00', '10:00:00', '10:05:00', '10:10:00', '10:15:00', '10:20:00', '10:25:00', '10:30:00']","['NaN', [-26.016052, 147.95966], [-26.006958, 147.97961], [-25.997864, 147.99957], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",11100.0,-111.0,0.1225,2021-11-04 09:42:00
117,12,"[147.84659454444449, -26.249868111111113]",25.81,0.043,78.0,12.0,449.339,178.454,Jump_11,2.90292,09:42:00,67,"[147.3492, -26.44]","['NaN', 15.9375, 15.25, 12.625, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['NaN', 15.4875, 14.5, 12.4938, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['09:45:00', '09:50:00', '09:55:00', '10:00:00', '10:05:00', '10:10:00', '10:15:00', '10:20:00', '10:25:00', '10:30:00']","['NaN', [-26.016052, 147.95966], [-26.006958, 147.97961], [-25.997864, 147.99957], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",11100.0,-111.0,0.1225,2021-11-04 09:42:00
118,13,"[147.84659454444449, -26.249868111111113]",25.81,0.043,78.0,12.0,449.339,178.454,Jump_3,2.90292,09:42:00,67,"[147.3492, -26.44]","['NaN', 15.9375, 15.25, 12.625, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['NaN', 15.4875, 14.5, 12.4938, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['09:45:00', '09:50:00', '09:55:00', '10:00:00', '10:05:00', '10:10:00', '10:15:00', '10:20:00', '10:25:00', '10:30:00']","['NaN', [-26.016052, 147.95966], [-26.006958, 147.97961], [-25.997864, 147.99957], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",11100.0,-111.0,0.1225,2021-11-04 09:42:00
119,32,"[151.21954467105274, -34.33131462500001]",4.878,2.033,139.0,13.0,553.334,259.429,Jump_2,2.9708,09:32:00,54,"[151.2263, -34.0148]","[11.5, 13.9375, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[11.4938, 13.85, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['09:35:00', '09:40:00', '09:45:00', '09:50:00', '09:55:00', '10:00:00', '10:05:00', '10:10:00', '10:15:00', '10:20:00']","[[-34.338562, 151.20453], [-34.338562, 151.18274], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10212.0,35.0,0.1127,2021-03-12 09:32:00
120,33,"[151.17209748000008, -34.35239326]",5.937,0.452,45.0,5.0,141.235,90.943,Jump_3,3.56348,09:58:00,3,"[150.8751, -34.2624]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 24.375, 20.375]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 21.15, 18.7812]","['10:00:00', '10:05:00', '10:10:00', '10:15:00', '10:20:00', '10:25:00', '10:30:00', '10:35:00', '10:40:00', '10:45:00']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', [-34.315063, 151.44128], [-34.33307, 151.43054]]",10178.0,13.0,0.1123,2021-03-12 09:58:00
121,34,"[151.4907806987952, -34.273374614457836]",3.111,2.729,80.0,3.0,266.877,80.278,Jump_4,3.30431,10:28:00,54,"[151.2263, -34.0148]","['NaN', 'NaN', 17.9375, 15.125, 12.9375, 18.75, 21.0625, 'NaN', 11.625, 10.9375]","['NaN', 'NaN', 17.825, 15.0312, 12.9375, 18.0938, 20.4875, 'NaN', 11.625, 10.8438]","['10:30:00', '10:35:00', '10:40:00', '10:45:00', '10:50:00', '10:55:00', '11:00:00', '11:05:00', '11:10:00', '11:15:00']","['NaN', 'NaN', [-34.3114, 151.43317], [-34.329407, 151.43323], [-34.329407, 151.4223], [-34.356445, 151.40057], [-34.365417, 151.38971], 'NaN', [-34.27533, 151.48749], [-34.27527, 151.50928]]",10189.0,58.0,0.1125,2021-03-12 10:28:00
122,35,"[151.459681, -34.29211027559054]",4.944,1.654,127.0,0.0,367.722,0.0,Jump_5,2.86192,10:44:00,54,"[151.2263, -34.0148]","[15.125, 12.9375, 18.75, 21.0625, 'NaN', 11.625, 10.9375, 11.4375, 15.4375, 'NaN']","[15.0312, 12.9375, 18.0938, 20.4875, 'NaN', 11.625, 10.8438, 11.4062, 15.1375, 'NaN']","['10:45:00', '10:50:00', '10:55:00', '11:00:00', '11:05:00', '11:10:00', '11:15:00', '11:20:00', '11:25:00', '11:30:00']","[[-34.329407, 151.43323], [-34.329407, 151.4223], [-34.356445, 151.40057], [-34.365417, 151.38971], 'NaN', [-34.27533, 151.48749], [-34.27527, 151.50928], [-34.266296, 151.50922], [-34.2843, 151.49841], 'NaN']",10208.0,39.0,0.1127,2021-03-12 10:44:00
123,36,"[151.45531232075479, -34.29376973584905]",9.504,0.56,158.0,1.0,492.312,4.962,Jump_6,2.03275,11:00:00,54,"[151.2263, -34.0148]","[21.0625, 'NaN', 11.625, 10.9375, 11.4375, 15.4375, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[20.4875, 'NaN', 11.625, 10.8438, 11.4062, 15.1375, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['11:00:00', '11:05:00', '11:10:00', '11:15:00', '11:20:00', '11:25:00', '11:30:00', '11:35:00', '11:40:00', '11:45:00', '11:50:00']","[[-34.365417, 151.38971], 'NaN', [-34.27533, 151.48749], [-34.27527, 151.50928], [-34.266296, 151.50922], [-34.2843, 151.49841], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10168.0,79.0,0.1122,2021-03-12 11:00:00
124,38,"[151.21954467105274, -34.33131462500001]",4.878,2.033,139.0,13.0,553.334,259.429,Jump_3,2.9708,09:32:00,54,"[151.2263, -34.0148]","[11.5, 13.9375, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[11.4938, 13.85, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['09:35:00', '09:40:00', '09:45:00', '09:50:00', '09:55:00', '10:00:00', '10:05:00', '10:10:00', '10:15:00', '10:20:00']","[[-34.338562, 151.20453], [-34.338562, 151.18274], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10212.0,35.0,0.1127,2021-03-12 09:32:00
125,39,"[151.17209748000008, -34.35239326]",5.937,0.452,45.0,5.0,141.235,90.943,Jump_4,3.56348,09:58:00,3,"[150.8751, -34.2624]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 24.375, 20.375]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 21.15, 18.7812]","['10:00:00', '10:05:00', '10:10:00', '10:15:00', '10:20:00', '10:25:00', '10:30:00', '10:35:00', '10:40:00', '10:45:00']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', [-34.315063, 151.44128], [-34.33307, 151.43054]]",10178.0,13.0,0.1123,2021-03-12 09:58:00
126,40,"[151.4907806987952, -34.273374614457836]",3.111,2.729,80.0,3.0,266.877,80.278,Jump_5,3.30431,10:28:00,54,"[151.2263, -34.0148]","['NaN', 'NaN', 17.9375, 15.125, 12.9375, 18.75, 21.0625, 'NaN', 11.625, 10.9375]","['NaN', 'NaN', 17.825, 15.0312, 12.9375, 18.0938, 20.4875, 'NaN', 11.625, 10.8438]","['10:30:00', '10:35:00', '10:40:00', '10:45:00', '10:50:00', '10:55:00', '11:00:00', '11:05:00', '11:10:00', '11:15:00']","['NaN', 'NaN', [-34.3114, 151.43317], [-34.329407, 151.43323], [-34.329407, 151.4223], [-34.356445, 151.40057], [-34.365417, 151.38971], 'NaN', [-34.27533, 151.48749], [-34.27527, 151.50928]]",10189.0,58.0,0.1125,2021-03-12 10:28:00
127,41,"[151.459681, -34.29211027559054]",4.944,1.654,127.0,0.0,367.722,0.0,Jump_6,2.86192,10:44:00,54,"[151.2263, -34.0148]","[15.125, 12.9375, 18.75, 21.0625, 'NaN', 11.625, 10.9375, 11.4375, 15.4375, 'NaN']","[15.0312, 12.9375, 18.0938, 20.4875, 'NaN', 11.625, 10.8438, 11.4062, 15.1375, 'NaN']","['10:45:00', '10:50:00', '10:55:00', '11:00:00', '11:05:00', '11:10:00', '11:15:00', '11:20:00', '11:25:00', '11:30:00']","[[-34.329407, 151.43323], [-34.329407, 151.4223], [-34.356445, 151.40057], [-34.365417, 151.38971], 'NaN', [-34.27533, 151.48749], [-34.27527, 151.50928], [-34.266296, 151.50922], [-34.2843, 151.49841], 'NaN']",10208.0,39.0,0.1127,2021-03-12 10:44:00
128,42,"[151.45531232075479, -34.29376973584905]",9.504,0.56,158.0,1.0,492.312,4.962,Jump_7,2.03275,11:00:00,54,"[151.2263, -34.0148]","[21.0625, 'NaN', 11.625, 10.9375, 11.4375, 15.4375, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[20.4875, 'NaN', 11.625, 10.8438, 11.4062, 15.1375, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['11:00:00', '11:05:00', '11:10:00', '11:15:00', '11:20:00', '11:25:00', '11:30:00', '11:35:00', '11:40:00', '11:45:00', '11:50:00']","[[-34.365417, 151.38971], 'NaN', [-34.27533, 151.48749], [-34.27527, 151.50928], [-34.266296, 151.50922], [-34.2843, 151.49841], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10168.0,79.0,0.1122,2021-03-12 11:00:00
129,43,"[152.13952704444443, -33.20505966666667]",5.008,0.571,25.0,20.0,104.777,415.129,Jump_0,4.60179,06:10:00,4,"[152.0254, -32.7298]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 14.5625, 15.75]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 14.3375, 15.225]","['06:10:00', '06:15:00', '06:20:00', '06:25:00', '06:30:00', '06:35:00', '06:40:00', '06:45:00', '06:50:00', '06:55:00', '07:00:00']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', [-33.19745, 152.0039], [-33.19745, 152.0039]]",10319.0,17.0,0.1139,2021-03-12 06:10:00
130,44,"[152.0211364485294, -33.215618139705896]",5.32,1.53,107.0,29.0,517.049,574.612,Jump_2,4.08598,06:56:00,4,"[152.0254, -32.7298]","[15.75, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[15.225, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['07:00:00', '07:05:00', '07:10:00', '07:15:00', '07:20:00', '07:25:00', '07:30:00', '07:35:00', '07:40:00', '07:45:00']","[[-33.19745, 152.0039], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10330.0,6.0,0.114,2021-03-12 06:56:00
131,47,"[151.21954467105274, -34.33131462500001]",4.878,2.033,139.0,13.0,553.334,259.429,Jump_2,2.9708,09:32:00,54,"[151.2263, -34.0148]","[11.5, 13.9375, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[11.4938, 13.85, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['09:35:00', '09:40:00', '09:45:00', '09:50:00', '09:55:00', '10:00:00', '10:05:00', '10:10:00', '10:15:00', '10:20:00']","[[-34.338562, 151.20453], [-34.338562, 151.18274], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10212.0,35.0,0.1127,2021-03-12 09:32:00
132,48,"[151.17209748000008, -34.35239326]",5.937,0.452,45.0,5.0,141.235,90.943,Jump_3,3.56348,09:58:00,3,"[150.8751, -34.2624]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 24.375, 20.375]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 21.15, 18.7812]","['10:00:00', '10:05:00', '10:10:00', '10:15:00', '10:20:00', '10:25:00', '10:30:00', '10:35:00', '10:40:00', '10:45:00']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', [-34.315063, 151.44128], [-34.33307, 151.43054]]",10178.0,13.0,0.1123,2021-03-12 09:58:00
133,49,"[151.4907806987952, -34.273374614457836]",3.111,2.729,80.0,3.0,266.877,80.278,Jump_4,3.30431,10:28:00,54,"[151.2263, -34.0148]","['NaN', 'NaN', 17.9375, 15.125, 12.9375, 18.75, 21.0625, 'NaN', 11.625, 10.9375]","['NaN', 'NaN', 17.825, 15.0312, 12.9375, 18.0938, 20.4875, 'NaN', 11.625, 10.8438]","['10:30:00', '10:35:00', '10:40:00', '10:45:00', '10:50:00', '10:55:00', '11:00:00', '11:05:00', '11:10:00', '11:15:00']","['NaN', 'NaN', [-34.3114, 151.43317], [-34.329407, 151.43323], [-34.329407, 151.4223], [-34.356445, 151.40057], [-34.365417, 151.38971], 'NaN', [-34.27533, 151.48749], [-34.27527, 151.50928]]",10189.0,58.0,0.1125,2021-03-12 10:28:00
134,50,"[151.459681, -34.29211027559054]",4.944,1.654,127.0,0.0,367.722,0.0,Jump_5,2.86192,10:44:00,54,"[151.2263, -34.0148]","[15.125, 12.9375, 18.75, 21.0625, 'NaN', 11.625, 10.9375, 11.4375, 15.4375, 'NaN']","[15.0312, 12.9375, 18.0938, 20.4875, 'NaN', 11.625, 10.8438, 11.4062, 15.1375, 'NaN']","['10:45:00', '10:50:00', '10:55:00', '11:00:00', '11:05:00', '11:10:00', '11:15:00', '11:20:00', '11:25:00', '11:30:00']","[[-34.329407, 151.43323], [-34.329407, 151.4223], [-34.356445, 151.40057], [-34.365417, 151.38971], 'NaN', [-34.27533, 151.48749], [-34.27527, 151.50928], [-34.266296, 151.50922], [-34.2843, 151.49841], 'NaN']",10208.0,39.0,0.1127,2021-03-12 10:44:00
135,51,"[151.45531232075479, -34.29376973584905]",9.504,0.56,158.0,1.0,492.312,4.962,Jump_6,2.03275,11:00:00,54,"[151.2263, -34.0148]","[21.0625, 'NaN', 11.625, 10.9375, 11.4375, 15.4375, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[20.4875, 'NaN', 11.625, 10.8438, 11.4062, 15.1375, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['11:00:00', '11:05:00', '11:10:00', '11:15:00', '11:20:00', '11:25:00', '11:30:00', '11:35:00', '11:40:00', '11:45:00', '11:50:00']","[[-34.365417, 151.38971], 'NaN', [-34.27533, 151.48749], [-34.27527, 151.50928], [-34.266296, 151.50922], [-34.2843, 151.49841], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10168.0,79.0,0.1122,2021-03-12 11:00:00
136,54,"[151.21954467105274, -34.33131462500001]",4.878,2.033,139.0,13.0,553.334,259.429,Jump_3,2.9708,09:32:00,54,"[151.2263, -34.0148]","[11.5, 13.9375, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[11.4938, 13.85, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['09:35:00', '09:40:00', '09:45:00', '09:50:00', '09:55:00', '10:00:00', '10:05:00', '10:10:00', '10:15:00', '10:20:00']","[[-34.338562, 151.20453], [-34.338562, 151.18274], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",10212.0,35.0,0.1127,2021-03-12 09:32:00
137,55,"[151.17209748000008, -34.35239326]",5.937,0.452,45.0,5.0,141.235,90.943,Jump_4,3.56348,09:58:00,3,"[150.8751, -34.2624]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 24.375, 20.375]","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 21.15, 18.7812]","['10:00:00', '10:05:00', '10:10:00', '10:15:00', '10:20:00', '10:25:00', '10:30:00', '10:35:00', '10:40:00', '10:45:00']","['NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', [-34.315063, 151.44128], [-34.33307, 151.43054]]",10178.0,13.0,0.1123,2021-03-12 09:58:00
138,56,"[151.4907806987952, -34.273374614457836]",3.111,2.729,80.0,3.0,266.877,80.278,Jump_5,3.30431,10:28:00,54,"[151.2263, -34.0148]","['NaN', 'NaN', 17.9375, 15.125, 12.9375, 18.75, 21.0625, 'NaN', 11.625, 10.9375]","['NaN', 'NaN', 17.825, 15.0312, 12.9375, 18.0938, 20.4875, 'NaN', 11.625, 10.8438]","['10:30:00', '10:35:00', '10:40:00', '10:45:00', '10:50:00', '10:55:00', '11:00:00', '11:05:00', '11:10:00', '11:15:00']","['NaN', 'NaN', [-34.3114, 151.43317], [-34.329407, 151.43323], [-34.329407, 151.4223], [-34.356445, 151.40057], [-34.365417, 151.38971], 'NaN', [-34.27533, 151.48749], [-34.27527, 151.50928]]",10189.0,58.0,0.1125,2021-03-12 10:28:00
139,57,"[151.459681, -34.29211027559054]",4.944,1.654,127.0,0.0,367.722,0.0,Jump_6,2.86192,10:44:00,54,"[151.2263, -34.0148]","[15.125, 12.9375, 18.75, 21.0625, 'NaN', 11.625, 10.9375, 11.4375, 15.4375, 'NaN']","[15.0312, 12.9375, 18.0938, 20.4875, 'NaN', 11.625, 10.8438, 11.4062, 15.1375, 'NaN']","['10:45:00', '10:50:00', '10:55:00', '11:00:00', '11:05:00', '11:10:00', '11:15:00', '11:20:00', '11:25:00', '11:30:00']","[[-34.329407, 151.43323], [-34.329407, 151.4223], [-34.356445, 151.40057], [-34.365417, 151.38971], 'NaN', [-34.27533, 151.48749], [-34.27527, 151.50928], [-34.266296, 151.50922], [-34.2843, 151.49841], 'NaN']",10208.0,39.0,0.1127,2021-03-12 10:44:00
