,Unnamed: 0,Coordinate,Scale_KM,TOT_dense,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time,radar_ID,radar_Coor,max_SHI,nonneg_90_SHI,time_SHI,coor_SHI,valid_size_SHI,invalid_size_SHI,valid_range_SHI,datetime
99,72,"[151.2196541040145, -23.879636361313846]",55.789,0.056,529.0,19.0,2450.745,331.99,Jump_12,2.1722,11:50:00,23,"[151.2626, -23.855]","[45.5, 37.1875, 41.5, 137.5, 232.4375, 190.5625, 73.4375, 50.6875, 125.4375, 126.8125, 146.25]","[30.1, 24.2562, 34.4812, 74.5375, 104.45, 96.6875, 53.9375, 45.0375, 65.0625, 63.9062, 72.4625]","['11:50:00', '11:55:00', '12:00:00', '12:05:00', '12:10:00', '12:15:00', '12:20:00', '12:25:00', '12:30:00', '12:35:00', '12:40:00']","[[-24.276917, 150.77917], [-23.6391, 151.38043], [-24.133057, 150.78961], [-24.133118, 150.79944], [-24.133179, 150.81915], [-24.13324, 150.8487], [-24.115295, 150.86847], [-24.124329, 150.88818], [-24.276733, 150.71997], [-24.070618, 150.99664], [-24.070679, 151.02618]]",11320.0,-85.0,0.1249,2021-10-18 11:50:00
100,73,"[151.3172988732227, -23.818082572274903]",60.587,0.073,780.0,64.0,3658.195,1461.012,Jump_13,8.8838,12:40:00,23,"[151.2626, -23.855]","[146.25, 59.25, 59.125, 53.125, 29.125, 41.125, 52.0, 47.25, 24.6875, 42.4375, 42.8125]","[75.9875, 45.0, 41.5312, 29.0062, 23.5375, 32.8125, 32.2125, 36.125, 18.725, 30.8438, 33.8375]","['12:40:00', '12:45:00', '12:50:00', '12:55:00', '13:00:00', '13:05:00', '13:10:00', '13:15:00', '13:20:00', '13:25:00', '13:30:00']","[[-24.070679, 151.02618], [-24.034729, 151.0755], [-24.025818, 151.11493], [-24.016846, 151.16412], [-24.007874, 151.21338], [-23.998901, 151.25275], [-23.845825, 151.4986], [-23.845764, 151.54773], [-23.845642, 151.59692], [-23.872498, 151.64618], [-23.85437, 151.69525]]",11322.0,-87.0,0.125,2021-10-18 12:40:00
101,74,"[150.793268408046, -24.214810298850583]",33.979,0.048,157.0,17.0,710.306,294.857,Jump_11,3.71471,09:36:00,23,"[151.2626, -23.855]","[133.5625, 52.875, 27.125, 27.3125, 'NaN', 'NaN', 'NaN', 29.0, 27.625, 16.0625]","[86.85, 45.3688, 22.4, 23.9125, 'NaN', 'NaN', 'NaN', 26.45, 25.8, 15.9312]","['09:40:00', '09:45:00', '09:50:00', '09:55:00', '10:00:00', '10:05:00', '10:10:00', '10:15:00', '10:20:00', '10:25:00']","[[-23.962158, 150.77051], [-23.944275, 150.80994], [-23.935364, 150.84937], [-24.357788, 150.75916], 'NaN', 'NaN', 'NaN', [-23.881775, 151.01672], [-23.872864, 151.04626], [-23.85492, 151.09546]]",11310.0,-75.0,0.1248,2021-10-18 09:36:00
102,75,"[151.54219849099093, -23.715616666666662]",31.138,0.073,203.0,19.0,1316.211,374.085,Jump_12,12.27087,11:04:00,23,"[151.2626, -23.855]","[50.5, 63.4375, 61.75, 27.125, 67.0625, 52.0625, 53.875, 43.4375, 25.75, 31.375]","[37.5812, 56.65, 42.8375, 19.675, 54.5438, 44.15, 41.6375, 35.725, 22.8438, 27.9375]","['11:05:00', '11:10:00', '11:15:00', '11:20:00', '11:25:00', '11:30:00', '11:35:00', '11:40:00', '11:45:00', '11:50:00']","[[-23.791992, 151.39038], [-23.684143, 151.30188], [-23.75592, 151.47876], [-23.5672, 151.28223], [-23.576172, 151.32147], [-23.576172, 151.36072], [-24.160645, 151.07532], [-23.549133, 151.4588], [-23.647339, 151.7633], [-23.630188, 151.32147]]",11398.0,-163.0,0.1258,2021-10-18 11:04:00
103,76,"[151.33362847400605, -23.822516810397538]",41.675,0.06,309.0,18.0,1795.03,492.649,Jump_13,2.3948,11:16:00,23,"[151.2626, -23.855]","[71.5, 67.0625, 52.0625, 53.875, 43.4375, 25.75, 31.375, 37.1875, 38.1875, 69.0]","[29.0938, 40.3125, 40.875, 41.6375, 35.725, 22.8438, 27.9375, 25.0438, 24.9313, 48.8875]","['11:20:00', '11:25:00', '11:30:00', '11:35:00', '11:40:00', '11:45:00', '11:50:00', '11:55:00', '12:00:00', '12:05:00']","[[-24.169434, 150.93732], [-23.576172, 151.32147], [-23.576172, 151.36072], [-24.160645, 151.07532], [-23.549133, 151.4588], [-23.647339, 151.7633], [-23.630188, 151.32147], [-23.6391, 151.38043], [-23.585144, 151.36072], [-23.585144, 151.39996]]",11353.0,-118.0,0.1253,2021-10-18 11:16:00
104,77,"[151.2196541040145, -23.879636361313846]",55.789,0.056,529.0,19.0,2450.745,331.99,Jump_14,2.1722,11:50:00,23,"[151.2626, -23.855]","[45.5, 37.1875, 41.5, 137.5, 232.4375, 190.5625, 73.4375, 50.6875, 125.4375, 126.8125, 146.25]","[30.1, 24.2562, 34.4812, 74.5375, 104.45, 96.6875, 53.9375, 45.0375, 65.0625, 63.9062, 72.4625]","['11:50:00', '11:55:00', '12:00:00', '12:05:00', '12:10:00', '12:15:00', '12:20:00', '12:25:00', '12:30:00', '12:35:00', '12:40:00']","[[-24.276917, 150.77917], [-23.6391, 151.38043], [-24.133057, 150.78961], [-24.133118, 150.79944], [-24.133179, 150.81915], [-24.13324, 150.8487], [-24.115295, 150.86847], [-24.124329, 150.88818], [-24.276733, 150.71997], [-24.070618, 150.99664], [-24.070679, 151.02618]]",11320.0,-85.0,0.1249,2021-10-18 11:50:00
105,78,"[151.3172988732227, -23.818082572274903]",60.587,0.073,780.0,64.0,3658.195,1461.012,Jump_15,8.8838,12:40:00,23,"[151.2626, -23.855]","[146.25, 59.25, 59.125, 53.125, 29.125, 41.125, 52.0, 47.25, 24.6875, 42.4375, 42.8125]","[75.9875, 45.0, 41.5312, 29.0062, 23.5375, 32.8125, 32.2125, 36.125, 18.725, 30.8438, 33.8375]","['12:40:00', '12:45:00', '12:50:00', '12:55:00', '13:00:00', '13:05:00', '13:10:00', '13:15:00', '13:20:00', '13:25:00', '13:30:00']","[[-24.070679, 151.02618], [-24.034729, 151.0755], [-24.025818, 151.11493], [-24.016846, 151.16412], [-24.007874, 151.21338], [-23.998901, 151.25275], [-23.845825, 151.4986], [-23.845764, 151.54773], [-23.845642, 151.59692], [-23.872498, 151.64618], [-23.85437, 151.69525]]",11322.0,-87.0,0.125,2021-10-18 12:40:00
106,79,"[153.06825311111112, -28.035399020833328]",31.065,0.047,107.0,37.0,808.035,731.939,Jump_1,2.61193,05:04:00,66,"[153.24, -27.7178]","[40.625, 52.1875, 29.9375, 45.875, 67.9375, 89.0, 149.0, 273.0, 211.875, 111.625]","[32.4125, 32.4688, 22.2, 39.025, 50.1875, 64.5375, 107.1, 170.425, 133.5312, 90.375]","['05:05:00', '05:10:00', '05:15:00', '05:20:00', '05:25:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00']","[[-27.960632, 153.30109], [-27.9516, 153.3316], [-27.91565, 153.31122], [-27.933594, 153.32141], [-27.933594, 153.3418], [-27.924622, 153.3316], [-27.915588, 153.3418], [-27.933594, 153.35199], [-27.951538, 153.37238], [-27.915588, 153.37231]]",10940.0,44.0,0.1207,2021-10-18 05:04:00
107,80,"[153.1263532333334, -27.952964800000004]",26.373,0.055,87.0,33.0,641.586,745.061,Jump_2,2.791,05:18:00,66,"[153.24, -27.7178]","[45.875, 67.9375, 89.0, 149.0, 273.0, 211.875, 111.625, 95.5625, 58.125, 80.9375]","[39.025, 50.1875, 64.5375, 107.1, 170.425, 133.5312, 90.375, 52.1, 47.3625, 69.3438]","['05:20:00', '05:25:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00', '05:55:00', '06:00:00', '06:05:00']","[[-27.933594, 153.32141], [-27.933594, 153.3418], [-27.924622, 153.3316], [-27.915588, 153.3418], [-27.933594, 153.35199], [-27.951538, 153.37238], [-27.915588, 153.37231], [-27.915588, 153.37231], [-27.906555, 153.39264], [-27.897583, 153.38245]]",10917.0,67.0,0.1205,2021-10-18 05:18:00
108,81,"[153.46388998637607, -27.757496874659385]",32.047,0.114,305.0,62.0,2272.113,1199.066,Jump_4,3.80697,06:34:00,66,"[153.24, -27.7178]","[46.0625, 50.5, 47.0, 55.6875, 19.625, 22.0625, 22.375, 18.8125, 23.5, 18.5]","[29.8875, 31.775, 27.5, 34.3, 16.3562, 17.875, 21.3938, 17.425, 20.7, 17.9125]","['06:35:00', '06:40:00', '06:45:00', '06:50:00', '06:55:00', '07:00:00', '07:05:00', '07:10:00', '07:15:00', '07:20:00']","[[-27.636658, 153.47351], [-27.762573, 153.47375], [-27.753479, 153.53473], [-27.771423, 153.54492], [-27.357178, 153.74628], [-27.384155, 153.73627], [-27.410889, 153.79718], [-27.446838, 153.8075], [-28.157654, 153.71942], [-27.636047, 153.70697]]",11067.0,-83.0,0.1222,2021-10-18 06:34:00
109,11,"[150.98820906042306, -23.602336145015105]",54.36,0.036,234.0,97.0,1750.415,1782.857,Jump_3,35.40214,04:28:00,23,"[151.2626, -23.855]","[47.3125, 37.375, 42.375, 24.25, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 11.25]","[36.7, 29.375, 26.5625, 20.3, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 11.25]","['04:30:00', '04:35:00', '04:40:00', '04:45:00', '04:50:00', '04:55:00', '05:00:00', '05:05:00', '05:10:00', '05:15:00']","[[-23.333374, 151.20386], [-23.297424, 151.20386], [-23.360352, 151.33118], [-23.369324, 151.37036], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', [-23.729065, 151.36084]]",11296.0,-61.0,0.1247,2021-10-18 04:28:00
110,12,"[148.25341459999999, -20.36794078]",25.518,0.024,50.0,0.0,193.185,0.0,Jump_0,2.42241,05:44:00,24,"[148.075, -19.886]","[17.1875, 21.5625, 22.625, 43.3125, 64.3125, 24.9375, 'NaN', 'NaN', 'NaN', 'NaN']","[16.9125, 20.6125, 19.8688, 34.0188, 53.2375, 23.1875, 'NaN', 'NaN', 'NaN', 'NaN']","['05:45:00', '05:50:00', '05:55:00', '06:00:00', '06:05:00', '06:10:00', '06:15:00', '06:20:00', '06:25:00', '06:30:00']","[[-20.26361, 147.91205], [-20.21875, 148.01752], [-20.200745, 148.03668], [-20.173767, 148.06543], [-20.14679, 148.10376], [-20.128784, 148.14203], 'NaN', 'NaN', 'NaN', 'NaN']",11575.0,80.0,0.1278,2021-10-18 05:44:00
111,13,"[148.08811450704226, -20.220479394366198]",10.703,0.197,70.0,1.0,354.929,4.915,Jump_1,2.99421,05:56:00,24,"[148.075, -19.886]","[43.3125, 64.3125, 24.9375, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[34.0188, 53.2375, 23.1875, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['06:00:00', '06:05:00', '06:10:00', '06:15:00', '06:20:00', '06:25:00', '06:30:00', '06:35:00', '06:40:00', '06:45:00']","[[-20.173767, 148.06543], [-20.14679, 148.10376], [-20.128784, 148.14203], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",11544.0,111.0,0.1274,2021-10-18 05:56:00
112,14,"[147.02831267241376, -19.908634482758618]",5.537,0.602,51.0,7.0,232.437,109.234,Jump_0,3.80076,03:38:00,73,"[146.5509, -19.4198]","[11.5625, 30.8125, 37.1875, 12.75, 45.4375, 39.8125, 26.9375, 16.875, 117.1875, 85.5]","[11.5188, 26.225, 31.3188, 12.4875, 34.9375, 31.375, 25.975, 16.225, 87.4375, 66.2062]","['03:40:00', '03:45:00', '03:50:00', '03:55:00', '04:00:00', '04:05:00', '04:10:00', '04:15:00', '04:20:00', '04:25:00']","[[-19.904846, 147.01953], [-19.88684, 147.02905], [-19.877747, 147.05774], [-19.88684, 147.02905], [-19.841858, 147.01935], [-19.832764, 147.06714], [-19.95813, 147.23022], [-19.796936, 147.00012], [-19.787964, 146.99054], [-19.77002, 146.97137]]",11684.0,-29.0,0.129,2021-10-18 03:38:00
113,15,"[148.25341459999999, -20.36794078]",25.518,0.024,50.0,0.0,193.185,0.0,Jump_3,2.42241,05:44:00,24,"[148.075, -19.886]","[17.1875, 21.5625, 22.625, 43.3125, 64.3125, 24.9375, 'NaN', 'NaN', 'NaN', 'NaN']","[16.9125, 20.6125, 19.8688, 34.0188, 53.2375, 23.1875, 'NaN', 'NaN', 'NaN', 'NaN']","['05:45:00', '05:50:00', '05:55:00', '06:00:00', '06:05:00', '06:10:00', '06:15:00', '06:20:00', '06:25:00', '06:30:00']","[[-20.26361, 147.91205], [-20.21875, 148.01752], [-20.200745, 148.03668], [-20.173767, 148.06543], [-20.14679, 148.10376], [-20.128784, 148.14203], 'NaN', 'NaN', 'NaN', 'NaN']",11575.0,80.0,0.1278,2021-10-18 05:44:00
114,16,"[148.08811450704226, -20.220479394366198]",10.703,0.197,70.0,1.0,354.929,4.915,Jump_4,2.99421,05:56:00,24,"[148.075, -19.886]","[43.3125, 64.3125, 24.9375, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","[34.0188, 53.2375, 23.1875, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']","['06:00:00', '06:05:00', '06:10:00', '06:15:00', '06:20:00', '06:25:00', '06:30:00', '06:35:00', '06:40:00', '06:45:00']","[[-20.173767, 148.06543], [-20.14679, 148.10376], [-20.128784, 148.14203], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 'NaN']",11544.0,111.0,0.1274,2021-10-18 05:56:00
115,17,"[151.2196541040145, -23.879636361313846]",55.789,0.056,529.0,19.0,2450.745,331.99,Jump_2,2.1722,11:50:00,23,"[151.2626, -23.855]","[45.5, 37.1875, 41.5, 137.5, 232.4375, 190.5625, 73.4375, 50.6875, 125.4375, 126.8125, 146.25]","[30.1, 24.2562, 34.4812, 74.5375, 104.45, 96.6875, 53.9375, 45.0375, 65.0625, 63.9062, 72.4625]","['11:50:00', '11:55:00', '12:00:00', '12:05:00', '12:10:00', '12:15:00', '12:20:00', '12:25:00', '12:30:00', '12:35:00', '12:40:00']","[[-24.276917, 150.77917], [-23.6391, 151.38043], [-24.133057, 150.78961], [-24.133118, 150.79944], [-24.133179, 150.81915], [-24.13324, 150.8487], [-24.115295, 150.86847], [-24.124329, 150.88818], [-24.276733, 150.71997], [-24.070618, 150.99664], [-24.070679, 151.02618]]",11320.0,-85.0,0.1249,2021-10-18 11:50:00
116,18,"[151.3172988732227, -23.818082572274903]",60.587,0.073,780.0,64.0,3658.195,1461.012,Jump_3,8.8838,12:40:00,23,"[151.2626, -23.855]","[146.25, 59.25, 59.125, 53.125, 29.125, 41.125, 52.0, 47.25, 24.6875, 42.4375, 42.8125]","[75.9875, 45.0, 41.5312, 29.0062, 23.5375, 32.8125, 32.2125, 36.125, 18.725, 30.8438, 33.8375]","['12:40:00', '12:45:00', '12:50:00', '12:55:00', '13:00:00', '13:05:00', '13:10:00', '13:15:00', '13:20:00', '13:25:00', '13:30:00']","[[-24.070679, 151.02618], [-24.034729, 151.0755], [-24.025818, 151.11493], [-24.016846, 151.16412], [-24.007874, 151.21338], [-23.998901, 151.25275], [-23.845825, 151.4986], [-23.845764, 151.54773], [-23.845642, 151.59692], [-23.872498, 151.64618], [-23.85437, 151.69525]]",11322.0,-87.0,0.125,2021-10-18 12:40:00
117,19,"[152.3693830776256, -25.71587022831052]",22.417,0.139,204.0,15.0,1021.736,197.885,Jump_1,9.73141,01:52:00,8,"[152.5768, -25.9574]","[410.8125, 132.0625, 53.0625, 24.875, 97.1875, 178.0625, 199.1875, 82.5, 88.125, 152.9375]","[209.6375, 78.925, 39.9062, 17.25, 70.0, 102.0625, 117.35, 55.45, 51.8, 92.3125]","['01:55:00', '02:00:00', '02:05:00', '02:10:00', '02:15:00', '02:20:00', '02:25:00', '02:30:00', '02:35:00', '02:40:00']","[[-25.939209, 152.3468], [-25.957214, 152.35675], [-25.975159, 152.32672], [-26.002197, 152.34668], [-25.48059, 152.3576], [-25.489563, 152.3576], [-25.498596, 152.36755], [-25.516602, 152.38745], [-25.937927, 151.91675], [-25.9469, 151.91669]]",11131.0,-37.0,0.1229,2021-10-18 01:52:00
118,20,"[150.98820906042306, -23.602336145015105]",54.36,0.036,234.0,97.0,1750.415,1782.857,Jump_3,6.49869,04:28:00,23,"[151.2626, -23.855]","[47.3125, 37.375, 42.375, 24.25, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 11.25]","[36.7, 29.375, 26.5625, 20.3, 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', 11.25]","['04:30:00', '04:35:00', '04:40:00', '04:45:00', '04:50:00', '04:55:00', '05:00:00', '05:05:00', '05:10:00', '05:15:00']","[[-23.333374, 151.20386], [-23.297424, 151.20386], [-23.360352, 151.33118], [-23.369324, 151.37036], 'NaN', 'NaN', 'NaN', 'NaN', 'NaN', [-23.729065, 151.36084]]",11296.0,-61.0,0.1247,2021-10-18 04:28:00
119,12,"[146.6576690489616, -30.227357366468837]",52.944,0.077,604.0,70.0,3501.09,848.802,Jump_1,2.02407,03:56:00,93,"[146.814, -29.9708]","[211.6875, 273.0625, 225.4375, 287.5625, 109.875, 113.375, 96.25, 52.5, 68.3125, 78.5625]","[103.0312, 131.7062, 125.6812, 108.975, 74.8125, 74.6875, 54.7438, 32.9875, 43.85, 40.9313]","['04:00:00', '04:05:00', '04:10:00', '04:15:00', '04:20:00', '04:25:00', '04:30:00', '04:35:00', '04:40:00', '04:45:00']","[[-29.780823, 146.26483], [-29.834839, 146.28528], [-29.861816, 146.2851], [-29.871033, 146.33691], [-29.7724, 146.43066], [-29.763489, 146.4721], [-29.781555, 146.4928], [-29.799622, 146.5238], [-29.76355, 146.48248], [-29.772705, 146.57568]]",10744.0,-13.0,0.1186,2021-09-29 03:56:00
120,13,"[146.36295335104776, -29.57871610853293]",62.786,0.108,1190.0,146.0,7549.185,2297.065,Jump_4,2.5872,05:06:00,93,"[146.814, -29.9708]","[79.625, 'NaN', 'NaN', 'NaN', 27.3125, 46.25, 87.5625, 142.0625, 137.875, 125.4375]","[57.375, 'NaN', 'NaN', 'NaN', 19.1625, 35.625, 61.6062, 100.2188, 108.9125, 95.75]","['05:10:00', '05:17:00', '05:22:00', '05:27:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00', '05:55:00']","[[-29.817871, 146.73108], 'NaN', 'NaN', 'NaN', [-29.15918, 146.04163], [-29.25879, 146.17487], [-29.231934, 146.206], [-29.232178, 146.2575], [-29.2323, 146.28845], [-29.214783, 146.41217]]",10769.0,-38.0,0.1189,2021-09-29 05:06:00
121,14,"[146.97014850299414, -29.490142203592807]",26.77,0.148,303.0,31.0,1610.737,692.966,Jump_0,2.02086,08:14:00,93,"[146.814, -29.9708]","[29.375, 61.9375, 67.5, 73.375, 107.4375, 83.125, 54.875, 40.1875, 57.0, 41.75]","[22.7625, 44.5375, 44.4, 50.7625, 42.275, 41.1875, 34.9625, 24.425, 41.15, 35.3375]","['08:15:00', '08:20:00', '08:25:00', '08:30:00', '08:35:00', '08:40:00', '08:45:00', '08:50:00', '08:55:00', '09:00:00']","[[-29.341248, 146.90686], [-29.332214, 146.9378], [-29.28717, 146.6181], [-29.314209, 146.66962], [-29.314148, 147.02026], [-29.305054, 147.06152], [-29.313965, 147.1131], [-29.269348, 146.82428], [-29.152405, 146.77283], [-29.269287, 146.92743]]",10830.0,-99.0,0.1195,2021-09-29 08:14:00
122,15,"[146.36295335104776, -29.57871610853293]",62.786,0.108,1190.0,146.0,7549.185,2297.065,Jump_7,2.5872,05:06:00,93,"[146.814, -29.9708]","[79.625, 'NaN', 'NaN', 'NaN', 27.3125, 46.25, 87.5625, 142.0625, 137.875, 125.4375]","[57.375, 'NaN', 'NaN', 'NaN', 19.1625, 35.625, 61.6062, 100.2188, 108.9125, 95.75]","['05:10:00', '05:17:00', '05:22:00', '05:27:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00', '05:55:00']","[[-29.817871, 146.73108], 'NaN', 'NaN', 'NaN', [-29.15918, 146.04163], [-29.25879, 146.17487], [-29.231934, 146.206], [-29.232178, 146.2575], [-29.2323, 146.28845], [-29.214783, 146.41217]]",10769.0,-38.0,0.1189,2021-09-29 05:06:00
123,16,"[146.6576690489616, -30.227357366468837]",52.944,0.077,604.0,70.0,3501.09,848.802,Jump_1,2.02407,03:56:00,93,"[146.814, -29.9708]","[211.6875, 273.0625, 225.4375, 287.5625, 109.875, 113.375, 96.25, 52.5, 68.3125, 78.5625]","[103.0312, 131.7062, 125.6812, 108.975, 74.8125, 74.6875, 54.7438, 32.9875, 43.85, 40.9313]","['04:00:00', '04:05:00', '04:10:00', '04:15:00', '04:20:00', '04:25:00', '04:30:00', '04:35:00', '04:40:00', '04:45:00']","[[-29.780823, 146.26483], [-29.834839, 146.28528], [-29.861816, 146.2851], [-29.871033, 146.33691], [-29.7724, 146.43066], [-29.763489, 146.4721], [-29.781555, 146.4928], [-29.799622, 146.5238], [-29.76355, 146.48248], [-29.772705, 146.57568]]",10744.0,-13.0,0.1186,2021-09-29 03:56:00
124,17,"[146.36295335104776, -29.57871610853293]",62.786,0.108,1190.0,146.0,7549.185,2297.065,Jump_4,2.5872,05:06:00,93,"[146.814, -29.9708]","[79.625, 'NaN', 'NaN', 'NaN', 27.3125, 46.25, 87.5625, 142.0625, 137.875, 125.4375]","[57.375, 'NaN', 'NaN', 'NaN', 19.1625, 35.625, 61.6062, 100.2188, 108.9125, 95.75]","['05:10:00', '05:17:00', '05:22:00', '05:27:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00', '05:55:00']","[[-29.817871, 146.73108], 'NaN', 'NaN', 'NaN', [-29.15918, 146.04163], [-29.25879, 146.17487], [-29.231934, 146.206], [-29.232178, 146.2575], [-29.2323, 146.28845], [-29.214783, 146.41217]]",10769.0,-38.0,0.1189,2021-09-29 05:06:00
125,18,"[146.69653881818175, -29.65901961616162]",25.354,0.049,94.0,5.0,466.577,48.983,Jump_0,4.72115,07:34:00,93,"[146.814, -29.9708]","[45.625, 102.6875, 45.0625, 51.0625, 29.25, 37.875, 77.125, 28.0, 29.375, 61.9375]","[38.0125, 61.35, 27.7125, 39.8625, 22.775, 26.9438, 53.9312, 24.425, 22.7625, 44.5375]","['07:35:00', '07:40:00', '07:45:00', '07:50:00', '07:55:00', '08:00:00', '08:05:00', '08:10:00', '08:15:00', '08:20:00']","[[-29.529846, 146.5246], [-29.529907, 146.58661], [-29.547974, 146.63824], [-29.512085, 146.71063], [-29.493958, 147.04132], [-29.422241, 146.81403], [-29.431213, 146.88629], [-29.584045, 146.72095], [-29.341248, 146.90686], [-29.332214, 146.9378]]",10720.0,11.0,0.1183,2021-09-29 07:34:00
126,19,"[146.88803676886783, -29.51396405188679]",17.195,0.228,210.0,2.0,1094.741,41.078,Jump_1,2.77078,07:58:00,93,"[146.814, -29.9708]","[37.875, 77.125, 28.0, 29.375, 61.9375, 67.5, 73.375, 107.4375, 83.125, 54.875]","[26.9438, 54.0, 24.425, 22.7625, 44.5375, 44.4, 50.725, 42.275, 41.2062, 34.9625]","['08:00:00', '08:05:00', '08:10:00', '08:15:00', '08:20:00', '08:25:00', '08:30:00', '08:35:00', '08:40:00', '08:45:00']","[[-29.422241, 146.81403], [-29.431213, 146.88629], [-29.584045, 146.72095], [-29.341248, 146.90686], [-29.332214, 146.9378], [-29.28717, 146.6181], [-29.314209, 146.66962], [-29.314148, 147.02026], [-29.305054, 147.06152], [-29.313965, 147.1131]]",10767.0,-36.0,0.1188,2021-09-29 07:58:00
127,20,"[146.44369651995302, -30.300841035211263]",66.303,0.062,743.0,109.0,4053.044,1486.157,Jump_0,17.00767,03:10:00,93,"[146.814, -29.9708]","[58.5, 41.75, 118.25, 235.1875, 218.25, 246.75, 309.8125, 505.375, 297.0, 220.0, 135.5]","[36.75, 30.15, 42.15, 82.7, 95.25, 132.5562, 174.7625, 227.0438, 178.1875, 123.8312, 96.0063]","['03:10:00', '03:15:00', '03:20:00', '03:25:00', '03:30:00', '03:35:00', '03:40:00', '03:45:00', '03:50:00', '03:55:00', '04:00:00']","[[-30.249207, 146.50171], [-30.167969, 146.38751], [-29.806152, 145.95374], [-29.806152, 145.95374], [-29.806335, 145.98486], [-29.815308, 145.9848], [-29.80664, 146.03668], [-29.83368, 146.04681], [-29.815979, 146.09882], [-29.843262, 146.15045], [-29.852417, 146.19183]]",10656.0,75.0,0.1176,2021-09-29 03:10:00
128,21,"[146.6576690489616, -30.227357366468837]",52.944,0.077,604.0,70.0,3501.09,848.802,Jump_1,2.02407,03:56:00,93,"[146.814, -29.9708]","[211.6875, 273.0625, 225.4375, 287.5625, 109.875, 113.375, 96.25, 52.5, 68.3125, 78.5625]","[103.0312, 131.7062, 125.6812, 108.975, 74.8125, 74.6875, 54.7438, 32.9875, 43.85, 40.9313]","['04:00:00', '04:05:00', '04:10:00', '04:15:00', '04:20:00', '04:25:00', '04:30:00', '04:35:00', '04:40:00', '04:45:00']","[[-29.780823, 146.26483], [-29.834839, 146.28528], [-29.861816, 146.2851], [-29.871033, 146.33691], [-29.7724, 146.43066], [-29.763489, 146.4721], [-29.781555, 146.4928], [-29.799622, 146.5238], [-29.76355, 146.48248], [-29.772705, 146.57568]]",10744.0,-13.0,0.1186,2021-09-29 03:56:00
129,22,"[146.36295335104776, -29.57871610853293]",62.786,0.108,1190.0,146.0,7549.185,2297.065,Jump_4,2.5872,05:06:00,93,"[146.814, -29.9708]","[79.625, 'NaN', 'NaN', 'NaN', 27.3125, 46.25, 87.5625, 142.0625, 137.875, 125.4375]","[57.375, 'NaN', 'NaN', 'NaN', 19.1625, 35.625, 61.6062, 100.2188, 108.9125, 95.75]","['05:10:00', '05:17:00', '05:22:00', '05:27:00', '05:30:00', '05:35:00', '05:40:00', '05:45:00', '05:50:00', '05:55:00']","[[-29.817871, 146.73108], 'NaN', 'NaN', 'NaN', [-29.15918, 146.04163], [-29.25879, 146.17487], [-29.231934, 146.206], [-29.232178, 146.2575], [-29.2323, 146.28845], [-29.214783, 146.41217]]",10769.0,-38.0,0.1189,2021-09-29 05:06:00
130,17,"[151.59019525192016, -24.091554824884827]",24.057,0.358,539.0,112.0,3107.601,2847.658,Jump_6,3.96323,13:22:00,23,"[151.2626, -23.855]","[169.25, 172.5625, 211.9375, 188.8125, 109.125, 73.5625, 76.25, 160.125, 117.875, 131.4375]","[96.4125, 111.3438, 120.1, 125.775, 62.525, 42.0625, 44.05, 72.1312, 59.9, 67.5625]","['13:25:00', '13:30:00', '13:35:00', '13:40:00', '13:45:00', '13:50:00', '13:55:00', '14:00:00', '14:05:00', '14:10:00']","[[-24.02539, 151.65643], [-24.034302, 151.68604], [-23.99823, 151.71545], [-23.99823, 151.72528], [-23.980103, 151.75476], [-23.926514, 151.63647], [-23.917542, 151.61676], [-23.908508, 151.64624], [-23.817871, 151.86224], [-23.817749, 151.89172]]",11299.0,-64.0,0.1247,2021-10-19 13:22:00
